ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
688739.SH,20250630,经销,455006000,123111902.33,44442593.52,78669308.81,CNY
688739.SH,20250630,直销,455006000,583665359.04,514635719.95,69029639.09,CNY
688739.SH,20250630,狂犬疫苗,P,648816518.56,506553095.2,142263423.36,CNY
688739.SH,20250630,国外,D,123111902.33,44442593.52,78669308.81,CNY
688739.SH,20250630,乙脑疫苗,P,57960742.81,52525218.27,5435524.54,CNY
688739.SH,20250630,中国大陆,D,583665359.04,514635719.95,69029639.09,CNY
688739.SH,20241231,乙脑疫苗,P,138749696.79,126218595.06,12531101.73,CNY
688739.SH,20241231,经销,455006000,196089357.31,88390045.16,107699312.15,CNY
688739.SH,20241231,中国大陆,D,1480151786.31,1301848293.2,178303493.11,CNY
688739.SH,20241231,直销,455006000,1480151786.31,1301848293.2,178303493.11,CNY
688739.SH,20241231,国外,D,196089357.31,88390045.16,107699312.15,CNY
688739.SH,20241231,狂犬疫苗,P,1537491446.83,1264019743.3,273471703.53,CNY
688739.SH,20241231,生物制药,I,1676241143.62,1390238338.36,286002805.26,CNY
688739.SH,20240630,狂犬疫苗,P,800581233.85,656432447.81,144148786.04,CNY
688739.SH,20240630,中国大陆,D,783725888.31,689387558.22,94338330.09,CNY
688739.SH,20240630,国外,D,96966881.84,40015192.83,56951689.01,CNY
688739.SH,20240630,乙脑疫苗,P,80111536.3,72970303.24,7141233.06,CNY
688739.SH,20231231,狂犬疫苗,P,1642727243.74,1365924275.19,276802968.55,CNY
688739.SH,20231231,乙脑疫苗,P,107375844.5,98028616.39,9347228.11,CNY
688739.SH,20231231,生物制药,I,1750103088.24,1463952891.58,286150196.66,CNY
688739.SH,20231231,中国大陆,D,1618912514.93,1418804552.76,200107962.17,CNY
688739.SH,20231231,国外,D,131190573.31,45148338.82,86042234.49,CNY
688739.SH,20230630,狂犬疫苗,P,808764531.84,,,CNY
688739.SH,20230630,乙脑疫苗,P,62544390.53,,,CNY
688739.SH,20230630,中国大陆,D,808230038.84,,,CNY
688739.SH,20230630,国外,D,63078883.53,,,CNY
688739.SH,20221231,狂犬疫苗,P,1765022697.9,1536088395.1,228934302.8,CNY
688739.SH,20221231,乙脑疫苗,P,49975932.47,45020507.96,4955424.51,CNY
688739.SH,20221231,生物制药,I,1814998630.37,1581108903.06,233889727.31,CNY
688739.SH,20221231,国外,D,137208802.97,57879264.36,79329538.61,CNY
688739.SH,20221231,中国大陆,D,1677789827.4,1523229638.7,154560188.7,CNY
688739.SH,20220630,狂犬疫苗,P,853964468.91,,,CNY
688739.SH,20220630,乙脑疫苗,P,27340457.5,,,CNY
688739.SH,20220630,中国大陆,D,828775806.46,,,CNY
688739.SH,20220630,国外,D,52529119.95,,,CNY
688739.SH,20211231,狂犬疫苗,P,2086862108.98,1875098878.95,211763230.03,CNY
688739.SH,20211231,生物制药,I,2088043469.78,1876130053.47,211913416.31,CNY
688739.SH,20211231,中国大陆,D,1946374853.99,1783786155.84,162588698.15,CNY
688739.SH,20211231,乙脑疫苗,P,1181360.8,1031174.52,150186.28,CNY
