ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
688381.SH,20250630,销售电源类模拟芯片,P,157905465.2,60365463.93,97540001.27,CNY
688381.SH,20250630,国外,D,200541847.45,97561331.58,102980515.87,CNY
688381.SH,20250630,中国大陆,D,105583981.15,41708906.13,63875075.02,CNY
688381.SH,20250630,信号链类模拟集成电路芯片,P,148220363.4,78904773.78,69315589.62,CNY
688381.SH,20241231,中国大陆,D,233473364.11,99971830.48,133501533.63,CNY
688381.SH,20241231,集成电路,I,526245411.78,228897139.3,297348272.48,CNY
688381.SH,20241231,国外,D,292772047.67,128925308.82,163846738.85,CNY
688381.SH,20241231,销售电源类模拟芯片,P,276227483.06,102629795.6,173597687.46,CNY
688381.SH,20241231,信号链类模拟集成电路芯片,P,250017928.72,126267343.7,123750585.02,CNY
688381.SH,20241231,经销,455006000,477039763.48,204085714.54,272954048.94,CNY
688381.SH,20241231,直销,455006000,49205648.3,24811424.76,24394223.54,CNY
688381.SH,20240630,信号链类模拟集成电路芯片,P,140294766.57,73596249.07,66698517.5,CNY
688381.SH,20240630,销售电源类模拟芯片,P,125641859.39,48266270.95,77375588.44,CNY
688381.SH,20240630,国外,D,141411593.33,67039985.51,74371607.82,CNY
688381.SH,20240630,中国大陆,D,124525032.63,54822534.51,69702498.12,CNY
688381.SH,20231231,国外,D,203874038.86,96301557.13,107572481.73,CNY
688381.SH,20231231,中国大陆,D,177529225.37,84604246.93,92924978.44,CNY
688381.SH,20231231,其他收入-产品,P,29734.51,,,CNY
688381.SH,20231231,信号链类模拟集成电路芯片,P,192371952.94,105746384.09,86625568.85,CNY
688381.SH,20231231,销售电源类模拟芯片,P,189001576.78,75129685.46,113871891.32,CNY
688381.SH,20231231,集成电路,I,381373529.72,180876069.55,200497460.17,CNY
688381.SH,20231231,其他业务收入,P,29734.51,,,CNY
688381.SH,20231231,其他业务,P,29734.51,,,CNY
688381.SH,20230630,销售电源类模拟芯片,P,92765432.78,,,CNY
688381.SH,20230630,信号链类模拟集成电路芯片,P,87803158.36,,,CNY
688381.SH,20230630,中国大陆,D,78632458.98,,,CNY
688381.SH,20230630,国外,D,101936132.16,,,CNY
