ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
600048.SH,20250630,其他业务,P,297175918.4,191761564.14,105414354.26,CNY
600048.SH,20250630,河南,D,2581888901.29,516109276.58,2065779624.71,CNY
600048.SH,20250630,四川,D,3525705885.65,361693755.23,3164012130.42,CNY
600048.SH,20250630,海南,D,2700242815.58,691924886.11,2008317929.47,CNY
600048.SH,20250630,山西,D,576412043.56,80496292.83,495915750.73,CNY
600048.SH,20250630,安徽,D,6666817928.41,849684193.71,5817133734.7,CNY
600048.SH,20250630,其他区域,D,2969228940.08,3236911.91,2965992028.17,CNY
600048.SH,20250630,山东,D,1168206330.12,364599523.37,803606806.75,CNY
600048.SH,20250630,上海地区,D,18133188186.79,4476253600.56,13656934586.23,CNY
600048.SH,20250630,北京,D,3665368140.15,743339754.96,2922028385.19,CNY
600048.SH,20250630,湖北,D,1729798461.42,5297874.14,1724500587.28,CNY
600048.SH,20250630,江西,D,3123542170.82,286247203.28,2837294967.54,CNY
600048.SH,20250630,陕西,D,3780817978.65,594728599.0,3186089379.65,CNY
600048.SH,20250630,广东,D,34735801497.76,4291775706.02,30444025791.74,CNY
600048.SH,20250630,房地产,P,105142813884.27,15645891446.58,89496922437.69,CNY
600048.SH,20250630,天津市,D,1763611755.77,59439339.84,1704172415.93,CNY
600048.SH,20250630,湖南,D,813420278.76,44578705.19,768841573.57,CNY
600048.SH,20250630,房地产(行业),I,105142813884.27,15645891446.58,89496922437.69,CNY
600048.SH,20250630,辽宁,D,2625355849.76,357015028.37,2268340821.39,CNY
600048.SH,20250630,浙江,D,6158146164.42,319062472.86,5839083691.56,CNY
600048.SH,20250630,其他业务(行业),I,297175918.4,191761564.14,105414354.26,CNY
600048.SH,20250630,其他(行业),I,11416727428.48,1266321320.98,10150406107.5,CNY
600048.SH,20250630,其他业务(地区),D,297175918.4,191761564.14,105414354.26,CNY
600048.SH,20250630,江苏,D,13165031350.67,1586218028.88,11578813321.79,CNY
600048.SH,20250630,福建,D,6676956633.09,1280511614.72,5396445018.37,CNY
600048.SH,20250630,其他主营业务,P,11416727428.48,1266321320.98,10150406107.5,CNY
600048.SH,20241231,上海地区,D,7688325061.16,1848574665.97,5839750395.19,CNY
600048.SH,20241231,河北省,D,9879322981.83,1126491677.05,8752831304.78,CNY
600048.SH,20241231,其他业务(行业),I,1367634479.14,863697246.31,503937232.83,CNY
600048.SH,20241231,其他(行业),I,22944556000.0,2739913000.0,20204643000.0,CNY
600048.SH,20241231,浙江,D,18218538187.89,1951010846.33,16267527341.56,CNY
600048.SH,20241231,其他业务(地区),D,1367634448.97,863697207.91,503937241.06,CNY
600048.SH,20241231,甘肃,D,4626869112.6,668061545.47,3958807567.13,CNY
600048.SH,20241231,江苏,D,22773460918.98,1557736867.51,21215724051.47,CNY
600048.SH,20241231,湖北,D,4502079289.47,338965396.65,4163113892.82,CNY
600048.SH,20241231,山东,D,5724938154.84,707966906.52,5016971248.32,CNY
600048.SH,20241231,其他区域,D,7009237287.46,380859724.3,6628377563.16,CNY
600048.SH,20241231,广东,D,107630688238.97,17522914952.45,90107773286.52,CNY
600048.SH,20241231,房地产,P,287354129407.6,39802892936.5,247551236471.1,CNY
600048.SH,20241231,安徽,D,9529309033.89,1283304657.57,8246004376.32,CNY
600048.SH,20241231,重庆,D,5601264603.57,221323414.91,5379941188.66,CNY
600048.SH,20241231,陕西,D,3399005629.41,515801181.97,2883204447.44,CNY
600048.SH,20241231,河南,D,5687590707.7,544192642.32,5143398065.38,CNY
600048.SH,20241231,北京,D,12818963911.52,1978793192.79,10840170718.73,CNY
600048.SH,20241231,辽宁,D,4547576946.3,84669882.07,4462907064.23,CNY
600048.SH,20241231,四川,D,13137060375.93,2373519270.0,10763541105.93,CNY
600048.SH,20241231,其他主营业务,P,22944556022.57,2739913001.9,20204643020.67,CNY
600048.SH,20241231,其他业务,P,1367634448.97,863697207.91,503937241.06,CNY
600048.SH,20241231,天津市,D,5380221199.6,441934158.65,4938287040.95,CNY
600048.SH,20241231,房地产(行业),I,287354129400.0,39802892900.0,247551236500.0,CNY
600048.SH,20241231,江西,D,7845194556.51,355528151.02,7489666405.49,CNY
600048.SH,20241231,山西,D,12704220037.76,2166720454.49,10537499583.27,CNY
600048.SH,20241231,海南,D,10089266984.9,3339912212.63,6749354772.27,CNY
600048.SH,20241231,湖南,D,8984400609.87,712661152.56,8271739457.31,CNY
600048.SH,20241231,福建,D,22521151600.01,2421862985.17,20099288614.84,CNY
600048.SH,20240630,安徽,D,5132182894.28,783194334.77,4348988559.51,CNY
600048.SH,20240630,山西,D,1970029637.03,586705257.43,1383324379.6,CNY
600048.SH,20240630,湖北,D,3204719932.15,771000277.09,2433719655.06,CNY
600048.SH,20240630,山东,D,3142416426.83,327739218.7,2814677208.13,CNY
600048.SH,20240630,其他业务(地区),D,432753733.0,329009161.87,103744571.13,CNY
600048.SH,20240630,广东,D,46577604333.34,10435813735.02,36141790598.32,CNY
600048.SH,20240630,天津市,D,2474951001.2,178707776.46,2296243224.74,CNY
600048.SH,20240630,辽宁,D,1524207334.46,199539174.29,1324668160.17,CNY
600048.SH,20240630,北京,D,7399846577.51,1051022043.79,6348824533.72,CNY
600048.SH,20240630,湖南,D,3441841043.0,480024871.45,2961816171.55,CNY
600048.SH,20240630,其他(行业),I,11034506207.6,1774040245.16,9260465962.44,CNY
600048.SH,20240630,江苏,D,8634263149.69,912769196.19,7721493953.5,CNY
600048.SH,20240630,河南,D,3815566392.73,354848407.77,3460717984.96,CNY
600048.SH,20240630,江西,D,4085098031.65,101948745.32,3983149286.33,CNY
600048.SH,20240630,海南,D,5245681534.66,1571041144.12,3674640390.54,CNY
600048.SH,20240630,陕西,D,1567601188.9,228790506.76,1338810682.14,CNY
600048.SH,20240630,其他区域,D,1790010203.05,56690833.15,1733319369.9,CNY
600048.SH,20240630,浙江,D,12675933746.75,802172685.97,11873761060.78,CNY
600048.SH,20240630,其他主营业务,P,11034506207.6,1774040245.16,9260465962.44,CNY
600048.SH,20240630,房地产,P,127781920777.58,20205045007.95,107576875769.63,CNY
600048.SH,20240630,福建,D,6237493530.98,346653040.12,5890840490.86,CNY
600048.SH,20240630,河北省,D,5366299492.77,444928122.83,4921371369.94,CNY
600048.SH,20240630,重庆,D,2644324465.37,175533635.88,2468790829.49,CNY
600048.SH,20240630,上海地区,D,3073604262.91,759903288.41,2313700974.5,CNY
600048.SH,20240630,房地产(行业),I,127781920777.58,20205045007.95,107576875769.63,CNY
600048.SH,20240630,四川,D,6206731287.24,1046134957.3,5160596329.94,CNY
600048.SH,20240630,其他业务,P,432753733.0,329009161.87,103744571.13,CNY
600048.SH,20240630,甘肃,D,1443168990.74,222620494.3,1220548496.44,CNY
600048.SH,20240630,国外,D,1162851527.94,141303505.99,1021548021.95,CNY
600048.SH,20231231,湖北,D,6804064557.68,1628181701.76,5175882855.92,CNY
600048.SH,20231231,房地产,P,322501734320.42,52627159616.25,269874574704.17,CNY
