ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
603307.SH,20250630,直销,455006000,495859210.3,120261767.35,375597442.95,CNY
603307.SH,20250630,户外产品,P,490718789.26,119188576.88,371530212.38,CNY
603307.SH,20250630,国外,D,466628478.28,116542352.5,350086125.78,CNY
603307.SH,20250630,中国大陆,D,29230732.02,3719414.85,25511317.17,CNY
603307.SH,20250630,其他业务,P,5140421.04,1073190.47,4067230.57,CNY
603307.SH,20250630,直销,455006000,495859210.3,120261767.35,375597442.95,CNY
603307.SH,20250630,户外产品,P,490718789.26,119188576.88,371530212.38,CNY
603307.SH,20250630,国外,D,466628478.28,116542352.5,350086125.78,CNY
603307.SH,20250630,中国大陆,D,29230732.02,3719414.85,25511317.17,CNY
603307.SH,20250630,其他业务,P,5140421.04,1073190.47,4067230.57,CNY
603307.SH,20241231,国外,D,737427317.07,210370959.42,527056357.65,CNY
603307.SH,20241231,附件及其他,P,51113270.06,10281137.64,40832132.42,CNY
603307.SH,20241231,背包,P,38783796.68,8687054.53,30096742.15,CNY
603307.SH,20241231,服装,P,256152485.71,56654198.69,199498287.02,CNY
603307.SH,20241231,睡衣,P,117296903.61,35050399.72,82246503.89,CNY
603307.SH,20241231,帐篷,P,360508914.97,103613955.75,256894959.22,CNY
603307.SH,20241231,户外用品,I,823855371.03,214286746.33,609568624.7,CNY
603307.SH,20241231,直销,455006000,823855371.03,214286746.33,609568624.7,CNY
603307.SH,20241231,其他业务,P,6776903.89,1829812.7,4947091.19,CNY
603307.SH,20241231,其他业务(销售模式),455006000,6776903.89,1829812.7,4947091.19,CNY
603307.SH,20241231,其他业务(行业),I,6776903.89,1829812.7,4947091.19,CNY
603307.SH,20241231,中国大陆,D,93204957.85,5745599.61,87459358.24,CNY
603307.SH,20240630,国外,D,417116565.68,124526982.52,292589583.16,CNY
603307.SH,20240630,中国大陆,D,20056307.67,2606187.72,17450119.95,CNY
603307.SH,20240630,其他业务,P,2140628.72,645367.35,1495261.37,CNY
603307.SH,20240630,户外产品,P,435032244.63,126487802.9,308544441.73,CNY
603307.SH,20231231,户外用品,I,839945684.33,272725689.17,567219995.16,CNY
603307.SH,20231231,中国大陆,D,41747308.59,3887117.38,37860191.21,CNY
603307.SH,20231231,附件及其他,P,34362119.69,15536220.84,18825898.85,CNY
603307.SH,20231231,背包,P,40658824.2,6630078.76,34028745.44,CNY
603307.SH,20231231,服装,P,180737087.6,47786971.0,132950116.6,CNY
603307.SH,20231231,睡衣,P,120041984.99,39453683.25,80588301.74,CNY
603307.SH,20231231,帐篷,P,464145667.85,163318735.32,300826932.53,CNY
603307.SH,20231231,其他收入-产品,P,5655453.19,2070470.63,3584982.56,CNY
603307.SH,20231231,国外,D,803853828.93,270909042.42,532944786.51,CNY
603307.SH,20231231,其他业务收入,P,5655453.19,2070470.63,3584982.56,CNY
603307.SH,20231231,其他业务,P,5655453.19,2070470.63,3584982.56,CNY
603307.SH,20230630,户外产品,P,515573435.38,174487046.79,341086388.59,CNY
603307.SH,20230630,国外,D,514347073.1,,,CNY
603307.SH,20230630,其他业务,P,2340063.26,1167786.73,1172276.53,CNY
603307.SH,20230630,中国大陆,D,3566425.54,,,CNY
603307.SH,20221231,帐篷,P,586678020.01,165686569.64,420991450.37,CNY
603307.SH,20221231,睡衣,P,278590104.6,86355054.59,192235050.01,CNY
603307.SH,20221231,服装,P,181989442.84,37190721.9,144798720.94,CNY
603307.SH,20221231,附件及其他,P,28640870.49,10189402.69,18451467.8,CNY
603307.SH,20221231,户外用品,I,1123575286.37,306435624.46,817139661.91,CNY
603307.SH,20221231,国外,D,1107547117.57,303363004.09,804184113.48,CNY
603307.SH,20221231,中国大陆,D,16028168.8,3072620.37,12955548.43,CNY
603307.SH,20221231,背包,P,47676848.43,7013875.64,40662972.79,CNY
603307.SH,20221231,其他业务,P,4365611.99,2445956.29,1919655.7,CNY
603307.SH,20221231,其他业务(地区),D,4365611.99,2445956.29,1919655.7,CNY
603307.SH,20220630,帐篷,P,306516700.0,82474100.0,224042600.0,CNY
603307.SH,20220630,睡衣,P,165433700.0,44150600.0,121283100.0,CNY
603307.SH,20220630,服装,P,67709800.0,12759200.0,54950600.0,CNY
603307.SH,20220630,附件及其他,P,15725000.0,5889900.0,9835100.0,CNY
603307.SH,20220630,北美,D,324397500.0,,,CNY
603307.SH,20220630,欧洲,D,128779000.0,,,CNY
603307.SH,20220630,境外其他,D,109478900.0,,,CNY
603307.SH,20220630,中国大陆,D,9104100.0,,,CNY
603307.SH,20220630,背包,P,16374300.0,2293300.0,14081000.0,CNY
603307.SH,20220630,其他业务,P,2001834.75,442525.56,1559309.19,CNY
603307.SH,20220630,其他业务(地区),D,2001834.75,,,CNY
603307.SH,20211231,帐篷,P,309106300.0,72916600.0,236189700.0,CNY
603307.SH,20211231,睡衣,P,255516700.0,55290600.0,200226100.0,CNY
603307.SH,20211231,服装,P,157703500.0,23916700.0,133786800.0,CNY
603307.SH,20211231,附件及其他,P,16798400.0,5492700.0,11305700.0,CNY
603307.SH,20211231,北美,D,389245000.0,,,CNY
603307.SH,20211231,欧洲,D,241367100.0,,,CNY
603307.SH,20211231,境外其他,D,130753200.0,,,CNY
603307.SH,20211231,中国大陆,D,10801100.0,,,CNY
603307.SH,20211231,背包,P,33041500.0,4559100.0,28482400.0,CNY
603307.SH,20211231,其他业务,P,3498966.98,2354281.17,1144685.81,CNY
603307.SH,20211231,其他业务(地区),D,3498966.98,,,CNY
603307.SH,20210630,服装,P,62561800.0,,,CNY
603307.SH,20210630,附件及其他,P,6415000.0,,,CNY
603307.SH,20210630,北美,D,190946600.0,,,CNY
603307.SH,20210630,欧洲,D,118295000.0,,,CNY
603307.SH,20210630,境外其他,D,53799500.0,,,CNY
603307.SH,20210630,中国大陆,D,4564000.0,,,CNY
603307.SH,20210630,帐篷,P,146311200.0,,,CNY
603307.SH,20210630,睡衣,P,135994000.0,,,CNY
603307.SH,20210630,背包,P,16323100.0,,,CNY
603307.SH,20210630,其他业务,P,1644500.0,,,CNY
603307.SH,20210630,其他业务(地区),D,1644500.0,,,CNY
603307.SH,20201231,服装,P,163781800.0,38552300.0,125229500.0,CNY
603307.SH,20201231,附件及其他,P,16466400.0,2951300.0,13515100.0,CNY
603307.SH,20201231,北美,D,222001400.0,,,CNY
603307.SH,20201231,欧洲,D,294431100.0,,,CNY
603307.SH,20201231,境外其他,D,69472100.0,,,CNY
603307.SH,20201231,中国大陆,D,6146800.0,,,CNY
603307.SH,20201231,帐篷,P,169985800.0,34311800.0,135674000.0,CNY
603307.SH,20201231,睡衣,P,165061500.0,38952000.0,126109500.0,CNY
603307.SH,20201231,背包,P,76755800.0,11199400.0,65556400.0,CNY
