ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
300476.SZ,20241231,赊销,455006000,10731469489.88,2438662784.02,8292806705.86,CNY
300476.SZ,20241231,PCB制造业,I,10050761971.53,1795267483.73,8255494487.8,CNY
300476.SZ,20241231,PCB制造,P,10050761971.53,1795267483.73,8255494487.8,CNY
300476.SZ,20241231,中国大陆,D,4198643413.7,,,CNY
300476.SZ,20241231,其他业务,P,680707518.35,643395300.29,37312218.06,CNY
300476.SZ,20241231,其他业务(行业),I,680707518.35,643395300.29,37312218.06,CNY
300476.SZ,20241231,中国港澳台地区及海外地区,D,6532826076.18,,,CNY
300476.SZ,20231231,中国大陆,D,3054913301.18,,,CNY
300476.SZ,20231231,其他业务,P,472666791.47,459495799.92,13170991.55,CNY
300476.SZ,20231231,PCB制造业,I,7458580815.55,1182061584.49,6276519231.06,CNY
300476.SZ,20231231,PCB制造,P,7458580815.55,1182061584.49,6276519231.06,CNY
300476.SZ,20231231,其他业务(行业),I,472666791.47,459495799.92,13170991.55,CNY
300476.SZ,20231231,其他主营业务,P,472666791.47,459495799.92,13170991.55,CNY
300476.SZ,20231231,其他(行业),I,472666791.47,459495799.92,13170991.55,CNY
300476.SZ,20231231,港澳台地区及海外地区,D,4876334305.84,,,CNY
300476.SZ,20221231,其他业务,P,393788500.75,392526158.95,1262341.8,CNY
300476.SZ,20221231,港澳台地区及海外地区,D,4905833580.39,,,CNY
300476.SZ,20221231,中国大陆,D,2979321017.41,,,CNY
300476.SZ,20221231,PCB制造,P,7491366097.05,1038438591.48,6452927505.57,CNY
300476.SZ,20221231,PCB制造业,I,7491366097.05,1038438591.48,6452927505.57,CNY
300476.SZ,20211231,其他业务,P,477488445.48,473994996.33,3493449.15,CNY
300476.SZ,20211231,PCB制造业,I,6954526139.4,1040067813.56,5914458325.84,CNY
300476.SZ,20211231,PCB制造,P,6954526139.4,1040067813.56,5914458325.84,CNY
300476.SZ,20211231,港澳台地区及海外地区,D,4754304544.23,,,CNY
300476.SZ,20211231,中国大陆,D,2677710040.65,,,CNY
300476.SZ,20210630,其他业务,P,200812172.84,198256256.96,2555915.88,CNY
300476.SZ,20210630,PCB制造,P,3183065165.0,612493626.91,2570571538.09,CNY
