ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
600935.SH,20250630,三氯氢硅,P,13232310.6,-12520712.91,25753023.51,CNY
600935.SH,20250630,其他收入,P,146519716.66,33613540.41,112906176.25,CNY
600935.SH,20250630,PVC,P,1093902938.15,-281778496.42,1375681434.57,CNY
600935.SH,20250630,烧碱,P,612779594.02,357004368.49,255775225.53,CNY
600935.SH,20250630,石灰,P,17054498.71,2560354.43,14494144.28,CNY
600935.SH,20250630,水泥,P,86319665.23,-1846027.47,88165692.7,CNY
600935.SH,20250630,中国大陆,D,2186671387.75,214410368.74,1972261019.01,CNY
600935.SH,20250630,石灰,P,17054498.71,2560354.43,14494144.28,CNY
600935.SH,20250630,灰岩,P,216862664.38,117377342.21,99485322.17,CNY
600935.SH,20250630,PVC,P,1093902938.15,-281778496.42,1375681434.57,CNY
600935.SH,20250630,其他收入,P,146519716.66,33613540.41,112906176.25,CNY
600935.SH,20250630,水泥,P,86319665.23,-1846027.47,88165692.7,CNY
600935.SH,20250630,烧碱,P,612779594.02,357004368.49,255775225.53,CNY
600935.SH,20250630,灰岩,P,216862664.38,117377342.21,99485322.17,CNY
600935.SH,20250630,中国大陆,D,2186671387.75,214410368.74,1972261019.01,CNY
600935.SH,20250630,其他收入,P,146519716.66,33613540.41,112906176.25,CNY
600935.SH,20250630,PVC,P,1093902938.15,-281778496.42,1375681434.57,CNY
600935.SH,20250630,石灰,P,17054498.71,2560354.43,14494144.28,CNY
600935.SH,20250630,三氯氢硅,P,13232310.6,-12520712.91,25753023.51,CNY
600935.SH,20250630,灰岩,P,216862664.38,117377342.21,99485322.17,CNY
600935.SH,20250630,烧碱,P,612779594.02,357004368.49,255775225.53,CNY
600935.SH,20250630,水泥,P,86319665.23,-1846027.47,88165692.7,CNY
600935.SH,20250630,三氯氢硅,P,13232310.6,-12520712.91,25753023.51,CNY
600935.SH,20250630,中国大陆,D,2186671387.75,214410368.74,1972261019.01,CNY
600935.SH,20241231,其他业务(行业),I,7987389.3,1594539.76,6392849.54,CNY
600935.SH,20241231,其他业务(销售模式),455006000,7987389.3,1594539.76,6392849.54,CNY
600935.SH,20241231,烧碱,P,1183132419.38,621178404.74,561954014.64,CNY
600935.SH,20241231,基础化学原料,I,4111734569.86,-16769518.14,4128504088.0,CNY
600935.SH,20241231,生产型客户,455006000,3456846568.34,114234306.92,3342612261.42,CNY
600935.SH,20241231,中国大陆,D,5114383725.95,312591632.84,4801792093.11,CNY
600935.SH,20241231,PVC,P,2928602150.48,-637947922.88,3566550073.36,CNY
600935.SH,20241231,水泥制造业,I,230722783.45,18820320.39,211902463.06,CNY
600935.SH,20241231,贸易商客户,455006000,1649549768.31,196762786.16,1452786982.15,CNY
600935.SH,20241231,石灰,P,46913048.8,9325554.19,37587494.61,CNY
600935.SH,20241231,灰岩,P,473726157.38,274081983.16,199644174.22,CNY
600935.SH,20241231,其他主营业务,I,243299777.16,25538753.48,217761023.68,CNY
600935.SH,20241231,其他业务,P,7987389.3,1594539.76,6392849.54,CNY
600935.SH,20241231,其他收入,P,243299777.16,25538753.48,217761023.68,CNY
600935.SH,20241231,采矿业,I,520639206.18,283407537.35,237231668.83,CNY
600935.SH,20241231,水泥,P,230722783.45,18820320.39,211902463.06,CNY
600935.SH,20240630,石灰,P,26782688.01,4589071.21,22193616.8,CNY
600935.SH,20240630,中国大陆,D,2337691989.37,204458069.32,2133233920.05,CNY
600935.SH,20240630,水泥,P,102412854.97,-6525519.19,108938374.16,CNY
600935.SH,20240630,其他收入,P,131275671.16,3210848.4,128064822.76,CNY
600935.SH,20240630,烧碱,P,526406085.98,263382815.25,263023270.73,CNY
600935.SH,20240630,灰岩,P,230928105.38,136968014.4,93960090.98,CNY
600935.SH,20240630,PVC,P,1319886583.87,-197167160.75,1517053744.62,CNY
600935.SH,20231231,中国大陆,D,5563227197.32,642229677.4,4920997519.92,CNY
600935.SH,20231231,PVC,P,3189265544.35,-386867302.8,3576132847.15,CNY
600935.SH,20231231,其他业务,P,307424492.5,7903033.96,299521458.54,CNY
600935.SH,20231231,灰岩,P,556476013.83,358795207.46,197680806.37,CNY
600935.SH,20231231,烧碱,P,1151653174.79,578514333.9,573138840.89,CNY
600935.SH,20231231,基础化学原料,I,4340918719.14,191647031.1,4149271688.04,CNY
600935.SH,20231231,水泥制造业,I,285296584.77,68641871.05,216654713.72,CNY
600935.SH,20231231,水泥,P,285296584.77,68641871.05,216654713.72,CNY
600935.SH,20231231,石灰,P,73111387.08,15242533.83,57868853.25,CNY
600935.SH,20231231,采矿业,I,629587400.91,374037741.29,255549659.62,CNY
600935.SH,20231231,其他主营业务,I,297549992.82,6593795.66,290956197.16,CNY
600935.SH,20230630,其他业务,P,150768269.04,,,CNY
600935.SH,20230630,PVC,P,1380671400.0,,,CNY
600935.SH,20230630,烧碱,P,549164500.0,,,CNY
600935.SH,20230630,水泥,P,154465600.0,,,CNY
600935.SH,20230630,灰岩,P,268511300.0,,,CNY
600935.SH,20230630,石灰,P,40852800.0,,,CNY
600935.SH,20221231,其他业务(地区),D,5568588.69,755670.0,4812918.69,CNY
600935.SH,20221231,PVC,P,3894412837.25,-227464440.82,4121877278.07,CNY
600935.SH,20221231,烧碱,P,1489759269.35,900221885.16,589537384.19,CNY
600935.SH,20221231,水泥,P,361680512.87,85031362.54,276649150.33,CNY
600935.SH,20221231,石灰,P,110104645.27,28004861.18,82099784.09,CNY
600935.SH,20221231,基础化学原料,I,5384172106.6,672757444.34,4711414662.26,CNY
600935.SH,20221231,水泥制造业,I,361680512.87,85031362.54,276649150.33,CNY
600935.SH,20221231,其他主营业务,I,344870590.07,20456987.5,324413602.57,CNY
600935.SH,20221231,其他收入,P,344870590.07,20456987.5,324413602.57,CNY
600935.SH,20221231,中国大陆,D,6730797763.45,1143666338.05,5587131425.4,CNY
600935.SH,20221231,灰岩,P,529969908.64,337415682.49,192554226.15,CNY
600935.SH,20221231,采矿业,I,640074553.91,365420543.67,274654010.24,CNY
600935.SH,20221231,其他业务,P,5568588.69,755670.0,4812918.69,CNY
600935.SH,20220630,PVC,P,2324620800.0,,,CNY
600935.SH,20220630,烧碱,P,712085100.0,,,CNY
600935.SH,20220630,水泥,P,184291200.0,,,CNY
600935.SH,20220630,石灰,P,65527300.0,,,CNY
600935.SH,20220630,其他业务,P,220759647.65,,,CNY
600935.SH,20220630,灰岩,P,244617800.0,,,CNY
600935.SH,20211231,其他业务(地区),D,7305445.96,1392328.27,5913117.69,CNY
600935.SH,20211231,水泥,P,389234384.35,166821690.39,222412693.96,CNY
600935.SH,20211231,石灰,P,83037869.8,20235603.93,62802265.87,CNY
600935.SH,20211231,其他收入,P,286136674.75,19303487.73,266833187.02,CNY
600935.SH,20211231,基础化学原料,I,5470978901.7,1215939785.72,4255039115.98,CNY
600935.SH,20211231,水泥制造业,I,389234384.35,166821690.39,222412693.96,CNY
600935.SH,20211231,采矿业,I,585568179.63,337126309.06,248441870.57,CNY
600935.SH,20211231,其他主营业务,I,286136674.75,19303487.73,266833187.02,CNY
600935.SH,20211231,中国大陆,D,6731918140.43,1739191272.9,4992726867.53,CNY
600935.SH,20211231,PVC,P,4603027529.04,800975097.57,3802052431.47,CNY
600935.SH,20211231,烧碱,P,867951372.66,414964688.15,452986684.51,CNY
600935.SH,20211231,运输装卸费,P,,,87500586.96,CNY
600935.SH,20211231,灰岩,P,502530309.83,316890705.13,185639604.7,CNY
600935.SH,20211231,其他业务,P,7305445.96,88892915.23,-81587469.27,CNY
600935.SH,20210930,PVC,P,3241323058.87,773527535.49,2467795523.38,CNY
600935.SH,20210930,烧碱,P,469053659.09,214507714.5,254545944.59,CNY
600935.SH,20210930,水泥,P,250200645.37,99698190.05,150502455.32,CNY
600935.SH,20210930,灰岩,P,370689448.87,233570724.81,137118724.06,CNY
600935.SH,20210930,其他收入,P,160141732.28,-63331241.49,223472973.77,CNY
600935.SH,20210930,电力、蒸汽,P,24611466.71,11564302.2,13047164.51,CNY
600935.SH,20210930,石灰,P,55821557.0,11888642.89,43932914.11,CNY
600935.SH,20210930,其他业务,P,8689444.5,423140.37,8266304.13,CNY
600935.SH,20210630,浙江,D,862497200.0,,,CNY
600935.SH,20210630,安徽,D,521695300.0,,,CNY
600935.SH,20210630,江苏,D,610551100.0,,,CNY
600935.SH,20210630,上海,D,104515200.0,,,CNY
600935.SH,20210630,江西,D,78625100.0,,,CNY
600935.SH,20210630,其他(地区),D,92964500.0,,,CNY
600935.SH,20210630,其他业务(地区),D,548681550.84,,,CNY
600935.SH,20210630,PVC,P,2001637326.98,506543496.29,1495093830.69,CNY
600935.SH,20210630,烧碱,P,269211110.8,108101894.86,161109215.94,CNY
600935.SH,20210630,水泥,P,150245765.09,59187227.39,91058537.7,CNY
600935.SH,20210630,灰岩,P,247004736.4,157165462.8,89839273.6,CNY
600935.SH,20210630,石灰,P,35632946.43,8944222.63,26688723.8,CNY
600935.SH,20210630,运输装卸费,P,,,39343999.17,CNY
600935.SH,20210630,其他收入,P,92897775.16,307974.04,92589801.12,CNY
600935.SH,20210630,电力、蒸汽,P,16630959.47,9638621.0,6992338.47,CNY
600935.SH,20210630,其他业务,P,6269330.51,399946.88,5869383.63,CNY
600935.SH,20201231,PVC,P,3282282736.88,691492565.06,2590790171.82,CNY
600935.SH,20201231,烧碱,P,639427359.57,348486428.21,290940931.36,CNY
600935.SH,20201231,水泥,P,282164893.73,132349260.03,149815633.7,CNY
600935.SH,20201231,灰岩,P,506597775.3,337469336.15,169128439.15,CNY
600935.SH,20201231,石灰,P,90915543.1,25036464.11,65879078.99,CNY
600935.SH,20201231,其他收入,P,234025197.11,35576910.48,198448286.63,CNY
600935.SH,20201231,运输装卸费,P,,,102716190.97,CNY
600935.SH,20201231,浙江,D,1292849300.0,,,CNY
600935.SH,20201231,安徽,D,844715800.0,,,CNY
600935.SH,20201231,江苏,D,1175828300.0,,,CNY
600935.SH,20201231,上海,D,193668600.0,,,CNY
600935.SH,20201231,江西,D,214148700.0,,,CNY
600935.SH,20201231,其他(地区),D,200499300.0,,,CNY
600935.SH,20201231,其他业务(地区),D,1158877090.1,,,CNY
600935.SH,20201231,电力、蒸汽,P,33287258.16,5955931.32,27331326.84,CNY
600935.SH,20201231,其他业务,P,11886326.25,453435.2,11432891.05,CNY
600935.SH,20200930,PVC,P,2259877663.0,398179886.37,1861697776.63,CNY
600935.SH,20200930,烧碱,P,473956175.86,259824129.7,214132046.16,CNY
600935.SH,20200930,水泥,P,189251495.23,92042366.94,97209128.29,CNY
600935.SH,20200930,灰岩,P,375157284.26,254616661.7,120540622.56,CNY
600935.SH,20200930,石灰,P,71022337.1,21531786.88,49490550.22,CNY
600935.SH,20200930,其他收入,P,175553361.91,26842569.32,148710792.59,CNY
600935.SH,20200930,电力、蒸汽,P,31774762.7,5961802.14,25812960.56,CNY
600935.SH,20200930,其他业务,P,10483725.31,183565.76,10300159.55,CNY
600935.SH,20200630,电力、蒸汽,P,30112300.0,5842700.0,24269600.0,CNY
600935.SH,20200630,江苏,D,427755800.0,,,CNY
600935.SH,20200630,江西,D,418949600.0,,,CNY
600935.SH,20200630,浙江,D,110387400.0,,,CNY
600935.SH,20200630,烧碱,P,305241700.0,171998900.0,133242800.0,CNY
