ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
002514.SZ,20250630,新能源,I,7317817.31,2868095.85,4449721.46,CNY
002514.SZ,20250630,中国大陆,D,61607658.36,20750482.39,40857175.97,CNY
002514.SZ,20250630,光伏电池、组件及配套产品销售,P,148601.57,,,CNY
002514.SZ,20250630,灵活性调峰技术服务收入,P,690554.48,,,CNY
002514.SZ,20250630,设备配件销售,P,90828764.45,20803635.37,70025129.08,CNY
002514.SZ,20250630,其他业务收入,P,3589599.35,,,CNY
002514.SZ,20250630,智能制造,I,93779275.39,21434196.78,72345078.61,CNY
002514.SZ,20250630,国外,D,39489434.34,3551810.24,35937624.1,CNY
002514.SZ,20250630,充换电桩及配套产品销售,P,2215159.37,,,CNY
002514.SZ,20250630,项目服务费,P,3624413.48,,,CNY
002514.SZ,20241231,项目服务费,P,33513216.63,3142276.02,30370940.61,CNY
002514.SZ,20241231,设备配件销售,P,248203212.14,5038827.9,243164384.24,CNY
002514.SZ,20241231,新能源,I,82582123.27,-16386096.6,98968219.87,CNY
002514.SZ,20241231,国外,D,140563069.6,18352054.54,122211015.06,CNY
002514.SZ,20241231,运营服务(销售模式),455006000,26999104.88,-23413038.52,50412143.4,CNY
002514.SZ,20241231,光伏电池、组件及配套产品销售,P,11926234.01,3581114.97,8345119.04,CNY
002514.SZ,20241231,中国大陆,D,195371978.72,-32679609.53,228051588.25,CNY
002514.SZ,20241231,直接销售,455006000,308935943.44,9085483.53,299850459.91,CNY
002514.SZ,20241231,智能制造,I,253352925.05,2058541.61,251294383.44,CNY
002514.SZ,20241231,充换电桩及配套产品销售,P,7833837.92,14826.3,7819011.62,CNY
002514.SZ,20241231,其他业务收入,P,7459442.74,-2691561.66,10151004.4,CNY
002514.SZ,20241231,灵活性调峰技术服务收入,P,26999104.88,-23413038.52,50412143.4,CNY
002514.SZ,20240630,中国大陆,D,107982524.1,2801184.44,105181339.66,CNY
002514.SZ,20240630,项目服务费,P,1199763.46,435797.87,763965.59,CNY
002514.SZ,20240630,设备配件销售,P,130409390.67,11001458.97,119407931.7,CNY
002514.SZ,20240630,灵活性调峰技术服务收入,P,28157627.55,7361992.63,20795634.92,CNY
002514.SZ,20240630,国外,D,67875531.84,11296916.5,56578615.34,CNY
002514.SZ,20240630,光伏电池、组件及配套产品销售,P,11657471.59,-5829816.44,17487288.03,CNY
002514.SZ,20240630,新能源,I,43734349.81,2101176.42,41633173.39,CNY
002514.SZ,20240630,其他业务收入,P,2135377.42,845499.19,1289878.23,CNY
002514.SZ,20240630,智能制造,I,132123706.13,11996924.52,120126781.61,CNY
002514.SZ,20240630,充换电桩及配套产品销售,P,2298425.25,283168.71,2015256.54,CNY
002514.SZ,20231231,新能源,I,244023712.65,69055843.29,174967869.36,CNY
