ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
600448.SH,20241231,中国大陆,D,780256602.94,108808768.51,671447834.43,CNY
600448.SH,20241231,其他主营业务,P,44094225.03,4410707.4,39683517.63,CNY
600448.SH,20241231,印染产品,P,2018471777.97,348678864.43,1669792913.54,CNY
600448.SH,20241231,国外,D,2100568306.21,253975069.27,1846593236.94,CNY
600448.SH,20241231,其他业务,P,53561649.12,14862151.51,38699497.61,CNY
600448.SH,20241231,家纺,P,384435278.16,20870680.7,363564597.46,CNY
600448.SH,20241231,服装,P,139408743.31,-15411831.03,154820574.34,CNY
600448.SH,20241231,其他业务(地区),D,53561649.12,14862151.51,38699497.61,CNY
600448.SH,20241231,坯布,P,6511206.49,2187745.29,4323461.2,CNY
600448.SH,20241231,棉纱,P,287903678.19,2047670.99,285856007.2,CNY
600448.SH,20241231,纺织业,I,2934386558.27,377645989.29,2556740568.98,CNY
600448.SH,20231231,其他业务,P,53858679.36,20201372.44,33657306.92,CNY
600448.SH,20231231,棉纱,P,227367341.79,144404.84,227222936.95,CNY
600448.SH,20231231,坯布,P,14338388.83,279552.56,14058836.27,CNY
600448.SH,20231231,中国大陆,D,698556186.96,125023073.06,573533113.9,CNY
600448.SH,20231231,印染产品,P,2035067387.75,335538553.55,1699528834.2,CNY
600448.SH,20231231,服装,P,206206508.47,27052587.24,179153921.23,CNY
600448.SH,20231231,其他主营业务,P,37915937.57,5294489.76,32621447.81,CNY
600448.SH,20231231,纺织业,I,2797510162.58,407294815.61,2390215346.97,CNY
600448.SH,20231231,其他业务(地区),D,53858679.36,20201372.44,33657306.92,CNY
600448.SH,20231231,国外,D,2045095296.26,262070370.11,1783024926.15,CNY
600448.SH,20231231,家纺,P,222755918.81,18783855.22,203972063.59,CNY
600448.SH,20221231,中国大陆,D,787528046.04,-8103766.47,795631812.51,CNY
600448.SH,20221231,国外,D,2648155033.6,325576714.47,2322578319.13,CNY
600448.SH,20221231,纺织业,I,3488731171.57,338620688.95,3150110482.62,CNY
600448.SH,20221231,坯布,P,16319899.96,688522.56,15631377.4,CNY
600448.SH,20221231,其他业务(地区),D,53048091.93,21147740.95,31900350.98,CNY
600448.SH,20221231,棉纱,P,145014611.56,4150236.41,140864375.15,CNY
600448.SH,20221231,其他主营业务,P,35428950.48,8588829.16,26840121.32,CNY
600448.SH,20221231,服装,P,425111420.17,54502108.09,370609312.08,CNY
600448.SH,20221231,印染产品,P,2491460313.7,225740347.59,2265719966.11,CNY
600448.SH,20221231,家纺,P,322347883.77,23802904.19,298544979.58,CNY
600448.SH,20221231,其他业务,P,53048091.93,21147740.95,31900350.98,CNY
600448.SH,20211231,纺织业,I,3621269854.46,393518339.22,3227751515.24,CNY
600448.SH,20211231,国外,D,2787847627.24,120967111.67,2666880515.57,CNY
600448.SH,20211231,棉纱,P,331280178.75,4676262.35,326603916.4,CNY
600448.SH,20211231,其他业务,P,204630621.64,117744815.38,86885806.26,CNY
600448.SH,20211231,印染产品,P,2449660166.97,226748083.11,2222912083.86,CNY
600448.SH,20211231,其他主营业务,P,50602688.07,7003039.25,43599648.82,CNY
600448.SH,20211231,服装,P,168502275.91,22818958.37,145683317.54,CNY
600448.SH,20211231,中国大陆,D,628791605.58,154806412.17,473985193.41,CNY
600448.SH,20211231,坯布,P,19104481.86,101967.57,19002514.29,CNY
600448.SH,20211231,家纺,P,397489441.26,14425213.19,383064228.07,CNY
600448.SH,20211231,其他业务(地区),D,204630621.64,117744815.38,86885806.26,CNY
600448.SH,20201231,中国大陆,D,645524365.39,80663343.05,564861022.34,CNY
600448.SH,20201231,其他主营业务,P,42080904.06,9748160.25,32332743.81,CNY
600448.SH,20201231,国外,D,2594717276.23,301272841.2,2293444435.03,CNY
600448.SH,20201231,其他业务,P,100256075.21,41316448.34,58939626.87,CNY
600448.SH,20201231,家纺,P,307059707.46,6790121.35,300269586.11,CNY
600448.SH,20201231,坯布,P,16336788.59,166423.42,16170365.17,CNY
600448.SH,20201231,服装,P,154137485.06,20060417.33,134077067.73,CNY
600448.SH,20201231,其他业务(地区),D,100256075.21,41316448.34,58939626.87,CNY
600448.SH,20201231,印染产品,P,2368674853.7,342957601.59,2025717252.11,CNY
600448.SH,20201231,棉纱,P,351951902.75,2213460.31,349738442.44,CNY
600448.SH,20191231,国外,D,2449791557.55,309897288.12,2139894269.43,CNY
600448.SH,20191231,棉纱,P,225449775.15,13544622.34,211905152.81,CNY
600448.SH,20191231,印染产品,P,2376824374.38,345992200.58,2030832173.8,CNY
600448.SH,20191231,服装,P,132676585.61,17111084.35,115565501.26,CNY
600448.SH,20191231,其他业务,P,24870946.9,10815660.54,14055286.36,CNY
600448.SH,20191231,坯布,P,45449308.49,583017.41,44866291.08,CNY
600448.SH,20191231,家纺,P,241159384.79,8078783.91,233080600.88,CNY
600448.SH,20191231,其他主营业务,P,36339416.39,9429707.03,26909709.36,CNY
600448.SH,20191231,其他业务(地区),D,25012826.9,10957600.54,14055226.36,CNY
600448.SH,20191231,中国大陆,D,607965407.26,84700187.5,523265219.76,CNY
600448.SH,20181231,国外,D,2724403198.03,196604699.49,2527798498.54,CNY
600448.SH,20181231,棉纱,P,97404005.18,3109251.27,94294753.91,CNY
600448.SH,20181231,其他业务,P,26647709.16,11775629.0,14872080.16,CNY
600448.SH,20181231,坯布,P,35843884.02,676674.43,35167209.59,CNY
600448.SH,20181231,其他业务(地区),D,26647709.16,11775629.0,14872080.16,CNY
600448.SH,20181231,服装,P,97272649.66,14278964.32,82993685.34,CNY
600448.SH,20181231,其他主营业务,P,24935326.2,4370528.77,20564797.43,CNY
600448.SH,20181231,家纺,P,256788974.78,-439126.4,257228101.18,CNY
600448.SH,20181231,印染产品,P,2725109752.66,249787164.17,2475322588.49,CNY
600448.SH,20181231,中国大陆,D,512951394.47,75178757.07,437772637.4,CNY
600448.SH,20171231,棉纱,P,56197948.93,1867023.75,54330925.18,CNY
600448.SH,20171231,家纺,P,281210409.85,3817364.53,277393045.32,CNY
600448.SH,20171231,其他业务,P,32560508.17,17391084.05,15169424.12,CNY
600448.SH,20171231,服装,P,72075506.06,9843195.96,62232310.1,CNY
600448.SH,20171231,坯布,P,16301786.66,219163.26,16082623.4,CNY
600448.SH,20171231,印染产品,P,2371273522.3,183578459.0,2187695063.3,CNY
600448.SH,20171231,其他主营业务,P,20535387.69,4651437.32,15883950.37,CNY
600448.SH,20171231,港澳台及海外,D,2352131220.35,175840808.22,2176290412.13,CNY
600448.SH,20171231,其他业务(地区),D,32560508.17,17391084.05,15169424.12,CNY
600448.SH,20171231,服装床品,P,353285915.91,13660560.49,339625355.42,CNY
600448.SH,20171231,中国大陆,D,465463341.14,28135835.6,437327505.54,CNY
600448.SH,20171231,国外,D,2352131220.35,175840808.22,2176290412.13,CNY
600448.SH,20161231,棉纱,P,4742040.89,364822.25,4377218.64,CNY
600448.SH,20161231,印染产品,P,1942968869.3,139920853.72,1803048015.58,CNY
600448.SH,20161231,国外,D,2013941713.87,174333807.37,1839607906.5,CNY
600448.SH,20161231,家纺,P,301275666.16,12340088.25,288935577.91,CNY
600448.SH,20161231,服装,P,61573408.51,6956439.65,54616968.86,CNY
600448.SH,20161231,中国大陆,D,324554907.38,-8471475.06,333026382.44,CNY
600448.SH,20161231,其他主营业务,P,14001358.87,6003823.64,7997535.23,CNY
600448.SH,20161231,其他业务,P,22618296.71,11178555.54,11439741.17,CNY
600448.SH,20161231,坯布,P,13935277.52,276304.8,13658972.72,CNY
600448.SH,20161231,其他业务(地区),D,22618296.71,11178555.54,11439741.17,CNY
600448.SH,20161231,服装床品,P,362849074.67,19296527.9,343552546.77,CNY
600448.SH,20161231,港澳台及海外,D,2013941713.87,174333807.37,1839607906.5,CNY
600448.SH,20160630,家纺业,I,141902892.97,2853391.32,139049501.65,CNY
600448.SH,20160630,中国大陆,D,146440933.63,,,CNY
600448.SH,20160630,国外,D,920974343.06,,,CNY
600448.SH,20160630,港澳台及海外,D,920974343.06,,,CNY
600448.SH,20160630,印染布,P,893634469.76,70607719.41,823026750.35,CNY
600448.SH,20160630,印染业,I,893634469.76,70607719.41,823026750.35,CNY
600448.SH,20160630,服装床品,P,141902892.97,2853391.32,139049501.65,CNY
600448.SH,20160630,其他业务(地区),D,13479275.44,,,CNY
600448.SH,20160630,家纺,P,141902892.97,2853391.32,139049501.65,CNY
600448.SH,20160630,其他业务,P,45357189.4,7394454.55,37962734.85,CNY
600448.SH,20151231,印染业,I,1836991653.22,115785099.94,1721206553.28,CNY
600448.SH,20151231,棉纺业,I,54503948.92,4676005.93,49827942.99,CNY
600448.SH,20151231,服装(行业),I,52782621.56,3090540.8,49692080.76,CNY
600448.SH,20151231,家纺,P,222047759.17,5282005.94,216765753.23,CNY
600448.SH,20151231,家纺业,I,222047759.17,5282005.94,216765753.23,CNY
600448.SH,20151231,棉纺产品,P,54503948.92,4676005.93,49827942.99,CNY
600448.SH,20151231,印染产品,P,1836991653.22,115785099.94,1721206553.28,CNY
600448.SH,20151231,其他(行业),I,22609148.0,9733264.13,12875883.87,CNY
600448.SH,20151231,国外,D,1801567787.47,154477028.14,1647090759.33,CNY
600448.SH,20151231,港澳台及海外,D,1801567787.47,154477028.14,1647090759.33,CNY
600448.SH,20151231,服装床品,P,274830380.73,8372546.74,266457833.99,CNY
600448.SH,20151231,棉纱,P,54503948.92,4676005.93,49827942.99,CNY
600448.SH,20151231,坯布(行业),I,39604445.61,11858427.64,27746017.97,CNY
600448.SH,20151231,其他主营业务,P,22609148.0,9733264.13,12875883.87,CNY
600448.SH,20151231,其他,P,22609148.0,9733264.13,12875883.87,CNY
600448.SH,20151231,其他业务,P,46291069.1,11507125.35,34783943.75,CNY
600448.SH,20151231,其他业务(地区),D,46291069.1,11507125.35,34783943.75,CNY
600448.SH,20151231,坯布,P,39604445.61,11858427.64,27746017.97,CNY
600448.SH,20151231,服装,P,52782621.56,3090540.8,49692080.76,CNY
600448.SH,20151231,中国大陆,D,426971789.01,-4051683.76,431023472.77,CNY
600448.SH,20150630,服装床品,P,157321706.3,-2752158.03,160073864.33,CNY
600448.SH,20150630,中国大陆,D,181545978.54,,,CNY
600448.SH,20150630,家纺业,I,157321706.3,-2752158.03,160073864.33,CNY
600448.SH,20150630,家纺,P,157321706.3,-2752158.03,160073864.33,CNY
600448.SH,20150630,港澳台及海外,D,878471334.05,,,CNY
600448.SH,20150630,印染产品,P,809271182.1,59906416.65,749364765.45,CNY
600448.SH,20150630,国外,D,878471334.05,,,CNY
600448.SH,20150630,其他业务,P,125141293.99,20832776.08,104308517.91,CNY
600448.SH,20150630,其他业务(地区),D,31716869.8,,,CNY
600448.SH,20150630,印染布,P,809271182.1,59906416.65,749364765.45,CNY
600448.SH,20150630,印染业,I,809271182.1,59906416.65,749364765.45,CNY
600448.SH,20141231,家纺,P,453358589.59,-2043235.43,455401825.02,CNY
600448.SH,20141231,中国大陆,D,544638091.34,,,CNY
600448.SH,20141231,印染产品,P,1764771669.18,153760300.19,1611011368.99,CNY
600448.SH,20141231,国外,D,1789273306.22,,,CNY
600448.SH,20141231,家纺业,I,453358589.59,-2043235.43,455401825.02,CNY
600448.SH,20141231,印染业,I,1764771669.18,153760300.19,1611011368.99,CNY
600448.SH,20141231,其他业务,P,32180880.69,35227984.41,-3047103.72,CNY
600448.SH,20141231,服装床品,P,453358589.59,-2043235.43,455401825.02,CNY
600448.SH,20141231,其他业务(地区),D,-83600258.1,,,CNY
600448.SH,20141231,港澳台及海外,D,1789273306.22,,,CNY
600448.SH,20140630,棉纺产品,P,15225492.81,38206.46,15187286.35,CNY
