ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
600458.SH,20250630,汽车,P,3440010300.0,,,CNY
600458.SH,20250630,分部抵消,P,-379008000.0,,,CNY
600458.SH,20250630,风力发电,P,3910869400.0,,,CNY
600458.SH,20250630,分部抵消,P,-379008000.0,,,CNY
600458.SH,20250630,轨道交通,P,1103409200.0,,,CNY
600458.SH,20250630,未分配项目,P,335061500.0,,,CNY
600458.SH,20250630,汽车,P,3440010300.0,,,CNY
600458.SH,20250630,工程业务及其他产品,P,845726100.0,,,CNY
600458.SH,20250630,未分配项目,P,335061500.0,,,CNY
600458.SH,20250630,工程业务及其他产品,P,845726100.0,,,CNY
600458.SH,20250630,汽车,P,3440010300.0,,,CNY
600458.SH,20250630,汽车,P,3440010300.0,,,CNY
600458.SH,20250630,汽车,P,3440010300.0,,,CNY
600458.SH,20250630,分部抵消,P,-379008000.0,,,CNY
600458.SH,20250630,未分配项目,P,335061500.0,,,CNY
600458.SH,20250630,风力发电,P,3910869400.0,,,CNY
600458.SH,20250630,工程业务及其他产品,P,845726100.0,,,CNY
600458.SH,20250630,风力发电,P,3910869400.0,,,CNY
600458.SH,20250630,轨道交通,P,1103409200.0,,,CNY
600458.SH,20250630,风力发电,P,3910869400.0,,,CNY
600458.SH,20250630,分部抵消,P,-379008000.0,,,CNY
600458.SH,20250630,风力发电,P,3910869400.0,,,CNY
600458.SH,20250630,工程业务及其他产品,P,845726100.0,,,CNY
600458.SH,20250630,未分配项目,P,335061500.0,,,CNY
600458.SH,20250630,汽车,P,3440010300.0,,,CNY
600458.SH,20250630,汽车,P,3440010300.0,,,CNY
600458.SH,20250630,分部抵消,P,-379008000.0,,,CNY
600458.SH,20250630,未分配项目,P,335061500.0,,,CNY
600458.SH,20250630,工程业务及其他产品,P,845726100.0,,,CNY
600458.SH,20250630,轨道交通,P,1103409200.0,,,CNY
600458.SH,20250630,未分配项目,P,335061500.0,,,CNY
600458.SH,20250630,轨道交通,P,1103409200.0,,,CNY
600458.SH,20250630,风力发电,P,3910869400.0,,,CNY
600458.SH,20250630,风力发电,P,3910869400.0,,,CNY
600458.SH,20250630,工程业务及其他产品,P,845726100.0,,,CNY
600458.SH,20250630,汽车,P,3440010300.0,,,CNY
600458.SH,20250630,分部抵消,P,-379008000.0,,,CNY
600458.SH,20250630,风力发电,P,3910869400.0,,,CNY
600458.SH,20250630,轨道交通,P,1103409200.0,,,CNY
600458.SH,20250630,工程业务及其他产品,P,845726100.0,,,CNY
600458.SH,20250630,汽车,P,3440010300.0,,,CNY
600458.SH,20250630,风力发电,P,3910869400.0,,,CNY
600458.SH,20250630,工程业务及其他产品,P,845726100.0,,,CNY
600458.SH,20250630,轨道交通,P,1103409200.0,,,CNY
600458.SH,20250630,风力发电,P,3910869400.0,,,CNY
600458.SH,20250630,分部抵消,P,-379008000.0,,,CNY
600458.SH,20250630,汽车,P,3440010300.0,,,CNY
600458.SH,20250630,工程业务及其他产品,P,845726100.0,,,CNY
600458.SH,20250630,未分配项目,P,335061500.0,,,CNY
600458.SH,20250630,未分配项目,P,335061500.0,,,CNY
600458.SH,20250630,分部抵消,P,-379008000.0,,,CNY
600458.SH,20250630,未分配项目,P,335061500.0,,,CNY
600458.SH,20250630,未分配项目,P,335061500.0,,,CNY
600458.SH,20250630,分部抵消,P,-379008000.0,,,CNY
600458.SH,20250630,轨道交通,P,1103409200.0,,,CNY
600458.SH,20250630,工程业务及其他产品,P,845726100.0,,,CNY
600458.SH,20250630,轨道交通,P,1103409200.0,,,CNY
600458.SH,20250630,轨道交通,P,1103409200.0,,,CNY
600458.SH,20250630,分部抵消,P,-379008000.0,,,CNY
600458.SH,20250630,轨道交通,P,1103409200.0,,,CNY
