ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
301029.SZ,20250630,其他业务(行业),I,612670063.77,254967410.04,357702653.73,CNY
301029.SZ,20250630,华东,D,563595453.55,236424036.21,327171417.34,CNY
301029.SZ,20250630,直线运动零件,P,398832284.14,158457152.12,240375132.02,CNY
301029.SZ,20250630,华东,D,563595453.55,236424036.21,327171417.34,CNY
301029.SZ,20250630,机械加工件,P,188782983.48,71512632.45,117270351.03,CNY
301029.SZ,20250630,传动零部件,P,173640419.24,81033912.44,92606506.8,CNY
301029.SZ,20250630,机械加工件,P,188782983.48,71512632.45,117270351.03,CNY
301029.SZ,20250630,线下,455006000,1206333113.71,456930811.69,749402302.02,CNY
301029.SZ,20250630,3C行业,I,352335116.41,142620218.92,209714897.49,CNY
301029.SZ,20250630,电子电气,P,150830272.92,38481777.6,112348495.32,CNY
301029.SZ,20250630,电子电气,P,150830272.92,38481777.6,112348495.32,CNY
301029.SZ,20250630,华南,D,648252126.19,236651209.88,411600916.31,CNY
301029.SZ,20250630,汽车行业,I,174683187.31,64841178.29,109842009.02,CNY
301029.SZ,20250630,汽车行业,I,174683187.31,64841178.29,109842009.02,CNY
301029.SZ,20250630,新能源,I,321135961.85,108712884.4,212423077.45,CNY
301029.SZ,20250630,其他业务(销售模式),455006000,0.0,-0.01,0.01,CNY
301029.SZ,20250630,电子电气,P,150830272.92,38481777.6,112348495.32,CNY
301029.SZ,20250630,华东,D,563595453.55,236424036.21,327171417.34,CNY
301029.SZ,20250630,线上收入,455006000,254491215.63,114210879.97,140280335.66,CNY
301029.SZ,20250630,铝型材,P,232346744.35,64168722.33,168178022.02,CNY
301029.SZ,20250630,其他业务(行业),I,612670063.77,254967410.04,357702653.73,CNY
301029.SZ,20250630,传动零部件,P,173640419.24,81033912.44,92606506.8,CNY
301029.SZ,20250630,其他业务(行业),I,612670063.77,254967410.04,357702653.73,CNY
301029.SZ,20250630,3C行业,I,352335116.41,142620218.92,209714897.49,CNY
301029.SZ,20250630,机械加工件,P,188782983.48,71512632.45,117270351.03,CNY
301029.SZ,20250630,新能源,I,321135961.85,108712884.4,212423077.45,CNY
301029.SZ,20250630,汽车行业,I,174683187.31,64841178.29,109842009.02,CNY
301029.SZ,20250630,直线运动零件,P,398832284.14,158457152.12,240375132.02,CNY
301029.SZ,20250630,线上收入,455006000,254491215.63,114210879.97,140280335.66,CNY
301029.SZ,20250630,汽车行业,I,174683187.31,64841178.29,109842009.02,CNY
301029.SZ,20250630,机械加工件,P,188782983.48,71512632.45,117270351.03,CNY
301029.SZ,20250630,3C行业,I,352335116.41,142620218.92,209714897.49,CNY
301029.SZ,20250630,铝型材,P,232346744.35,64168722.33,168178022.02,CNY
301029.SZ,20250630,直线运动零件,P,398832284.14,158457152.12,240375132.02,CNY
301029.SZ,20250630,其他业务(销售模式),455006000,0.0,-0.01,0.01,CNY
301029.SZ,20250630,传动零部件,P,173640419.24,81033912.44,92606506.8,CNY
301029.SZ,20250630,华东,D,563595453.55,236424036.21,327171417.34,CNY
301029.SZ,20250630,华南,D,648252126.19,236651209.88,411600916.31,CNY
301029.SZ,20250630,线下,455006000,1206333113.71,456930811.69,749402302.02,CNY
301029.SZ,20250630,华南,D,648252126.19,236651209.88,411600916.31,CNY
301029.SZ,20250630,其他业务(销售模式),455006000,0.0,-0.01,0.01,CNY
301029.SZ,20250630,电子电气,P,150830272.92,38481777.6,112348495.32,CNY
301029.SZ,20250630,机械加工件,P,188782983.48,71512632.45,117270351.03,CNY
301029.SZ,20250630,华南,D,648252126.19,236651209.88,411600916.31,CNY
301029.SZ,20250630,传动零部件,P,173640419.24,81033912.44,92606506.8,CNY
301029.SZ,20250630,其他业务,P,316391625.21,157487494.71,158904130.5,CNY
301029.SZ,20250630,直线运动零件,P,398832284.14,158457152.12,240375132.02,CNY
301029.SZ,20250630,线上收入,455006000,254491215.63,114210879.97,140280335.66,CNY
301029.SZ,20250630,其他业务(地区),D,248976749.6,98066445.56,150910304.04,CNY
301029.SZ,20250630,其他业务,P,316391625.21,157487494.71,158904130.5,CNY
301029.SZ,20250630,铝型材,P,232346744.35,64168722.33,168178022.02,CNY
301029.SZ,20250630,新能源,I,321135961.85,108712884.4,212423077.45,CNY
301029.SZ,20250630,新能源,I,321135961.85,108712884.4,212423077.45,CNY
301029.SZ,20250630,华南,D,648252126.19,236651209.88,411600916.31,CNY
301029.SZ,20250630,华东,D,563595453.55,236424036.21,327171417.34,CNY
301029.SZ,20250630,电子电气,P,150830272.92,38481777.6,112348495.32,CNY
301029.SZ,20250630,线下,455006000,1206333113.71,456930811.69,749402302.02,CNY
301029.SZ,20250630,机械加工件,P,188782983.48,71512632.45,117270351.03,CNY
301029.SZ,20250630,其他业务(销售模式),455006000,0.0,-0.01,0.01,CNY
301029.SZ,20250630,其他业务(销售模式),455006000,0.0,-0.01,0.01,CNY
301029.SZ,20250630,传动零部件,P,173640419.24,81033912.44,92606506.8,CNY
301029.SZ,20250630,3C行业,I,352335116.41,142620218.92,209714897.49,CNY
301029.SZ,20250630,其他业务,P,316391625.21,157487494.71,158904130.5,CNY
301029.SZ,20250630,线下,455006000,1206333113.71,456930811.69,749402302.02,CNY
301029.SZ,20250630,线上收入,455006000,254491215.63,114210879.97,140280335.66,CNY
301029.SZ,20250630,汽车行业,I,174683187.31,64841178.29,109842009.02,CNY
301029.SZ,20250630,传动零部件,P,173640419.24,81033912.44,92606506.8,CNY
301029.SZ,20250630,3C行业,I,352335116.41,142620218.92,209714897.49,CNY
301029.SZ,20250630,线上收入,455006000,254491215.63,114210879.97,140280335.66,CNY
301029.SZ,20250630,线下,455006000,1206333113.71,456930811.69,749402302.02,CNY
301029.SZ,20250630,华东,D,563595453.55,236424036.21,327171417.34,CNY
301029.SZ,20250630,华南,D,648252126.19,236651209.88,411600916.31,CNY
301029.SZ,20250630,电子电气,P,150830272.92,38481777.6,112348495.32,CNY
301029.SZ,20250630,传动零部件,P,173640419.24,81033912.44,92606506.8,CNY
301029.SZ,20250630,机械加工件,P,188782983.48,71512632.45,117270351.03,CNY
301029.SZ,20250630,铝型材,P,232346744.35,64168722.33,168178022.02,CNY
301029.SZ,20250630,直线运动零件,P,398832284.14,158457152.12,240375132.02,CNY
301029.SZ,20250630,汽车行业,I,174683187.31,64841178.29,109842009.02,CNY
301029.SZ,20250630,新能源,I,321135961.85,108712884.4,212423077.45,CNY
301029.SZ,20250630,3C行业,I,352335116.41,142620218.92,209714897.49,CNY
301029.SZ,20250630,线上收入,455006000,254491215.63,114210879.97,140280335.66,CNY
301029.SZ,20250630,其他业务(地区),D,248976749.6,98066445.56,150910304.04,CNY
301029.SZ,20250630,其他业务,P,316391625.21,157487494.71,158904130.5,CNY
301029.SZ,20250630,其他业务(销售模式),455006000,0.0,-0.01,0.01,CNY
301029.SZ,20250630,线下,455006000,1206333113.71,456930811.69,749402302.02,CNY
301029.SZ,20250630,华东,D,563595453.55,236424036.21,327171417.34,CNY
301029.SZ,20250630,华南,D,648252126.19,236651209.88,411600916.31,CNY
301029.SZ,20250630,电子电气,P,150830272.92,38481777.6,112348495.32,CNY
301029.SZ,20250630,汽车行业,I,174683187.31,64841178.29,109842009.02,CNY
301029.SZ,20250630,新能源,I,321135961.85,108712884.4,212423077.45,CNY
301029.SZ,20250630,3C行业,I,352335116.41,142620218.92,209714897.49,CNY
301029.SZ,20250630,线上收入,455006000,254491215.63,114210879.97,140280335.66,CNY
301029.SZ,20250630,其他业务(行业),I,612670063.77,254967410.04,357702653.73,CNY
301029.SZ,20250630,其他业务(地区),D,248976749.6,98066445.56,150910304.04,CNY
301029.SZ,20250630,其他业务,P,316391625.21,157487494.71,158904130.5,CNY
301029.SZ,20250630,其他业务(销售模式),455006000,0.0,-0.01,0.01,CNY
301029.SZ,20250630,线下,455006000,1206333113.71,456930811.69,749402302.02,CNY
301029.SZ,20250630,华东,D,563595453.55,236424036.21,327171417.34,CNY
301029.SZ,20250630,华南,D,648252126.19,236651209.88,411600916.31,CNY
301029.SZ,20250630,电子电气,P,150830272.92,38481777.6,112348495.32,CNY
301029.SZ,20250630,传动零部件,P,173640419.24,81033912.44,92606506.8,CNY
301029.SZ,20250630,机械加工件,P,188782983.48,71512632.45,117270351.03,CNY
301029.SZ,20250630,铝型材,P,232346744.35,64168722.33,168178022.02,CNY
301029.SZ,20250630,直线运动零件,P,398832284.14,158457152.12,240375132.02,CNY
301029.SZ,20250630,汽车行业,I,174683187.31,64841178.29,109842009.02,CNY
301029.SZ,20250630,新能源,I,321135961.85,108712884.4,212423077.45,CNY
301029.SZ,20250630,3C行业,I,352335116.41,142620218.92,209714897.49,CNY
301029.SZ,20250630,其他业务(行业),I,612670063.77,254967410.04,357702653.73,CNY
301029.SZ,20250630,铝型材,P,232346744.35,64168722.33,168178022.02,CNY
301029.SZ,20250630,直线运动零件,P,398832284.14,158457152.12,240375132.02,CNY
301029.SZ,20250630,汽车行业,I,174683187.31,64841178.29,109842009.02,CNY
301029.SZ,20250630,新能源,I,321135961.85,108712884.4,212423077.45,CNY
301029.SZ,20250630,3C行业,I,352335116.41,142620218.92,209714897.49,CNY
301029.SZ,20250630,线上收入,455006000,254491215.63,114210879.97,140280335.66,CNY
301029.SZ,20250630,其他业务(行业),I,612670063.77,254967410.04,357702653.73,CNY
301029.SZ,20250630,其他业务(地区),D,248976749.6,98066445.56,150910304.04,CNY
301029.SZ,20250630,其他业务(地区),D,248976749.6,98066445.56,150910304.04,CNY
301029.SZ,20250630,其他业务,P,316391625.21,157487494.71,158904130.5,CNY
301029.SZ,20250630,其他业务(销售模式),455006000,0.0,-0.01,0.01,CNY
301029.SZ,20250630,线下,455006000,1206333113.71,456930811.69,749402302.02,CNY
301029.SZ,20250630,华东,D,563595453.55,236424036.21,327171417.34,CNY
301029.SZ,20250630,华南,D,648252126.19,236651209.88,411600916.31,CNY
301029.SZ,20250630,电子电气,P,150830272.92,38481777.6,112348495.32,CNY
301029.SZ,20250630,铝型材,P,232346744.35,64168722.33,168178022.02,CNY
301029.SZ,20250630,直线运动零件,P,398832284.14,158457152.12,240375132.02,CNY
301029.SZ,20250630,传动零部件,P,173640419.24,81033912.44,92606506.8,CNY
301029.SZ,20250630,机械加工件,P,188782983.48,71512632.45,117270351.03,CNY
301029.SZ,20250630,其他业务(行业),I,612670063.77,254967410.04,357702653.73,CNY
301029.SZ,20250630,其他业务(地区),D,248976749.6,98066445.56,150910304.04,CNY
301029.SZ,20250630,其他业务,P,316391625.21,157487494.71,158904130.5,CNY
301029.SZ,20250630,其他业务(销售模式),455006000,0.0,-0.01,0.01,CNY
301029.SZ,20250630,其他业务(地区),D,248976749.6,98066445.56,150910304.04,CNY
301029.SZ,20250630,线下,455006000,1206333113.71,456930811.69,749402302.02,CNY
301029.SZ,20250630,传动零部件,P,173640419.24,81033912.44,92606506.8,CNY
301029.SZ,20250630,其他业务,P,316391625.21,157487494.71,158904130.5,CNY
301029.SZ,20250630,华东,D,563595453.55,236424036.21,327171417.34,CNY
301029.SZ,20250630,电子电气,P,150830272.92,38481777.6,112348495.32,CNY
301029.SZ,20250630,直线运动零件,P,398832284.14,158457152.12,240375132.02,CNY
301029.SZ,20250630,华南,D,648252126.19,236651209.88,411600916.31,CNY
301029.SZ,20250630,其他业务(销售模式),455006000,0.0,-0.01,0.01,CNY
301029.SZ,20250630,机械加工件,P,188782983.48,71512632.45,117270351.03,CNY
301029.SZ,20250630,线上收入,455006000,254491215.63,114210879.97,140280335.66,CNY
301029.SZ,20250630,其他业务(行业),I,612670063.77,254967410.04,357702653.73,CNY
301029.SZ,20250630,其他业务,P,316391625.21,157487494.71,158904130.5,CNY
301029.SZ,20250630,线下,455006000,1206333113.71,456930811.69,749402302.02,CNY
301029.SZ,20250630,其他业务(地区),D,248976749.6,98066445.56,150910304.04,CNY
301029.SZ,20250630,新能源,I,321135961.85,108712884.4,212423077.45,CNY
301029.SZ,20250630,铝型材,P,232346744.35,64168722.33,168178022.02,CNY
301029.SZ,20250630,其他业务(地区),D,248976749.6,98066445.56,150910304.04,CNY
301029.SZ,20250630,其他业务(行业),I,612670063.77,254967410.04,357702653.73,CNY
