ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
301138.SZ,20250630,华南,D,44415323.91,15236397.81,29178926.1,CNY
301138.SZ,20250630,瓶坯模具,P,40180792.17,15938052.83,24242739.34,CNY
301138.SZ,20250630,华东,D,59508726.27,17466564.35,42042161.92,CNY
301138.SZ,20250630,专用设备制造,I,256995920.58,100319804.97,156676115.61,CNY
301138.SZ,20250630,其他业务,P,4480623.49,1676003.94,2804619.55,CNY
301138.SZ,20250630,服务、配件及其他,P,30909805.98,19001331.84,11908474.14,CNY
301138.SZ,20250630,瓶坯智能成型系统,P,185905322.43,65380420.3,120524902.13,CNY
301138.SZ,20250630,瓶坯制品,P,28483273.95,6145241.99,22338031.96,CNY
301138.SZ,20250630,其他业务(销售模式),455006000,49621513.69,20619540.44,29001973.25,CNY
301138.SZ,20250630,其他业务(行业),I,4480623.49,1676003.94,2804619.55,CNY
301138.SZ,20250630,国外,D,110669415.39,56117963.84,54551451.55,CNY
301138.SZ,20250630,直销,455006000,240338304.33,87521510.46,152816793.87,CNY
301138.SZ,20250630,瓶坯制品(行业),I,28483273.95,6145241.99,22338031.96,CNY
301138.SZ,20241231,瓶坯模具,P,117652316.81,50846480.9,66805835.91,CNY
301138.SZ,20241231,国外,D,203730372.36,100334631.75,103395740.61,CNY
301138.SZ,20241231,西南,D,57840006.41,,,CNY
301138.SZ,20241231,经销,455006000,17341433.44,6838479.83,10502953.61,CNY
301138.SZ,20241231,华北,D,37704062.53,,,CNY
301138.SZ,20241231,华东,D,92852030.73,30162992.01,62689038.72,CNY
301138.SZ,20241231,华南,D,159582520.61,50425424.12,109157096.49,CNY
301138.SZ,20241231,华中,D,64220735.92,,,CNY
301138.SZ,20241231,其他业务(销售模式),455006000,6480862.18,5371363.96,1109498.22,CNY
301138.SZ,20241231,直销,455006000,621987107.47,238548224.37,383438883.1,CNY
301138.SZ,20241231,西北,D,9567512.75,,,CNY
301138.SZ,20241231,瓶坯智能成型系统,P,357053859.1,108677091.99,248376767.11,CNY
301138.SZ,20241231,其他业务(行业),I,6480862.18,5371363.96,1109498.22,CNY
301138.SZ,20241231,专用设备制造,I,572083327.43,222504377.97,349578949.46,CNY
301138.SZ,20241231,瓶坯制品(行业),I,67245213.48,22882326.23,44362887.25,CNY
301138.SZ,20241231,东北,D,13831299.6,,,CNY
301138.SZ,20241231,服务、配件及其他,P,97377151.52,62980805.08,34396346.44,CNY
301138.SZ,20241231,瓶坯制品,P,67245213.48,22882326.23,44362887.25,CNY
