ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
688175.SH,20250630,军用通信业务,P,15907563.72,7316934.95,8590628.77,CNY
688175.SH,20250630,网络内容安全,P,33807006.66,8169780.35,25637226.31,CNY
688175.SH,20250630,网络空间内生安全,P,3116575.12,803734.18,2312840.94,CNY
688175.SH,20250630,军用通信业务,P,15907563.72,7316934.95,8590628.77,CNY
688175.SH,20250630,网络空间内生安全,P,3116575.12,803734.18,2312840.94,CNY
688175.SH,20250630,环保物联网应用,P,42296286.18,12453534.72,29842751.46,CNY
688175.SH,20250630,其他业务,P,77497.14,,,CNY
688175.SH,20250630,环保物联网应用,P,42296286.18,12453534.72,29842751.46,CNY
688175.SH,20250630,网络内容安全,P,33807006.66,8169780.35,25637226.31,CNY
688175.SH,20250630,环保物联网应用,P,42296286.18,12453534.72,29842751.46,CNY
688175.SH,20250630,其他业务,P,77497.14,,,CNY
688175.SH,20250630,其他业务,P,77497.14,,,CNY
688175.SH,20250630,军用通信业务,P,15907563.72,7316934.95,8590628.77,CNY
688175.SH,20250630,其他业务,P,77497.14,,,CNY
688175.SH,20250630,环保物联网应用,P,42296286.18,12453534.72,29842751.46,CNY
688175.SH,20250630,军用通信业务,P,15907563.72,7316934.95,8590628.77,CNY
688175.SH,20250630,其他业务,P,77497.14,,,CNY
688175.SH,20250630,网络空间内生安全,P,3116575.12,803734.18,2312840.94,CNY
688175.SH,20250630,网络内容安全,P,33807006.66,8169780.35,25637226.31,CNY
688175.SH,20250630,环保物联网应用,P,42296286.18,12453534.72,29842751.46,CNY
688175.SH,20250630,军用通信业务,P,15907563.72,7316934.95,8590628.77,CNY
688175.SH,20250630,其他业务,P,77497.14,,,CNY
688175.SH,20250630,网络空间内生安全,P,3116575.12,803734.18,2312840.94,CNY
688175.SH,20250630,网络内容安全,P,33807006.66,8169780.35,25637226.31,CNY
688175.SH,20250630,环保物联网应用,P,42296286.18,12453534.72,29842751.46,CNY
688175.SH,20250630,军用通信业务,P,15907563.72,7316934.95,8590628.77,CNY
688175.SH,20250630,其他业务,P,77497.14,,,CNY
688175.SH,20250630,网络空间内生安全,P,3116575.12,803734.18,2312840.94,CNY
688175.SH,20250630,网络空间内生安全,P,3116575.12,803734.18,2312840.94,CNY
688175.SH,20250630,其他业务,P,77497.14,,,CNY
688175.SH,20250630,网络内容安全,P,33807006.66,8169780.35,25637226.31,CNY
688175.SH,20250630,其他业务,P,77497.14,,,CNY
688175.SH,20250630,军用通信业务,P,15907563.72,7316934.95,8590628.77,CNY
688175.SH,20250630,环保物联网应用,P,42296286.18,12453534.72,29842751.46,CNY
688175.SH,20250630,网络内容安全,P,33807006.66,8169780.35,25637226.31,CNY
688175.SH,20250630,环保物联网应用,P,42296286.18,12453534.72,29842751.46,CNY
688175.SH,20250630,网络内容安全,P,33807006.66,8169780.35,25637226.31,CNY
688175.SH,20250630,其他业务,P,77497.14,,,CNY
688175.SH,20250630,军用通信业务,P,15907563.72,7316934.95,8590628.77,CNY
688175.SH,20250630,网络内容安全,P,33807006.66,8169780.35,25637226.31,CNY
688175.SH,20250630,网络空间内生安全,P,3116575.12,803734.18,2312840.94,CNY
688175.SH,20250630,军用通信业务,P,15907563.72,7316934.95,8590628.77,CNY
688175.SH,20250630,环保物联网应用,P,42296286.18,12453534.72,29842751.46,CNY
688175.SH,20250630,网络内容安全,P,33807006.66,8169780.35,25637226.31,CNY
688175.SH,20250630,军用通信业务,P,15907563.72,7316934.95,8590628.77,CNY
688175.SH,20250630,环保物联网应用,P,42296286.18,12453534.72,29842751.46,CNY
688175.SH,20250630,网络空间内生安全,P,3116575.12,803734.18,2312840.94,CNY
688175.SH,20250630,网络空间内生安全,P,3116575.12,803734.18,2312840.94,CNY
