ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
603517.SH,20250630,加盟商管理,P,27124891.38,,,CNY
603517.SH,20250630,其他业务(行业),I,62307183.81,,,CNY
603517.SH,20250630,其他业务,P,62307183.81,,,CNY
603517.SH,20250630,供应链物流,P,262977514.35,,,CNY
603517.SH,20250630,集采业务,P,115554940.91,,,CNY
603517.SH,20250630,中国港澳台地区及海外地区,D,41691998.43,,,CNY
603517.SH,20250630,其他主营业务,P,11277573.32,,,CNY
603517.SH,20250630,集采业务(行业),I,115554940.91,,,CNY
603517.SH,20250630,其他业务(行业),I,62307183.81,,,CNY
603517.SH,20250630,华北,D,317641703.76,,,CNY
603517.SH,20250630,供应链物流(地区),D,262977514.35,,,CNY
603517.SH,20250630,华中,D,672059433.2,,,CNY
603517.SH,20250630,华南,D,361057667.69,,,CNY
603517.SH,20250630,华东,D,604223406.0,,,CNY
603517.SH,20250630,其他(行业),I,11277573.32,,,CNY
603517.SH,20250630,西北,D,33240629.31,,,CNY
603517.SH,20250630,卤制食品销售,I,2340435366.02,,,CNY
603517.SH,20250630,加盟商管理(行业),I,27124891.38,,,CNY
603517.SH,20250630,集采业务(行业),I,115554940.91,,,CNY
603517.SH,20250630,供应链物流(行业),I,262977514.35,,,CNY
603517.SH,20250630,集采业务(地区),D,115554940.91,,,CNY
603517.SH,20250630,华中,D,672059433.2,,,CNY
603517.SH,20250630,华东,D,604223406.0,,,CNY
603517.SH,20250630,畜类,P,17359364.33,,,CNY
603517.SH,20250630,蔬菜,P,277119451.27,,,CNY
603517.SH,20250630,加盟商管理,P,27124891.38,,,CNY
603517.SH,20250630,蔬菜,P,277119451.27,,,CNY
603517.SH,20250630,其中:禽类制品,P,1591307835.69,,,CNY
603517.SH,20250630,中国港澳台地区及海外地区,D,41691998.43,,,CNY
603517.SH,20250630,集采业务,P,115554940.91,,,CNY
603517.SH,20250630,包装产品,P,228450186.58,,,CNY
603517.SH,20250630,供应链物流(行业),I,262977514.35,,,CNY
603517.SH,20250630,卤制食品销售,I,2340435366.02,,,CNY
603517.SH,20250630,其他(行业),I,11277573.32,,,CNY
603517.SH,20250630,集采业务(地区),D,115554940.91,,,CNY
603517.SH,20250630,西南,D,348922992.33,,,CNY
603517.SH,20250630,供应链物流(地区),D,262977514.35,,,CNY
603517.SH,20250630,其他业务(地区),D,62307183.81,,,CNY
603517.SH,20250630,包装产品,P,228450186.58,,,CNY
603517.SH,20250630,华南,D,361057667.69,,,CNY
603517.SH,20250630,其中:禽类制品,P,1591307835.69,,,CNY
603517.SH,20250630,其他收入,P,226198528.15,,,CNY
603517.SH,20250630,其他业务,P,62307183.81,,,CNY
603517.SH,20250630,西北,D,33240629.31,,,CNY
603517.SH,20250630,其他业务(地区),D,62307183.81,,,CNY
603517.SH,20250630,其他收入,P,226198528.15,,,CNY
603517.SH,20250630,华北,D,317641703.76,,,CNY
603517.SH,20250630,供应链物流,P,262977514.35,,,CNY
603517.SH,20250630,其他主营业务,P,11277573.32,,,CNY
603517.SH,20250630,畜类,P,17359364.33,,,CNY
603517.SH,20250630,西南,D,348922992.33,,,CNY
603517.SH,20250630,加盟商管理(行业),I,27124891.38,,,CNY
603517.SH,20241231,畜类,P,38008768.96,-3222575.43,41231344.39,CNY
603517.SH,20241231,华中,D,1637217473.19,592329468.69,1044888004.5,CNY
603517.SH,20241231,其他业务(地区),D,140496957.78,26971585.22,113525372.56,CNY
603517.SH,20241231,加盟商管理,P,61220259.46,55330210.0,5890049.46,CNY
603517.SH,20241231,其他收入,P,474946390.13,168890401.57,306055988.56,CNY
603517.SH,20241231,供应链物流(地区),D,489458367.4,37270515.32,452187852.08,CNY
603517.SH,20241231,华北,D,762342808.38,239419320.98,522923487.4,CNY
603517.SH,20241231,集采业务(地区),D,319250512.25,10081088.44,309169423.81,CNY
