ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
000415.SZ,20250630,集装箱销售(行业),I,414035000.0,79393000.0,334642000.0,CNY
000415.SZ,20250630,飞机销售(行业),I,15324303000.0,481363000.0,14842940000.0,CNY
000415.SZ,20250630,其他融资租赁,I,87503000.0,41332000.0,46171000.0,CNY
000415.SZ,20250630,飞机销售,P,15324303000.0,481363000.0,14842940000.0,CNY
000415.SZ,20250630,经营租赁,P,12215530000.0,7300711000.0,4914819000.0,CNY
000415.SZ,20250630,中国大陆,D,1587641000.0,830781000.0,756860000.0,CNY
000415.SZ,20250630,其他业务收入,P,55128000.0,22374000.0,32754000.0,CNY
000415.SZ,20250630,飞机租赁(行业),I,10035088000.0,6276368000.0,3758720000.0,CNY
000415.SZ,20250630,集装箱,P,414035000.0,79393000.0,334642000.0,CNY
000415.SZ,20250630,其他国家,D,26872393000.0,7202067000.0,19670326000.0,CNY
000415.SZ,20250630,集装箱销售(行业),I,414035000.0,79393000.0,334642000.0,CNY
000415.SZ,20250630,其他国家,D,26872393000.0,7202067000.0,19670326000.0,CNY
000415.SZ,20250630,飞机租赁(行业),I,10035088000.0,6276368000.0,3758720000.0,CNY
000415.SZ,20250630,其他(行业),I,55128000.0,22374000.0,32754000.0,CNY
000415.SZ,20250630,集装箱租赁,I,2543977000.0,1132018000.0,1411959000.0,CNY
000415.SZ,20250630,融资租赁,P,451038000.0,149007000.0,302031000.0,CNY
000415.SZ,20250630,中国大陆,D,1587641000.0,830781000.0,756860000.0,CNY
000415.SZ,20250630,集装箱租赁,I,2543977000.0,1132018000.0,1411959000.0,CNY
000415.SZ,20250630,其他融资租赁,I,87503000.0,41332000.0,46171000.0,CNY
000415.SZ,20250630,飞机销售(行业),I,15324303000.0,481363000.0,14842940000.0,CNY
000415.SZ,20250630,飞机销售,P,15324303000.0,481363000.0,14842940000.0,CNY
000415.SZ,20250630,融资租赁,P,451038000.0,149007000.0,302031000.0,CNY
000415.SZ,20250630,集装箱,P,414035000.0,79393000.0,334642000.0,CNY
000415.SZ,20250630,其他(行业),I,55128000.0,22374000.0,32754000.0,CNY
000415.SZ,20250630,其他业务收入,P,55128000.0,22374000.0,32754000.0,CNY
000415.SZ,20250630,经营租赁,P,12215530000.0,7300711000.0,4914819000.0,CNY
000415.SZ,20241231,其他融资租赁,I,165293000.0,50751000.0,114542000.0,CNY
000415.SZ,20241231,集装箱销售(行业),I,974059000.0,241749000.0,732310000.0,CNY
000415.SZ,20241231,其他业务收入,P,130109000.0,44129000.0,85980000.0,CNY
000415.SZ,20241231,其他(行业),I,130109000.0,44129000.0,85980000.0,CNY
000415.SZ,20241231,其他国家,D,34224112000.0,13541317000.0,20682795000.0,CNY
000415.SZ,20241231,经营租赁,P,23944366000.0,14032714000.0,9911652000.0,CNY
000415.SZ,20241231,飞机销售(行业),I,12668601000.0,752113000.0,11916488000.0,CNY
000415.SZ,20241231,融资租赁,P,714128000.0,577088000.0,137040000.0,CNY
000415.SZ,20241231,飞机租赁(行业),I,19306530000.0,11867165000.0,7439365000.0,CNY
000415.SZ,20241231,集装箱租赁,I,5186671000.0,2691886000.0,2494785000.0,CNY
000415.SZ,20241231,中国大陆,D,4207151000.0,2106476000.0,2100675000.0,CNY
000415.SZ,20241231,集装箱,P,974059000.0,241749000.0,732310000.0,CNY
000415.SZ,20241231,飞机销售,P,12668601000.0,752113000.0,11916488000.0,CNY
000415.SZ,20240630,集装箱,P,429117000.0,119099000.0,310018000.0,CNY
000415.SZ,20240630,其他业务收入,P,69654000.0,,,CNY
000415.SZ,20240630,融资租赁,P,336850000.0,,,CNY
000415.SZ,20240630,飞机销售(行业),I,3561395000.0,342189000.0,3219206000.0,CNY
000415.SZ,20240630,中国大陆,D,2068234000.0,995090000.0,1073144000.0,CNY
000415.SZ,20240630,飞机租赁(行业),I,9489087000.0,5640660000.0,3848427000.0,CNY
000415.SZ,20240630,集装箱租赁,I,2546753000.0,1306387000.0,1240366000.0,CNY
000415.SZ,20240630,其他融资租赁,I,82563000.0,,,CNY
000415.SZ,20240630,集装箱销售(行业),I,429117000.0,119099000.0,310018000.0,CNY
000415.SZ,20240630,其他国家,D,14110335000.0,6451260000.0,7659075000.0,CNY
000415.SZ,20240630,其他(行业),I,69654000.0,,,CNY
000415.SZ,20240630,经营租赁,P,11781553000.0,6704646000.0,5076907000.0,CNY
000415.SZ,20240630,飞机销售,P,3561395000.0,342189000.0,3219206000.0,CNY
000415.SZ,20231231,飞机租赁(行业),I,19309252000.0,11101928000.0,8207324000.0,CNY
000415.SZ,20231231,飞机销售(行业),I,7864936000.0,559501000.0,7305435000.0,CNY
000415.SZ,20231231,其他融资租赁,I,179595000.0,30579000.0,149016000.0,CNY
000415.SZ,20231231,其他业务收入,P,139143000.0,34631000.0,104512000.0,CNY
000415.SZ,20231231,其他(行业),I,139143000.0,34631000.0,104512000.0,CNY
000415.SZ,20231231,其他收入-产品,P,139143000.0,34631000.0,104512000.0,CNY
000415.SZ,20231231,集装箱销售(行业),I,1000361000.0,216226000.0,784135000.0,CNY
000415.SZ,20231231,集装箱,P,1000361000.0,216226000.0,784135000.0,CNY
000415.SZ,20231231,融资租赁,P,659063000.0,478068000.0,180995000.0,CNY
000415.SZ,20231231,中国大陆,D,4560313000.0,3031114000.0,1529199000.0,CNY
000415.SZ,20231231,经营租赁,P,24011246000.0,13352043000.0,10659203000.0,CNY
000415.SZ,20231231,其他国家,D,29114436000.0,11609355000.0,17505081000.0,CNY
000415.SZ,20231231,集装箱租赁,I,5181462000.0,2697604000.0,2483858000.0,CNY
000415.SZ,20231231,飞机销售,P,7864936000.0,559501000.0,7305435000.0,CNY
000415.SZ,20230630,经营租赁,P,11749787000.0,6425807000.0,5323980000.0,CNY
000415.SZ,20230630,飞机租赁(行业),I,9350532000.0,5259362000.0,4091170000.0,CNY
000415.SZ,20230630,飞机销售(行业),I,909626000.0,140386000.0,769240000.0,CNY
000415.SZ,20230630,其他国家,D,11823965000.0,6166900000.0,5657065000.0,CNY
