ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
000728.SZ,20250630,陕西,D,7189758.35,,,CNY
000728.SZ,20250630,安徽,D,325259935.7,,,CNY
000728.SZ,20250630,手续费及佣金收入:投资咨询业务,I,19556623.0,,,CNY
000728.SZ,20250630,福建,D,6524309.55,,,CNY
000728.SZ,20250630,其他（地区）,D,5599383.13,,,CNY
000728.SZ,20250630,其他（地区）,D,5599383.13,,,CNY
000728.SZ,20250630,辽宁,D,11482639.96,,,CNY
000728.SZ,20250630,资产管理业务,P,54954539.62,22286887.93,32667651.69,CNY
000728.SZ,20250630,山西,D,4675832.47,,,CNY
000728.SZ,20250630,利息收入:买入返售金融资产:股权质押回购,I,80218931.38,,,CNY
000728.SZ,20250630,公司本部,D,2374888698.52,,,CNY
000728.SZ,20250630,投资银行业务,P,90250789.09,-7649165.16,97899954.25,CNY
000728.SZ,20250630,手续费及佣金收入:证券经纪业务:代销金融产品业务,I,58822805.93,,,CNY
000728.SZ,20250630,证券投资业务,P,1459948375.8,1410549909.68,49398466.12,CNY
000728.SZ,20250630,境外子公司,P,178068793.57,24676605.01,153392188.56,CNY
000728.SZ,20250630,安徽,D,325259935.7,,,CNY
000728.SZ,20250630,财富信用业务,P,998152518.27,558940080.83,439212437.44,CNY
000728.SZ,20250630,浙江,D,49571371.04,,,CNY
000728.SZ,20250630,手续费及佣金收入,I,1209114261.8,818189373.14,390924888.66,CNY
000728.SZ,20250630,期货业务,P,157869163.79,35186774.65,122682389.14,CNY
000728.SZ,20250630,河南,D,9072796.58,,,CNY
000728.SZ,20250630,手续费及佣金收入:其他业务,I,601490.61,589389.63,12100.98,CNY
000728.SZ,20250630,河北省,D,3604773.69,,,CNY
000728.SZ,20250630,手续费及佣金收入:投资银行业务,I,114840029.97,108849818.26,5990211.71,CNY
000728.SZ,20250630,手续费及佣金收入:保荐业务,I,4764652.89,4669389.64,95263.25,CNY
000728.SZ,20250630,手续费及佣金收入:证券经纪业务:代销金融产品业务-信托,I,37944336.06,,,CNY
000728.SZ,20250630,手续费及佣金收入:证券承销业务,I,101537975.78,95643027.32,5894948.46,CNY
000728.SZ,20250630,浙江,D,49571371.04,,,CNY
000728.SZ,20250630,证券投资业务,P,1459948375.8,1410549909.68,49398466.12,CNY
000728.SZ,20250630,广东,D,65557630.42,,,CNY
000728.SZ,20250630,江苏,D,14209721.2,,,CNY
000728.SZ,20250630,山西,D,4675832.47,,,CNY
000728.SZ,20250630,江西,D,2462357.75,,,CNY
000728.SZ,20250630,福建,D,6524309.55,,,CNY
000728.SZ,20250630,辽宁,D,11482639.96,,,CNY
000728.SZ,20250630,湖北,D,7098139.67,,,CNY
000728.SZ,20250630,山西,D,4675832.47,,,CNY
000728.SZ,20250630,河北省,D,3604773.69,,,CNY
000728.SZ,20250630,资产管理业务,P,54954539.62,22286887.93,32667651.69,CNY
000728.SZ,20250630,手续费及佣金收入:投资咨询业务,I,19556623.0,,,CNY
000728.SZ,20250630,手续费及佣金收入:资产管理业务,I,37351710.1,,,CNY
