ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
603855.SH,20250630,工程收入,P,288717445.75,12526005.52,276191440.23,CNY
603855.SH,20250630,防爆产品,P,1224345337.41,698806697.24,525538640.17,CNY
603855.SH,20250630,中国大陆,D,1361831126.34,612034323.4,749796802.94,CNY
603855.SH,20250630,国外,D,276951452.5,160480009.63,116471442.87,CNY
603855.SH,20250630,其他主营业务,P,125719795.68,61181630.27,64538165.41,CNY
603855.SH,20241231,直销,455006000,3964418803.33,1852693572.29,2111725231.04,CNY
603855.SH,20241231,中国大陆,D,3515111661.93,1592190967.39,1922920694.54,CNY
603855.SH,20241231,防爆产品,P,2402542937.13,1352082904.59,1050460032.54,CNY
603855.SH,20241231,其他业务(行业),I,218187803.33,111792772.29,106395031.04,CNY
603855.SH,20241231,国外,D,449307141.4,260502604.9,188804536.5,CNY
603855.SH,20241231,建筑安装(行业),I,1115714500.0,250147900.0,865566600.0,CNY
603855.SH,20241231,专用设备制造业,I,2630516500.0,1490752900.0,1139763600.0,CNY
603855.SH,20241231,工程收入,P,1115714494.78,250147899.44,865566595.34,CNY
603855.SH,20241231,专业照明设备,P,446161371.42,250462768.26,195698603.16,CNY
603855.SH,20240630,中国大陆,D,1203422941.1,622784894.45,580638046.65,CNY
603855.SH,20240630,工程收入,P,130012886.14,25870481.97,104142404.17,CNY
603855.SH,20240630,专业照明设备,P,139333999.84,80925960.34,58408039.5,CNY
603855.SH,20240630,国外,D,198055018.38,114193885.76,83861132.62,CNY
603855.SH,20240630,防爆产品,P,1132131073.5,630182337.9,501948735.6,CNY
603855.SH,20231231,国外,D,272275398.78,161839767.23,110435631.55,CNY
603855.SH,20231231,中国大陆,D,2924668865.55,1570443551.22,1354225314.33,CNY
603855.SH,20231231,工程收入,P,274641350.18,69174130.15,205467220.03,CNY
603855.SH,20231231,专用设备制造业,I,2784209400.0,1601719700.0,1182489700.0,CNY
603855.SH,20231231,防爆产品,P,2601645854.66,1481711995.56,1119933859.1,CNY
603855.SH,20231231,专业照明设备,P,320657059.49,181397192.74,139259866.75,CNY
603855.SH,20230630,厂用防爆电器,P,998894692.75,,,CNY
603855.SH,20230630,专业照明设备,P,114536657.06,,,CNY
603855.SH,20230630,矿用防爆电器,P,176652355.84,,,CNY
603855.SH,20230630,其他主营业务,P,23460539.8,,,CNY
603855.SH,20230630,中国大陆,D,1179531566.14,,,CNY
603855.SH,20230630,国外,D,137713931.45,,,CNY
603855.SH,20230630,工程收入,P,3701252.14,,,CNY
603855.SH,20221231,国外,D,234288400.0,125310500.0,108977900.0,CNY
603855.SH,20221231,厂用防爆电器,P,1927040000.0,1151601700.0,775438300.0,CNY
603855.SH,20221231,工程收入,P,465268400.0,61627900.0,403640500.0,CNY
603855.SH,20221231,新能源业务,P,465268400.0,61627900.0,403640500.0,CNY
603855.SH,20221231,建筑安装(行业),I,487349800.0,74399700.0,412950100.0,CNY
603855.SH,20221231,中国大陆,D,2698534200.0,1351209200.0,1347325000.0,CNY
603855.SH,20221231,其他业务,P,650617781.75,319610083.49,331007698.26,CNY
603855.SH,20221231,其他业务(地区),D,110103581.75,56319983.49,53783598.26,CNY
603855.SH,20221231,专用设备制造业,I,2445472800.0,1402119900.0,1043352900.0,CNY
603855.SH,20220630,厂用防爆电器,P,873411801.41,,,CNY
603855.SH,20220630,专业照明设备,P,96863700.08,,,CNY
603855.SH,20220630,矿用防爆电器,P,129662240.85,,,CNY
603855.SH,20220630,工程收入,P,246026408.34,,,CNY
603855.SH,20220630,其他主营业务,P,25540247.59,,,CNY
603855.SH,20220630,中国大陆,D,1256916102.84,,,CNY
603855.SH,20220630,国外,D,114588295.43,,,CNY
603855.SH,20211231,国外,D,233735700.0,222452720.0,11282980.0,CNY
603855.SH,20211231,其他业务,P,182343665.75,-1303341387.19,1485685052.94,CNY
603855.SH,20211231,其他业务(地区),D,122224365.75,-1360059417.19,1482283782.94,CNY
603855.SH,20211231,厂用防爆电器,P,1612521000.0,1546779200.0,65741800.0,CNY
603855.SH,20211231,矿用防爆电器,P,210253800.0,195889390.0,14364410.0,CNY
603855.SH,20211231,专业照明设备,P,325068000.0,314713200.0,10354800.0,CNY
603855.SH,20211231,新能源业务,P,697116700.0,634857110.0,62259590.0,CNY
603855.SH,20211231,专用设备制造业,I,2194716000.0,2101652530.0,93063470.0,CNY
603855.SH,20211231,建筑安装(行业),I,710362800.0,647304400.0,63058400.0,CNY
603855.SH,20211231,中国大陆,D,2671343100.0,2526504210.0,144838890.0,CNY
603855.SH,20211231,其他主营业务,P,58351854.8,,,CNY
603855.SH,20211231,矿用防爆电器,P,245401748.84,,,CNY
603855.SH,20211231,专业照明设备,P,325216398.12,,,CNY
603855.SH,20211231,工程收入,P,710362832.85,,,CNY
603855.SH,20211231,厂用防爆电器,P,1687970331.14,,,CNY
603855.SH,20210630,厂用防爆电器,P,759950896.08,,,CNY
