ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
001368.SZ,20250630,中国大陆,D,103732712.16,27398714.5,76333997.66,CNY
001368.SZ,20250630,体育项目,P,212394567.33,64588924.24,147805643.09,CNY
001368.SZ,20250630,其他主营业务,P,5802501.58,2653405.74,3149095.84,CNY
001368.SZ,20250630,健康护理,P,22995388.62,3241068.16,19754320.46,CNY
001368.SZ,20250630,其他主营业务,P,5802501.58,2653405.74,3149095.84,CNY
001368.SZ,20250630,橡胶和塑料制品业,I,543344959.8,133667601.07,409677358.73,CNY
001368.SZ,20250630,模具,P,1968898.04,560219.67,1408678.37,CNY
001368.SZ,20250630,其他业务,P,4805077.5,2624766.95,2180310.55,CNY
001368.SZ,20250630,中国大陆,D,103732712.16,27398714.5,76333997.66,CNY
001368.SZ,20250630,体育项目,P,212394567.33,64588924.24,147805643.09,CNY
001368.SZ,20250630,体育项目,P,212394567.33,64588924.24,147805643.09,CNY
001368.SZ,20250630,健康护理,P,22995388.62,3241068.16,19754320.46,CNY
001368.SZ,20250630,家居生活,P,295378526.73,59999216.31,235379310.42,CNY
001368.SZ,20250630,模具,P,1968898.04,560219.67,1408678.37,CNY
001368.SZ,20250630,国外,D,439612247.64,106268886.57,333343361.07,CNY
001368.SZ,20250630,中国大陆,D,103732712.16,27398714.5,76333997.66,CNY
001368.SZ,20250630,其他业务,P,4805077.5,2624766.95,2180310.55,CNY
001368.SZ,20250630,健康护理,P,22995388.62,3241068.16,19754320.46,CNY
001368.SZ,20250630,国外,D,439612247.64,106268886.57,333343361.07,CNY
001368.SZ,20250630,其他主营业务,P,5802501.58,2653405.74,3149095.84,CNY
001368.SZ,20250630,橡胶和塑料制品业,I,543344959.8,133667601.07,409677358.73,CNY
001368.SZ,20250630,中国大陆,D,103732712.16,27398714.5,76333997.66,CNY
001368.SZ,20250630,模具,P,1968898.04,560219.67,1408678.37,CNY
001368.SZ,20250630,家居生活,P,295378526.73,59999216.31,235379310.42,CNY
001368.SZ,20250630,其他业务,P,4805077.5,2624766.95,2180310.55,CNY
