ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
300554.SZ,20250630,国外客户,D,5654252.04,610168.62,5044083.42,CNY
300554.SZ,20250630,国内客户,D,97309534.69,20122165.58,77187369.11,CNY
300554.SZ,20250630,国内客户,D,97309534.69,20122165.58,77187369.11,CNY
300554.SZ,20250630,国外客户,D,5654252.04,610168.62,5044083.42,CNY
300554.SZ,20250630,金刚石砂轮,P,36367279.84,18124417.08,18242862.76,CNY
300554.SZ,20250630,国内客户,D,97309534.69,20122165.58,77187369.11,CNY
300554.SZ,20250630,金刚石砂轮,P,36367279.84,18124417.08,18242862.76,CNY
300554.SZ,20250630,其他主营业务,P,9660705.99,-3069338.22,12730044.21,CNY
300554.SZ,20250630,国内客户,D,97309534.69,20122165.58,77187369.11,CNY
300554.SZ,20250630,其他主营业务,P,9660705.99,-3069338.22,12730044.21,CNY
300554.SZ,20250630,电镀金刚线,P,56935800.9,5677255.34,51258545.56,CNY
300554.SZ,20250630,国内客户,D,97309534.69,20122165.58,77187369.11,CNY
300554.SZ,20250630,其他主营业务,P,9660705.99,-3069338.22,12730044.21,CNY
300554.SZ,20250630,金刚石砂轮,P,36367279.84,18124417.08,18242862.76,CNY
300554.SZ,20250630,电镀金刚线,P,56935800.9,5677255.34,51258545.56,CNY
300554.SZ,20250630,国外客户,D,5654252.04,610168.62,5044083.42,CNY
300554.SZ,20250630,其他主营业务,P,9660705.99,-3069338.22,12730044.21,CNY
300554.SZ,20250630,金刚石砂轮,P,36367279.84,18124417.08,18242862.76,CNY
300554.SZ,20250630,国外客户,D,5654252.04,610168.62,5044083.42,CNY
300554.SZ,20250630,电镀金刚线,P,56935800.9,5677255.34,51258545.56,CNY
300554.SZ,20250630,其他主营业务,P,9660705.99,-3069338.22,12730044.21,CNY
300554.SZ,20250630,金刚石砂轮,P,36367279.84,18124417.08,18242862.76,CNY
300554.SZ,20250630,电镀金刚线,P,56935800.9,5677255.34,51258545.56,CNY
300554.SZ,20250630,国外客户,D,5654252.04,610168.62,5044083.42,CNY
300554.SZ,20250630,电镀金刚线,P,56935800.9,5677255.34,51258545.56,CNY
300554.SZ,20241231,电镀金刚线,P,239820765.32,19707876.24,220112889.08,CNY
300554.SZ,20241231,直销,455006000,271677648.07,50731463.28,220946184.79,CNY
300554.SZ,20241231,其他主营业务,P,37872218.68,5029058.97,32843159.71,CNY
300554.SZ,20241231,寄售,455006000,77150678.05,11662340.62,65488337.43,CNY
300554.SZ,20241231,国外,D,12626290.81,5784466.98,6841823.83,CNY
300554.SZ,20241231,中国大陆,D,336202035.31,56609336.92,279592698.39,CNY
300554.SZ,20241231,金刚石砂轮,P,71135342.12,37656868.69,33478473.43,CNY
300554.SZ,20241231,其他(行业),I,37872218.68,5029058.97,32843159.71,CNY
300554.SZ,20241231,超硬材料制品,I,310956107.44,57364744.93,253591362.51,CNY
300554.SZ,20240630,电镀金刚线,P,161967885.12,19504328.84,142463556.28,CNY
300554.SZ,20240630,金刚石砂轮,P,34878508.42,19026513.8,15851994.62,CNY
300554.SZ,20240630,其他主营业务,P,17112240.53,4049087.31,13063153.22,CNY
300554.SZ,20240630,国内客户,D,206589241.43,38371022.48,168218218.95,CNY
300554.SZ,20240630,国外客户,D,7369392.64,4208907.47,3160485.17,CNY
300554.SZ,20231231,国外,D,12923214.78,9238379.37,3684835.41,CNY
300554.SZ,20231231,中国大陆,D,468124607.48,132035367.17,336089240.31,CNY
300554.SZ,20231231,其他主营业务,P,36679691.18,20297294.21,16382396.97,CNY
300554.SZ,20231231,电镀金刚线,P,388560053.76,94012957.51,294547096.25,CNY
