ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,新能源产品,P,44306280.01,6135893.88,38170386.13,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,农用机械产品,P,920264.3,99088.42,821175.88,CNY
301107.SZ,20250630,通机配件,P,124952421.87,37060188.06,87892233.81,CNY
301107.SZ,20250630,发电机电源系统配件,P,200926103.12,47958116.81,152967986.31,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,国外,D,101438110.86,36647469.27,64790641.59,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,其他业务,P,7554805.86,5062259.35,2492546.51,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20250630,中国大陆,D,281343350.49,60093232.42,221250118.07,CNY
301107.SZ,20250630,其他收入,P,4121586.19,425155.17,3696431.02,CNY
301107.SZ,20241231,分销,455006000,4749151.88,692993.71,4056158.17,CNY
301107.SZ,20241231,其他收入,P,4251049.83,241874.92,4009174.91,CNY
301107.SZ,20241231,中国大陆,D,416688843.24,95100658.21,321588185.03,CNY
301107.SZ,20241231,发电机电源系统配件,P,276994777.34,68697214.31,208297563.03,CNY
301107.SZ,20241231,国外,D,132130758.35,51735513.72,80395244.63,CNY
301107.SZ,20241231,农用机械产品,P,4789518.86,970761.92,3818756.94,CNY
301107.SZ,20241231,其他业务,P,13033676.58,8080000.19,4953676.39,CNY
301107.SZ,20241231,直销,455006000,544070449.71,146143178.22,397927271.49,CNY
301107.SZ,20241231,新能源产品,P,25189311.75,4685768.08,20503543.67,CNY
301107.SZ,20241231,通机配件,P,224561267.23,64160552.51,160400714.72,CNY
301107.SZ,20240630,发电机电源系统配件,P,114913213.73,27594344.01,87318869.72,CNY
301107.SZ,20240630,农用机械产品,P,-176129.14,-269778.65,93649.51,CNY
301107.SZ,20240630,其他收入,P,3160879.52,-408983.67,3569863.19,CNY
301107.SZ,20240630,新能源产品,P,18747634.36,3145806.07,15601828.29,CNY
301107.SZ,20240630,通机配件,P,108467552.85,30486478.59,77981074.26,CNY
301107.SZ,20240630,国外,D,53036058.77,20451772.88,32584285.89,CNY
301107.SZ,20240630,其他业务,P,6271958.58,3818866.39,2453092.19,CNY
301107.SZ,20240630,中国大陆,D,198349051.13,43914959.85,154434091.28,CNY
301107.SZ,20231231,租赁及其他,P,14168915.97,9953679.46,4215236.51,CNY
301107.SZ,20231231,其他业务,P,14168915.97,9953679.46,4215236.51,CNY
301107.SZ,20231231,国外,D,58892060.2,24695571.91,34196488.29,CNY
301107.SZ,20231231,发电机电源系统配件,P,253901678.82,67280195.96,186621482.86,CNY
301107.SZ,20231231,中国大陆,D,449964520.04,109211568.54,340752951.5,CNY
