ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
002276.SZ,20250630,华北,D,541476644.19,57522677.1,483953967.09,CNY
002276.SZ,20250630,通信产品,P,157925893.03,13562200.21,144363692.82,CNY
002276.SZ,20250630,其他业务(行业),I,56246076.56,18017643.2,38228433.36,CNY
002276.SZ,20250630,工业收入,I,9215277909.75,1138863006.0,8076414903.75,CNY
002276.SZ,20250630,华中,D,365925898.91,49189374.5,316736524.41,CNY
002276.SZ,20250630,华东,D,5211666452.93,684542052.47,4527124400.46,CNY
002276.SZ,20250630,华南,D,1407214542.45,111084690.39,1296129852.06,CNY
002276.SZ,20250630,其他(地区),D,1745240447.83,254541854.74,1490698593.09,CNY
002276.SZ,20250630,高分子材料,P,2654267152.86,384282283.67,2269984869.19,CNY
002276.SZ,20250630,其他业务(行业),I,56246076.56,18017643.2,38228433.36,CNY
002276.SZ,20250630,高分子材料,P,2654267152.86,384282283.67,2269984869.19,CNY
002276.SZ,20250630,贸易及其他,P,144620114.57,40887169.57,103732945.0,CNY
002276.SZ,20250630,高分子材料,P,2654267152.86,384282283.67,2269984869.19,CNY
002276.SZ,20250630,贸易及其他,P,144620114.57,40887169.57,103732945.0,CNY
002276.SZ,20250630,华中,D,365925898.91,49189374.5,316736524.41,CNY
002276.SZ,20250630,工业收入,I,9215277909.75,1138863006.0,8076414903.75,CNY
002276.SZ,20250630,其他(地区),D,1745240447.83,254541854.74,1490698593.09,CNY
002276.SZ,20250630,其他业务(行业),I,56246076.56,18017643.2,38228433.36,CNY
002276.SZ,20250630,华东,D,5211666452.93,684542052.47,4527124400.46,CNY
002276.SZ,20250630,电力产品,P,6314710825.85,718148995.75,5596561830.1,CNY
002276.SZ,20250630,华东,D,5211666452.93,684542052.47,4527124400.46,CNY
002276.SZ,20250630,工业收入,I,9215277909.75,1138863006.0,8076414903.75,CNY
002276.SZ,20250630,华北,D,541476644.19,57522677.1,483953967.09,CNY
002276.SZ,20250630,华南,D,1407214542.45,111084690.39,1296129852.06,CNY
002276.SZ,20250630,通信产品,P,157925893.03,13562200.21,144363692.82,CNY
002276.SZ,20250630,电力产品,P,6314710825.85,718148995.75,5596561830.1,CNY
002276.SZ,20250630,华南,D,1407214542.45,111084690.39,1296129852.06,CNY
002276.SZ,20250630,华中,D,365925898.91,49189374.5,316736524.41,CNY
002276.SZ,20250630,通信产品,P,157925893.03,13562200.21,144363692.82,CNY
002276.SZ,20250630,华北,D,541476644.19,57522677.1,483953967.09,CNY
002276.SZ,20250630,贸易及其他,P,144620114.57,40887169.57,103732945.0,CNY
002276.SZ,20250630,电力产品,P,6314710825.85,718148995.75,5596561830.1,CNY
002276.SZ,20250630,其他(地区),D,1745240447.83,254541854.74,1490698593.09,CNY
002276.SZ,20241231,华南,D,1524191947.6,148648576.96,1375543370.64,CNY
002276.SZ,20241231,高分子材料,P,5185422712.29,686594864.14,4498827848.15,CNY
002276.SZ,20241231,华中,D,978343101.85,96971888.57,881371213.28,CNY
002276.SZ,20241231,其他(地区),D,3041673588.79,331927396.7,2709746192.09,CNY
002276.SZ,20241231,华东,D,10738726624.61,1299993445.69,9438733178.92,CNY
002276.SZ,20241231,电力产品,P,11746909377.01,1165592129.65,10581317247.36,CNY
002276.SZ,20241231,华北,D,1477735556.17,133797458.02,1343938098.15,CNY
002276.SZ,20241231,其他(行业),I,98497557.73,27920337.9,70577219.83,CNY
002276.SZ,20241231,经销,455006000,1278068630.66,77999619.24,1200069011.42,CNY
002276.SZ,20241231,贸易及其他,P,329782804.96,97799319.25,231983485.71,CNY
002276.SZ,20241231,直销,455006000,16482602188.36,1933339146.7,14549263041.66,CNY
002276.SZ,20241231,工业收入,I,17662173261.29,1983418428.04,15678754833.25,CNY
002276.SZ,20241231,通信产品,P,498555924.76,61352452.9,437203471.86,CNY
002276.SZ,20240630,华东,D,5225419671.13,662071185.47,4563348485.66,CNY
002276.SZ,20240630,华中,D,518241537.23,51534610.25,466706926.98,CNY
002276.SZ,20240630,其他业务(行业),I,42891554.36,19623942.35,23267612.01,CNY
002276.SZ,20240630,华南,D,791014424.86,84796105.22,706218319.64,CNY
002276.SZ,20240630,其他(地区),D,1458950705.02,175850645.39,1283100059.63,CNY
002276.SZ,20240630,华北,D,545139239.32,49356723.36,495782515.96,CNY
002276.SZ,20240630,通信产品,P,316768342.95,45076751.61,271691591.34,CNY
002276.SZ,20240630,贸易及其他,P,212474663.59,51988202.2,160486461.39,CNY
002276.SZ,20240630,电力产品,P,5498436990.78,550013287.14,4948423703.64,CNY
002276.SZ,20240630,高分子材料,P,2511085580.24,376531028.74,2134554551.5,CNY
002276.SZ,20240630,工业收入,I,8495874023.2,1003985327.34,7491888695.86,CNY
002276.SZ,20231231,华东,D,8770141511.1,1311566520.66,7458574990.44,CNY
002276.SZ,20231231,华北,D,1319353739.89,146817766.53,1172535973.36,CNY
002276.SZ,20231231,高分子材料,P,4872375988.12,813692028.1,4058683960.02,CNY
002276.SZ,20231231,工业收入,I,15010235070.43,2135966563.99,12874268506.44,CNY
002276.SZ,20231231,其他(地区),D,2692214757.49,403073901.74,2289140855.75,CNY
002276.SZ,20231231,华中,D,845673355.83,102729893.94,742943461.89,CNY
002276.SZ,20231231,通信产品,P,865352486.7,157655722.6,707696764.1,CNY
002276.SZ,20231231,贸易及其他,P,503867000.03,97292044.67,406574955.36,CNY
002276.SZ,20231231,华南,D,1493618773.86,194312756.2,1299306017.66,CNY
002276.SZ,20231231,其他(行业),I,110767067.74,22534275.08,88232792.66,CNY
002276.SZ,20231231,电力产品,P,8879406663.32,1089861043.7,7789545619.62,CNY
002276.SZ,20230630,华东,D,4439682629.4,626004923.26,3813677706.14,CNY
002276.SZ,20230630,其他(地区),D,1310873927.08,,,CNY
002276.SZ,20230630,高分子材料,P,2329619545.5,366709882.68,1962909662.82,CNY
002276.SZ,20230630,贸易及其他,P,239915709.84,53959814.4,185955895.44,CNY
002276.SZ,20230630,工业收入,I,7186237354.31,987835150.09,6198402204.22,CNY
002276.SZ,20230630,华中,D,364822244.62,,,CNY
002276.SZ,20230630,华北,D,395448210.53,,,CNY
002276.SZ,20230630,电力产品,P,4208739307.78,510832093.04,3697907214.74,CNY
002276.SZ,20230630,通信产品,P,460458422.47,73487052.6,386971369.87,CNY
002276.SZ,20230630,华南,D,727905973.96,92481303.95,635424670.01,CNY
002276.SZ,20221231,其他业务,P,91802626.9,17008511.95,74794114.95,CNY
002276.SZ,20221231,通信产品,P,1061978488.43,177840405.22,884138083.21,CNY
002276.SZ,20221231,高分子材料,P,4654127360.18,717626987.35,3936500372.83,CNY
002276.SZ,20221231,华南,D,1489673930.75,152031705.33,1337642225.42,CNY
002276.SZ,20221231,华中,D,1145200513.17,132718487.15,1012482026.02,CNY
002276.SZ,20221231,电力产品,P,8503006446.78,1016585481.1,7486420965.68,CNY
002276.SZ,20221231,贸易收入,I,125205.21,6964.11,118241.1,CNY
002276.SZ,20221231,华东,D,7507192488.64,1128132294.7,6379060193.94,CNY
002276.SZ,20221231,华北,D,1649175778.95,171210847.44,1477964931.51,CNY
002276.SZ,20221231,其他(地区),D,2883718774.18,401976541.24,2481742232.94,CNY
002276.SZ,20221231,工业收入,I,14583033653.58,1969054399.8,12613979253.78,CNY
002276.SZ,20221231,贸易及其他,P,364046563.4,57008490.24,307038073.16,CNY
002276.SZ,20220630,华南,D,731417362.17,75152088.34,656265273.83,CNY
002276.SZ,20220630,华北,D,332597529.15,,,CNY
002276.SZ,20220630,电力产品,P,4047889153.47,495433302.94,3552455850.53,CNY
002276.SZ,20220630,通信产品,P,530386457.63,78107903.17,452278554.46,CNY
002276.SZ,20220630,贸易及其他,P,205998761.26,33320589.5,172678171.76,CNY
002276.SZ,20220630,其他(地区),D,1440228769.79,176589161.49,1263639608.3,CNY
002276.SZ,20220630,华中,D,446572078.08,,,CNY
002276.SZ,20220630,其他业务(地区),D,50310700.06,,,CNY
002276.SZ,20220630,工业收入,I,7101354183.65,908148856.27,6193205327.38,CNY
002276.SZ,20220630,华东,D,4150538444.46,560549583.66,3589988860.8,CNY
002276.SZ,20220630,高分子材料,P,2367390511.35,312875605.4,2054514905.95,CNY
002276.SZ,20211231,其他(地区),D,2235992655.19,304607794.58,1931384860.61,CNY
002276.SZ,20211231,贸易及其他,P,422192644.31,99975708.8,322216935.51,CNY
