ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
300765.SZ,20250630,功能食品及原料,P,933371109.94,333187158.94,600183951.0,CNY
300765.SZ,20250630,直销模式,455006000,700558534.12,248717502.23,451841031.89,CNY
300765.SZ,20250630,经销模式,455006000,326322768.86,146597673.69,179725095.17,CNY
300765.SZ,20250630,其他业务,P,22676374.76,5102606.08,17573768.68,CNY
300765.SZ,20250630,功能食品及原料,P,933371109.94,333187158.94,600183951.0,CNY
300765.SZ,20250630,其他业务(销售模式),455006000,22676374.76,5102606.08,17573768.68,CNY
300765.SZ,20250630,生物制药,P,93510193.04,62128016.98,31382176.06,CNY
300765.SZ,20250630,经销模式,455006000,326322768.86,146597673.69,179725095.17,CNY
300765.SZ,20250630,中国港澳台地区及海外地区,D,535788581.02,171092905.46,364695675.56,CNY
300765.SZ,20250630,直销模式,455006000,700558534.12,248717502.23,451841031.89,CNY
300765.SZ,20250630,中国大陆,D,513769096.72,229324876.54,284444220.18,CNY
300765.SZ,20250630,中国港澳台地区及海外地区,D,535788581.02,171092905.46,364695675.56,CNY
300765.SZ,20250630,其他业务(销售模式),455006000,22676374.76,5102606.08,17573768.68,CNY
300765.SZ,20250630,其他业务,P,22676374.76,5102606.08,17573768.68,CNY
300765.SZ,20250630,生物制药,P,93510193.04,62128016.98,31382176.06,CNY
300765.SZ,20250630,中国大陆,D,513769096.72,229324876.54,284444220.18,CNY
300765.SZ,20250630,中国港澳台地区及海外地区,D,535788581.02,171092905.46,364695675.56,CNY
300765.SZ,20250630,其他业务(销售模式),455006000,22676374.76,5102606.08,17573768.68,CNY
300765.SZ,20250630,直销模式,455006000,700558534.12,248717502.23,451841031.89,CNY
300765.SZ,20250630,经销模式,455006000,326322768.86,146597673.69,179725095.17,CNY
300765.SZ,20250630,其他业务,P,22676374.76,5102606.08,17573768.68,CNY
300765.SZ,20250630,功能食品及原料,P,933371109.94,333187158.94,600183951.0,CNY
300765.SZ,20250630,生物制药,P,93510193.04,62128016.98,31382176.06,CNY
300765.SZ,20250630,中国大陆,D,513769096.72,229324876.54,284444220.18,CNY
300765.SZ,20241231,其他业务,P,52644250.79,16597372.57,36046878.22,CNY
300765.SZ,20241231,生物制药行业,I,87796293.34,83543938.55,4252354.79,CNY
300765.SZ,20241231,生物制药,P,87796293.34,83543938.55,4252354.79,CNY
300765.SZ,20241231,功能食品及原料行业,I,1840312457.81,731219881.1,1109092576.71,CNY
300765.SZ,20241231,功能食品及原料,P,1840312457.81,731219881.1,1109092576.71,CNY
300765.SZ,20241231,其他业务(行业),I,52644250.79,16597372.57,36046878.22,CNY
300765.SZ,20241231,其他业务(销售模式),455006000,52644250.79,16597372.57,36046878.22,CNY
300765.SZ,20241231,直销模式,455006000,1408145246.42,580357854.25,827787392.17,CNY
300765.SZ,20241231,经销模式,455006000,519963504.73,234405965.4,285557539.33,CNY
300765.SZ,20241231,中国大陆,D,1025889005.58,485312692.51,540576313.07,CNY
300765.SZ,20241231,中国港澳台地区及海外地区,D,954863996.36,346048499.71,608815496.65,CNY
300765.SZ,20240630,保健食品,P,95374048.3,70241345.77,25132702.53,CNY
300765.SZ,20240630,其他主营业务,P,31970705.66,13032467.59,18938238.07,CNY
300765.SZ,20240630,港澳台地区及海外地区,D,478542490.99,172266926.64,306275564.35,CNY
300765.SZ,20240630,生物制药,P,22428.31,9710.15,12718.16,CNY
300765.SZ,20240630,功能性产品,P,844493017.45,342253597.94,502239419.51,CNY
300765.SZ,20240630,中国大陆,D,493317708.73,253270194.81,240047513.92,CNY
300765.SZ,20231231,功能性产品,P,2130216748.51,873153098.17,1257063650.34,CNY
300765.SZ,20231231,其他收入-产品,P,51350321.05,19603270.01,31747051.04,CNY
300765.SZ,20231231,中国大陆,D,1276940623.86,660380902.49,616559721.37,CNY
300765.SZ,20231231,保健食品,P,320132836.37,241290268.87,78842567.5,CNY
300765.SZ,20231231,功能食品（行业）,I,2501699905.93,1134046637.05,1367653268.88,CNY
300765.SZ,20231231,其他业务收入,P,51350321.05,19603270.01,31747051.04,CNY
300765.SZ,20231231,港澳台地区及海外地区,D,1224759282.07,473665734.56,751093547.51,CNY
300765.SZ,20231231,其他业务,P,51350321.05,19603270.01,31747051.04,CNY
300765.SZ,20230630,其他业务(地区),D,24707507.35,,,CNY
300765.SZ,20230630,功能性产品,P,1104755298.65,455995078.79,648760219.86,CNY
300765.SZ,20230630,其他业务,P,24707507.35,7881994.31,16825513.04,CNY
300765.SZ,20230630,港澳台地区及海外地区,D,689894640.5,,,CNY
300765.SZ,20230630,中国大陆,D,595008425.48,,,CNY
300765.SZ,20230630,保健食品,P,180147767.33,138886193.7,41261573.63,CNY
300765.SZ,20221231,功能食品（行业）,I,2626488832.63,1134918370.32,1491570462.31,CNY
300765.SZ,20221231,保健食品,P,328675945.63,260929320.25,67746625.38,CNY
300765.SZ,20221231,功能性产品,P,2242566488.98,859723182.22,1382843306.76,CNY
300765.SZ,20221231,港澳台地区及海外地区,D,1486927621.41,556859993.21,930067628.2,CNY
300765.SZ,20221231,其他业务,P,55246398.02,14265867.85,40980530.17,CNY
300765.SZ,20221231,中国大陆,D,1139561211.22,578058377.11,561502834.11,CNY
300765.SZ,20220630,港澳台地区及海外地区,D,675936698.93,,,CNY
300765.SZ,20220630,中国大陆,D,363467857.41,,,CNY
300765.SZ,20220630,保健食品,P,179879633.24,145401991.1,34477642.14,CNY
300765.SZ,20220630,咖啡因,P,829841063.64,338245294.76,491595768.88,CNY
300765.SZ,20220630,其他业务,P,29683859.46,7810356.6,21873502.86,CNY
300765.SZ,20211231,其他业务(地区),D,417689342.72,122576843.13,295112499.59,CNY
300765.SZ,20211231,其他业务,P,56801412.1,12861473.68,43939938.42,CNY
300765.SZ,20211231,功能食品（行业）,I,1431987664.46,685870802.0,746116862.46,CNY
300765.SZ,20211231,咖啡因,P,969206801.16,340788359.44,628418441.72,CNY
300765.SZ,20211231,保健食品类,P,405979451.2,332220968.88,73758482.32,CNY
300765.SZ,20211231,中国大陆,D,713985034.92,488600602.69,225384432.23,CNY
300765.SZ,20211231,港澳台地区及海外地区,D,718002629.54,197270199.31,520732430.23,CNY
300765.SZ,20211231,保健食品,P,405979451.2,332220968.88,73758482.32,CNY
300765.SZ,20210630,港澳台地区及海外地区,D,317898614.36,,,CNY
300765.SZ,20210630,咖啡因类,P,438175775.37,161506517.16,276669258.21,CNY
300765.SZ,20210630,保健食品类,P,242884481.96,202787613.66,40096868.3,CNY
300765.SZ,20210630,中国大陆,D,389534170.24,,,CNY
300765.SZ,20210630,其他业务,P,26372527.27,8345055.01,18027472.26,CNY
300765.SZ,20210630,咖啡因,P,438175775.37,161506517.16,276669258.21,CNY
300765.SZ,20210630,保健食品,P,242884481.96,202787613.66,40096868.3,CNY
300765.SZ,20201231,保健食品,P,496078826.93,418612617.06,77466209.87,CNY
300765.SZ,20201231,港澳台地区及海外地区,D,639355015.03,229272274.9,410082740.13,CNY
300765.SZ,20201231,其他业务,P,28201929.88,11639262.07,16562667.81,CNY
300765.SZ,20201231,功能食品（行业）,I,1317414122.08,733215991.63,584198130.45,CNY
300765.SZ,20201231,咖啡因类,P,793133365.27,302964112.5,490169252.77,CNY
300765.SZ,20201231,保健食品类,P,496078826.93,418612617.06,77466209.87,CNY
300765.SZ,20201231,中国大陆,D,678059107.05,503943716.73,174115390.32,CNY
300765.SZ,20201231,咖啡因,P,793133365.27,302964112.5,490169252.77,CNY
300765.SZ,20200630,港澳台地区及海外地区,D,320668368.82,115129391.57,205538977.25,CNY
300765.SZ,20200630,其他业务,P,8649898.76,6418433.58,2231465.18,CNY
300765.SZ,20200630,咖啡因类,P,414730272.79,158952036.82,255778235.97,CNY
300765.SZ,20200630,维生素类,P,263852953.34,226432340.75,37420612.59,CNY
300765.SZ,20200630,中国大陆,D,366564756.07,276673419.58,89891336.49,CNY
300765.SZ,20200630,咖啡因,P,414730272.79,158952036.82,255778235.97,CNY
300765.SZ,20191231,咖啡因,P,810464139.62,277406823.49,533057316.13,CNY
300765.SZ,20191231,其他功能食品,P,22863296.01,17876557.29,4986738.72,CNY
300765.SZ,20191231,功能食品（行业）,I,1256502359.88,644660526.57,611841833.31,CNY
300765.SZ,20191231,咖啡因类,P,810464139.62,277406823.49,533057316.13,CNY
300765.SZ,20191231,维生素类,P,423174924.25,349377145.79,73797778.46,CNY
300765.SZ,20191231,中国大陆,D,631069838.51,425187725.51,205882113.0,CNY
300765.SZ,20191231,港澳台地区及海外地区,D,625432521.37,219472801.07,405959720.3,CNY
300765.SZ,20191231,其他业务(地区),D,,,0.01,CNY
300765.SZ,20190630,咖啡因,P,398145244.37,127110862.6,271034381.77,CNY
300765.SZ,20190630,维生素类,P,242399600.36,201519582.66,40880017.7,CNY
300765.SZ,20190630,咖啡因类,P,398145244.37,127110862.6,271034381.77,CNY
300765.SZ,20190630,其他业务,P,12972647.06,9057726.51,3914920.55,CNY
300765.SZ,20181231,其他功能食品,P,21468501.78,13923288.01,7545213.77,CNY
300765.SZ,20181231,直供终端模式,P,433131400.0,,,CNY
300765.SZ,20181231,咖啡因类-贸易商模式,P,306011700.0,,,CNY
300765.SZ,20181231,维生素类-贸易商模式,P,263926900.0,,,CNY
300765.SZ,20181231,连锁药店合作模式,P,176426700.0,,,CNY
300765.SZ,20181231,华北,D,208732200.0,,,CNY
300765.SZ,20181231,华东,D,136037900.0,,,CNY
300765.SZ,20181231,西南,D,55660600.0,,,CNY
300765.SZ,20181231,华中,D,87999700.0,,,CNY
300765.SZ,20181231,东北,D,39672000.0,,,CNY
300765.SZ,20181231,华南,D,44259900.0,,,CNY
300765.SZ,20181231,西北,D,52030200.0,,,CNY
300765.SZ,20181231,北美洲,D,230014200.0,,,CNY
300765.SZ,20181231,欧洲,D,163426000.0,,,CNY
300765.SZ,20181231,亚洲(除中国大陆),D,106707400.0,,,CNY
300765.SZ,20181231,国外其他,D,76425100.0,,,CNY
300765.SZ,20181231,港澳台地区及海外地区,D,576572700.0,,,CNY
300765.SZ,20181231,其他业务,P,39133478.6,16369234.95,22764243.65,CNY
300765.SZ,20181231,其他业务(地区),D,39133491.33,,,CNY
300765.SZ,20180630,其他业务,P,20025129.68,8734431.6,11290698.08,CNY
300765.SZ,20180630,其他业务(地区),D,20025129.68,,,CNY
300765.SZ,20180630,港澳台地区及海外地区,D,276573100.0,,,CNY
300765.SZ,20180630,其他功能食品,P,8533600.0,5266700.0,3266900.0,CNY
300765.SZ,20180630,直供终端模式,P,204726600.0,,,CNY
300765.SZ,20180630,咖啡因类-贸易商模式,P,156610700.0,,,CNY
300765.SZ,20180630,维生素类-贸易商模式,P,134088300.0,,,CNY
300765.SZ,20180630,连锁药店合作模式,P,92750300.0,,,CNY
300765.SZ,20180630,华北,D,102714600.0,,,CNY
300765.SZ,20180630,华东,D,67415200.0,,,CNY
300765.SZ,20180630,西南,D,25621300.0,,,CNY
300765.SZ,20180630,华中,D,49162000.0,,,CNY
300765.SZ,20180630,东北,D,20320500.0,,,CNY
300765.SZ,20180630,华南,D,25069300.0,,,CNY
300765.SZ,20180630,西北,D,29833500.0,,,CNY
300765.SZ,20180630,北美洲,D,105059800.0,,,CNY
300765.SZ,20180630,欧洲,D,69485400.0,,,CNY
300765.SZ,20180630,亚洲(除中国大陆),D,59298500.0,,,CNY
300765.SZ,20180630,国外其他,D,42729400.0,,,CNY
300765.SZ,20171231,东北,D,33415200.0,,,CNY
300765.SZ,20171231,西北,D,40118600.0,,,CNY
300765.SZ,20171231,北美洲,D,171794300.0,,,CNY
300765.SZ,20171231,欧洲,D,198408800.0,,,CNY
300765.SZ,20171231,亚洲(除中国大陆),D,81965300.0,,,CNY
