ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
301076.SZ,20231027,秦翠娥,F,委员会成员,审计委员会委员,本科,中国,1972,20160828,20231026
301076.SZ,20230310,郭小刚,M,监事,监事,本科,中国,1981,20150712,20230310
301076.SZ,20221205,王大胜,M,监事,职工监事,中职,中国,1971,20150712,20221202
301076.SZ,20220716,秦翠娥,F,高管,董事会秘书,本科,中国,1972,201801,20220715
301076.SZ,20211103,闫博,M,董事会成员,董事,硕士,中国,1977,20180725,20241112
301076.SZ,20210915,钱世云,M,董事会成员,独立董事,本科,中国,1956,20160918,20211102
301076.SZ,20210915,钱世云,M,委员会成员,提名委员会委员,本科,中国,1956,20160828,20211102
301076.SZ,20210915,钱世云,M,委员会成员,提名委员会召集人,本科,中国,1956,20160828,20211102
301076.SZ,20210915,钱世云,M,委员会成员,审计委员会委员,本科,中国,1956,20160828,20211102
301076.SZ,20210915,王少楠,M,委员会成员,薪酬与考核委员会委员,本科,中国,1971,20160828,20211102
301076.SZ,20210915,王少楠,M,委员会成员,薪酬与考核委员会召集人,本科,中国,1971,20160828,20211102
301076.SZ,20210915,王少楠,M,董事会成员,独立董事,本科,中国,1971,20160918,20211102
301076.SZ,20210915,王少楠,M,委员会成员,战略委员会委员,本科,中国,1971,20160828,20211102
301076.SZ,20201117,郝国梅,F,高管,董事会秘书,硕士,中国,196401,20170825,201801
301076.SZ,20201117,郝国梅,F,董事会成员,董事,硕士,中国,196401,20150712,20180724
301076.SZ,20201117,荣幸华,F,董事会成员,独立董事,本科,中国,1961,20160918,20180724
301076.SZ,20201117,姜颖,F,董事会成员,董事,硕士,中国,1970,20160918,20180724
