ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
300857.SZ,20230504,姜志刚,M,董事会成员,独立董事,硕士,中国,197301,20190713,20230504
300857.SZ,20230504,姜志刚,M,委员会成员,提名委员会委员,硕士,中国,197301,20190713,20230504
300857.SZ,20221215,阎磊,M,委员会成员,薪酬与考核委员会委员,博士,中国,197306,20190713,20221215
300857.SZ,20221215,阎磊,M,委员会成员,薪酬与考核委员会主任,博士,中国,197306,20190713,20221215
300857.SZ,20221215,阎磊,M,董事会成员,独立董事,博士,中国,197306,20190713,20221215
300857.SZ,20221215,阎磊,M,委员会成员,提名委员会委员,博士,中国,197306,20190713,20221215
300857.SZ,20221215,阎磊,M,委员会成员,提名委员会主任,博士,中国,197306,20190713,20221215
300857.SZ,20221215,阎磊,M,委员会成员,战略委员会委员,博士,中国,197306,20190713,20221215
300857.SZ,20221215,阎磊,M,委员会成员,审计委员会委员,博士,中国,197306,20190713,20221215
300857.SZ,20220815,陈亚伟,F,董事会成员,董事,本科,中国,198609,20190713,20250612
300857.SZ,20220815,吴春兰,F,高管,副总经理,本科,中国,198410,20190713,20250630
300857.SZ,20220815,丁海芳,F,委员会成员,薪酬与考核委员会委员,本科,中国,197008,20190713,20250630
300857.SZ,20220815,丁海芳,F,董事会成员,独立董事,本科,中国,197008,20190713,20250630
300857.SZ,20220815,丁海芳,F,委员会成员,审计委员会委员,本科,中国,197008,20190713,20250630
300857.SZ,20220815,丁海芳,F,委员会成员,审计委员会主任,本科,中国,197008,20190713,20250630
300857.SZ,20200706,吴春兰,F,高管,财务总监,本科,中国,198410,20190713,20220814
