ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
000498.SZ,20230725,王林洲,M,监事,监事会主席,硕士,中国,197011,20230724,20240830
000498.SZ,20230725,王林洲,M,监事,监事,硕士,中国,197011,20230724,20240830
000498.SZ,20230715,王爱国,M,监事,监事会主席,本科,中国,196411,20200723,20230714
000498.SZ,20230715,王爱国,M,监事,监事,本科,中国,196411,20200623,20230714
000498.SZ,20230715,王林洲,M,委员会成员,风险控制委员会委员,硕士,中国,197011,20220323,20230714
000498.SZ,20230715,王林洲,M,董事会成员,董事,硕士,中国,197011,20220323,20230714
000498.SZ,20220830,赵明学,M,委员会成员,战略委员会委员,本科,中国,197809,20200623,20220829
000498.SZ,20220830,林存友,M,委员会成员,战略委员会委员,博士,中国,196910,20200623,20220829
000498.SZ,20220518,管清友,M,董事会成员,独立董事,博士,中国,197712,20210127,20220517
000498.SZ,20220324,李丰收,M,委员会成员,风险控制委员会委员,硕士,中国,197906,20220323,20240830
000498.SZ,20220324,李丰收,M,委员会成员,风险控制委员会召集人,硕士,中国,197906,20220323,20240830
000498.SZ,20220215,田军祯,M,董事会成员,董事,本科,中国,196210,20200623,20220214
000498.SZ,20220215,王林洲,M,高管,副总经理,硕士,中国,197011,20181221,20220214
000498.SZ,20220215,李文虎,M,董事会成员,董事,硕士,中国,197712,20210127,20220214
000498.SZ,20210723,王振江,M,高管,法定代表人,硕士,中国,197609,20200423,20210722
000498.SZ,20210723,周新波,M,董事会成员,董事长,本科,中国,196712,20210722,20240830
000498.SZ,20210723,周新波,M,董事会成员,董事,本科,中国,196712,20210722,20240830
000498.SZ,20210723,周新波,M,高管,法定代表人,本科,中国,196712,20210722,20240830
000498.SZ,20210723,周新波,M,委员会成员,战略委员会委员,本科,中国,196712,20210722,20240830
000498.SZ,20210723,周新波,M,委员会成员,战略委员会召集人,本科,中国,196712,20210722,20240830
000498.SZ,20210622,王振江,M,董事会成员,董事长,硕士,中国,197609,20200423,20210621
000498.SZ,20210622,王振江,M,董事会成员,董事,硕士,中国,197609,20190423,20210621
000498.SZ,20210622,王振江,M,委员会成员,战略委员会委员,硕士,中国,197609,20191128,20210621
000498.SZ,20210622,王振江,M,委员会成员,战略委员会召集人,硕士,中国,197609,20200623,20210621
000498.SZ,20210619,张伟,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196905,20190423,20210617
000498.SZ,20210619,张伟,M,董事会成员,董事,硕士,中国,196905,20150518,20210617
000498.SZ,20210128,彭学国,M,监事,监事,硕士,中国,198409,20210127,20240830
000498.SZ,20210128,张春林,M,董事会成员,董事,本科,中国,196307,20210127,20240830
000498.SZ,20201229,高贵成,M,监事,监事,硕士,中国,196806,20190423,20201228
000498.SZ,20201229,陈杰,F,董事会成员,董事,本科,中国,198611,20190423,20201228
000498.SZ,20200624,林存友,M,委员会成员,提名委员会委员,博士,中国,196910,20200623,20240830
000498.SZ,20200624,林存友,M,高管,总经理,博士,中国,196910,20200528,20240830
000498.SZ,20200624,林存友,M,委员会成员,审计委员会委员,博士,中国,196910,20200623,20240830
000498.SZ,20200624,李丰收,M,董事会成员,独立董事,硕士,中国,197906,20190423,20240830
000498.SZ,20200624,李丰收,M,委员会成员,审计委员会委员,硕士,中国,197906,20190423,20240830
000498.SZ,20200529,林存友,M,高管,副总经理,博士,中国,196910,20170315,20200528
000498.SZ,20200526,王爱国,M,董事会成员,董事,本科,中国,196411,20121115,20200525
000498.SZ,20200526,王爱国,M,委员会成员,战略委员会委员,本科,中国,196411,20190131,20200525
000498.SZ,20200526,王爱国,M,高管,总会计师,本科,中国,196411,20121115,20200525
000498.SZ,20200425,王振江,M,高管,总经理,硕士,中国,197609,20191128,20200423
000498.SZ,20200425,周新波,M,董事会成员,董事长,本科,中国,196712,20190131,20200423
000498.SZ,20200425,周新波,M,董事会成员,董事,本科,中国,196712,20150518,20200423
000498.SZ,20200425,周新波,M,高管,法定代表人,本科,中国,196712,20190131,20200423
000498.SZ,20200425,周新波,M,委员会成员,战略委员会委员,本科,中国,196712,20150522,20200423
000498.SZ,20200425,周新波,M,委员会成员,战略委员会召集人,本科,中国,196712,20190131,20200423
000498.SZ,20200326,姜福强,M,高管,副总经理,硕士,中国,197102,20181221,20200325
000498.SZ,20200218,赵明学,M,高管,代董事会秘书,本科,中国,197809,20191128,20200217
000498.SZ,20191129,管士广,M,高管,董事会秘书,硕士,中国,196610,20160328,20191128
000498.SZ,20191129,管士广,M,高管,副总经理,硕士,中国,196610,20130715,20191128
000498.SZ,20191129,王振江,M,委员会成员,提名委员会委员,硕士,中国,197609,20191128,20200622
000498.SZ,20191129,王振江,M,委员会成员,审计委员会委员,硕士,中国,197609,20191128,20200622
000498.SZ,20191129,张保同,M,董事会成员,董事,本科,中国,1967,20121115,20191128
000498.SZ,20191129,张保同,M,委员会成员,提名委员会委员,本科,中国,1967,20130129,20191128
000498.SZ,20191129,张保同,M,委员会成员,战略委员会委员,本科,中国,1967,20121115,20191128
000498.SZ,20191129,张保同,M,高管,总经理,本科,中国,1967,20190131,20191128
000498.SZ,20191129,张保同,M,委员会成员,审计委员会委员,本科,中国,1967,20190131,20191128
