ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
002022.SZ,20240321,马志超,M,董事会成员,董事,硕士,中国,1980,20220921,None
002022.SZ,20240321,马志超,M,委员会成员,提名委员会委员,硕士,中国,1980,20220921,None
002022.SZ,20240321,马志超,M,委员会成员,战略委员会委员,硕士,中国,1980,20220921,None
002022.SZ,20240321,马志超,M,董事会成员,副董事长,硕士,中国,1980,20240320,None
002022.SZ,20240321,陈兴龙,M,其他,董事会证券事务代表,本科,中国,1992,20230403,None
002022.SZ,20240321,金红英,F,高管,董事会秘书,硕士,中国,1972,20221202,None
002022.SZ,20240321,金红英,F,董事会成员,董事,硕士,中国,1972,20230628,None
002022.SZ,20240321,金红英,F,委员会成员,战略委员会委员,硕士,中国,1972,20240320,None
002022.SZ,20240321,金红英,F,高管,副总裁,硕士,中国,1972,20221017,None
002022.SZ,20240321,郑传芳,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1966,20230628,None
002022.SZ,20240321,郑传芳,M,董事会成员,独立董事,硕士,中国,1966,20230628,None
002022.SZ,20240321,郑传芳,M,委员会成员,审计委员会委员,硕士,中国,1966,20230628,None
002022.SZ,20240321,郑传芳,M,委员会成员,审计委员会主任,硕士,中国,1966,20230628,None
002022.SZ,20240321,苗保刚,M,董事会成员,董事,博士,中国,1976,20240320,None
002022.SZ,20240321,苗保刚,M,委员会成员,战略委员会委员,博士,中国,1976,20240320,None
002022.SZ,20240321,苗保刚,M,高管,副总裁,博士,中国,1976,20230421,None
002022.SZ,20240321,罗芳,F,高管,财务总监,硕士,中国,1972,20160105,None
002022.SZ,20240321,梁佳明,M,董事会成员,董事,博士,中国,1982,20240320,None
002022.SZ,20240321,梁佳明,M,委员会成员,战略委员会委员,博士,中国,1982,20240320,None
002022.SZ,20240321,梁佳明,M,高管,副总裁,博士,中国,1982,20230628,None
002022.SZ,20240321,杨笑天,F,监事,监事,硕士,中国,1986,20240320,None
002022.SZ,20240321,李明,M,委员会成员,薪酬与考核委员会委员,博士,中国,1976,20230628,None
002022.SZ,20240321,李明,M,董事会成员,董事长,博士,中国,1976,20240320,None
002022.SZ,20240321,李明,M,董事会成员,董事,博士,中国,1976,20230628,None
002022.SZ,20240321,李明,M,高管,法定代表人,博士,中国,1976,20240320,None
002022.SZ,20240321,李明,M,委员会成员,战略委员会委员,博士,中国,1976,20230628,None
002022.SZ,20240321,李明,M,委员会成员,战略委员会主任,博士,中国,1976,20240320,None
