ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
600897.SH,20240607,陈友梅,M,委员会成员,审计委员会委员,硕士,中国,1978,20230518,None
600897.SH,20240607,陈友梅,M,委员会成员,审计委员会主任,硕士,中国,1978,20230518,None
600897.SH,20240607,林双枝,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1979,20240605,None
600897.SH,20240607,林双枝,M,高管,法定代表人,硕士,中国,1979,20240605,None
600897.SH,20240607,林双枝,M,委员会成员,战略委员会委员,硕士,中国,1979,20240605,None
600897.SH,20240607,林双枝,M,高管,总经理,硕士,中国,1979,20240605,None
600897.SH,20240607,林双枝,M,高管,副总经理,硕士,中国,1979,20180511,20240605
600897.SH,20240607,林丽群,F,委员会成员,审计委员会委员,硕士,中国,1972,20240605,None
600897.SH,20240607,朱昭,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1973,20210428,20240605
600897.SH,20240607,朱昭,M,高管,法定代表人,硕士,中国,1973,20191001,20240605
600897.SH,20240607,朱昭,M,委员会成员,战略委员会委员,硕士,中国,1973,20191025,None
600897.SH,20240607,朱昭,M,委员会成员,战略委员会主任,硕士,中国,1973,20240605,None
600897.SH,20240607,刘鹭华,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1970,20230518,None
600897.SH,20240607,刘鹭华,M,委员会成员,审计委员会委员,硕士,中国,1970,20230518,None
600897.SH,20240607,凌建明,M,委员会成员,薪酬与考核委员会委员,博士,中国,1966,20200508,None
600897.SH,20240607,凌建明,M,委员会成员,薪酬与考核委员会主任,博士,中国,1966,20200508,None
600897.SH,20240607,凌建明,M,委员会成员,战略委员会委员,博士,中国,1966,20210428,None
600897.SH,20240521,苏艳华,F,董事会成员,董事,硕士,,1974,20240520,None
600897.SH,20240521,林双枝,M,董事会成员,董事,硕士,中国,1979,20240520,None
600897.SH,20240521,林丽群,F,董事会成员,董事,硕士,中国,1972,20240520,None
600897.SH,20240521,周小刚,M,董事会成员,董事,硕士,中国,1980,20240520,None
600897.SH,20240426,黄晓玲,F,董事会成员,董事,本科,中国,1971,20170915,20240426
600897.SH,20240426,蒋中祥,M,董事会成员,董事,硕士,中国,1968,20170915,20240426
600897.SH,20240426,蒋中祥,M,委员会成员,审计委员会委员,硕士,中国,1968,20210428,20240426
600897.SH,20240420,郭天赐,M,监事,监事,本科,中国,1970,20140516,20240420
600897.SH,20240420,邱怀东,M,董事会成员,董事,硕士,中国,1966,20220519,20240420
600897.SH,20240420,汪晓林,M,董事会成员,董事,硕士,中国,1971,20170517,20240420
600897.SH,20240420,汪晓林,M,委员会成员,战略委员会委员,硕士,中国,1971,20170517,20240420
600897.SH,20240420,汪晓林,M,委员会成员,战略委员会主任,硕士,中国,1971,20170517,20240420
600897.SH,20231124,汪晓林,M,董事会成员,董事长,硕士,中国,1971,20170517,20231123
600897.SH,20231124,朱昭,M,董事会成员,董事长,硕士,中国,1973,20231123,None
600897.SH,20231124,朱昭,M,高管,总经理,硕士,中国,1973,20191001,20231124
600897.SH,20230519,陈友梅,M,董事会成员,独立董事,硕士,中国,1978,20230518,None
600897.SH,20230519,苏玉荣,M,董事会成员,董事,本科,中国,1971,20230518,None
600897.SH,20230519,洪晓新,M,其他,董事会证券事务代表,硕士,中国,1985,20181227,None
600897.SH,20230519,林志伟,M,高管,副总经理,本科,中国,1971,20220927,None
600897.SH,20230519,杨俊,F,其他,董事会证券事务代表,本科,中国,199210,20220927,None
600897.SH,20230519,朱昭,M,董事会成员,董事,硕士,中国,1973,20191024,None
