ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
600420.SH,20240725,李昊,M,高管,副总裁,硕士,中国,1965,20230628,20240725
600420.SH,20240718,龚忠,M,高管,副总裁,,中国,1964,20021229,20240718
600420.SH,20240330,魏冬松,M,高管,董事会秘书,本科,中国,1973,20120109,20240328
600420.SH,20240330,祖敬,M,高管,财务总监,本科,中国,1970,20240328,None
600420.SH,20240330,李昊,M,高管,财务总监,硕士,中国,1965,20230628,20240328
600420.SH,20240330,张忠喜,M,高管,董事会秘书,硕士,,1976,20240328,None
600420.SH,20240330,张忠喜,M,高管,副总裁,硕士,,1976,20240328,None
600420.SH,20230715,周斌,M,高管,法定代表人,博士,中国,1968,20160128,20230714
600420.SH,20230629,周斌,M,董事会成员,董事长,博士,中国,1968,20160128,20230629
600420.SH,20230629,周斌,M,董事会成员,董事,博士,中国,1968,20160125,20230629
600420.SH,20230629,周斌,M,委员会成员,投资委员会委员,博士,中国,1968,20160128,20230629
600420.SH,20230629,周斌,M,委员会成员,投资委员会主任,博士,中国,1968,20160128,20230629
600420.SH,20230629,周斌,M,委员会成员,战略委员会委员,博士,中国,1968,20160128,20230629
600420.SH,20230629,周斌,M,委员会成员,战略委员会主任,博士,中国,1968,20160128,20230629
600420.SH,20230616,郝超峰,M,高管,财务总监,硕士,中国,1981,20220324,20230616
600420.SH,20221220,吴范宏,M,委员会成员,投资委员会委员,博士,中国,1968,20221219,None
600420.SH,20221220,吴范宏,M,委员会成员,战略委员会委员,博士,中国,1968,20221219,None
600420.SH,20221130,魏冬松,M,高管,副总裁,本科,中国,1973,20161118,None
600420.SH,20221130,李颖琦,F,委员会成员,薪酬与考核委员会委员,博士,中国,,20221129,None
600420.SH,20221130,李颖琦,F,委员会成员,审计委员会委员,博士,中国,,20221129,None
600420.SH,20221130,李颖琦,F,委员会成员,审计委员会主任,博士,中国,,20221129,None
600420.SH,20221130,吴范宏,M,委员会成员,提名委员会委员,博士,中国,1968,20210517,None
600420.SH,20221130,吴范宏,M,委员会成员,提名委员会主任,博士,中国,1968,20210517,None
600420.SH,20221130,吴范宏,M,委员会成员,审计委员会委员,博士,中国,1968,20221129,None
600420.SH,20221130,刘勇,M,委员会成员,投资委员会委员,博士,中国,1969,20210517,None
600420.SH,20221130,刘勇,M,委员会成员,战略委员会委员,博士,中国,1969,20210517,None
600420.SH,20221129,李颖琦,F,董事会成员,独立董事,博士,中国,,20221128,None
600420.SH,20221129,吴范宏,M,董事会成员,独立董事,博士,中国,1968,20210428,None
600420.SH,20221129,刘勇,M,董事会成员,董事,博士,中国,1969,20210428,None
600420.SH,20220926,周斌,M,高管,代总裁,博士,中国,1968,20200714,20220924
600420.SH,20220326,祖敬,M,高管,财务总监,本科,中国,1970,20190528,20220324
600420.SH,20211202,王述东,M,高管,副总经理,本科,中国,1961,20161118,20211202
600420.SH,20210429,印春华,M,董事会成员,独立董事,博士,中国,1965,20150429,20210428
600420.SH,20210429,印春华,M,委员会成员,提名委员会委员,博士,中国,1965,20150807,20210428
600420.SH,20210429,印春华,M,委员会成员,提名委员会主任,博士,中国,1965,20150807,20210428
600420.SH,20210429,印春华,M,委员会成员,审计委员会委员,博士,中国,1965,20150807,20210428
600420.SH,20210114,李智明,M,委员会成员,薪酬与考核委员会委员,,中国,1962,20161118,20210114
600420.SH,20210114,李智明,M,董事会成员,董事,,中国,1962,20161118,20210114
600420.SH,20210114,李智明,M,委员会成员,投资委员会委员,,中国,1962,20161118,20210114
600420.SH,20210114,李智明,M,委员会成员,战略委员会委员,,中国,1962,20161118,20210114
600420.SH,20210114,李智明,M,董事会成员,副董事长,,中国,1962,20161118,20210114
600420.SH,20200715,杨军,M,董事会成员,董事,硕士,中国,1966,20180228,20200714
600420.SH,20200715,杨军,M,高管,总裁,硕士,中国,1966,20180112,20200714
600420.SH,20200227,魏宝康,M,董事会成员,董事,硕士,中国,1968,20190213,20200226
600420.SH,20200227,魏宝康,M,委员会成员,提名委员会委员,硕士,中国,1968,20190213,20200226
600420.SH,20191126,郑先弘,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1974,20190213,20221127
600420.SH,20191126,郑先弘,M,委员会成员,审计委员会委员,硕士,中国,1974,20190213,20221127
600420.SH,20191126,郑先弘,M,委员会成员,审计委员会主任,硕士,中国,1974,20190213,20221127
600420.SH,20191126,董增贺,M,委员会成员,提名委员会委员,硕士,中国,1966,20191125,20221127
600420.SH,20191126,董增贺,M,委员会成员,战略委员会委员,硕士,中国,1966,20190213,20221127
600420.SH,20191126,李晓娟,F,委员会成员,薪酬与考核委员会委员,硕士,中国,1976,20191125,20221127
600420.SH,20191126,李晓娟,F,委员会成员,审计委员会委员,硕士,中国,1976,20190213,20221127
600420.SH,20191116,齐子越,M,监事,监事,本科,中国香港,1987,20191115,20221127
600420.SH,20191116,郑先弘,M,董事会成员,独立董事,硕士,中国,1974,20190213,20221127
600420.SH,20191116,董增贺,M,董事会成员,董事,硕士,中国,1966,20190213,20221127
600420.SH,20191116,李晓娟,F,董事会成员,董事,硕士,中国,1976,20190213,20221127
600420.SH,20190824,邓宝军,M,高管,副总经理,硕士,中国,1962,20161118,20190823
600420.SH,20190824,崔昳昤,F,高管,副总经理,硕士,中国,1965,20161118,20190823
600420.SH,20190530,李昊,M,高管,财务总监,硕士,中国,1965,20161118,20190528
600420.SH,20190214,邵蓉,F,委员会成员,薪酬与考核委员会委员,博士,中国,1962,20121218,20190213
600420.SH,20190214,邵蓉,F,委员会成员,薪酬与考核委员会主任,博士,中国,1962,20121218,20190213
600420.SH,20190214,邵蓉,F,董事会成员,独立董事,博士,中国,1962,20121218,20190213
600420.SH,20190214,邵蓉,F,委员会成员,提名委员会委员,博士,中国,1962,20121218,20190213
600420.SH,20190214,许定波,M,委员会成员,薪酬与考核委员会委员,博士,中国,1963,20121218,20190213
600420.SH,20190214,许定波,M,董事会成员,独立董事,博士,中国,1963,20121218,20190213
600420.SH,20190214,许定波,M,委员会成员,审计委员会委员,博士,中国,1963,20121218,20190213
600420.SH,20190214,许定波,M,委员会成员,审计委员会主任,博士,中国,1963,20121218,20190213
600420.SH,20190214,董增贺,M,委员会成员,投资委员会委员,硕士,中国,1966,20190213,20221127
600420.SH,20190214,景倩吟,F,其他,董事会证券事务代表,本科,中国,198007,20190213,None
600420.SH,20190214,刘多,F,其他,董事会证券事务代表,硕士,中国,197805,20121029,20190213
600420.SH,20190201,杨文明,M,监事,职工监事,本科,中国,196309,20161121,20190131
600420.SH,20190112,章建辉,M,董事会成员,董事,本科,中国,1945,20161118,20190111
600420.SH,20190112,章建辉,M,委员会成员,审计委员会委员,本科,中国,1945,20161118,20190111
600420.SH,20190112,杨逢奇,M,董事会成员,董事,,中国,1958,20180228,20190111
600420.SH,20190112,杨逢奇,M,委员会成员,投资委员会委员,,中国,1958,20180320,20190111
600420.SH,20190112,杨逢奇,M,委员会成员,战略委员会委员,,中国,1958,20180320,20190111
600420.SH,20190112,刘存周,M,董事会成员,董事,硕士,中国,1944,20161118,20190111
600420.SH,20190112,刘存周,M,委员会成员,提名委员会委员,硕士,中国,1944,20161118,20190111
600420.SH,20180301,贾志丹,M,监事,监事,博士,中国,1961,20180228,20191114
600420.SH,20180301,杨逢奇,M,监事,监事,,中国,1958,20161118,20180228
600420.SH,20180113,周斌,M,高管,总经理,博士,中国,1968,20170420,20180112
