ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
002273.SZ,20240223,方刚,M,委员会成员,薪酬与考核委员会委员,博士,中国,197009,20240222,None
002273.SZ,20240223,方刚,M,董事会成员,独立董事,博士,中国,197009,20240222,None
002273.SZ,20240223,方刚,M,委员会成员,提名委员会委员,博士,中国,197009,20240222,None
002273.SZ,20240223,方刚,M,委员会成员,提名委员会主任,博士,中国,197009,20240222,None
002273.SZ,20240223,方刚,M,委员会成员,战略委员会委员,博士,中国,197009,20240222,None
002273.SZ,20240223,徐林,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196206,20220124,20240222
002273.SZ,20240223,徐林,M,董事会成员,独立董事,硕士,中国,196206,20220124,20240222
002273.SZ,20240223,徐林,M,委员会成员,提名委员会委员,硕士,中国,196206,20220124,20240222
002273.SZ,20240223,徐林,M,委员会成员,提名委员会主任,硕士,中国,196206,20220124,20240222
002273.SZ,20240223,徐林,M,委员会成员,战略委员会委员,硕士,中国,196206,20220124,20240222
002273.SZ,20240113,韩莉,F,高管,董事会秘书,硕士,中国,198902,20240112,None
002273.SZ,20240113,韩莉,F,高管,副总经理,硕士,中国,198902,20240112,None
002273.SZ,20240113,熊波,M,高管,董事会秘书,本科,中国,197301,20181221,20240112
002273.SZ,20230803,陈庆中,M,委员会成员,薪酬与考核委员会委员,本科,中国,196801,20230802,None
002273.SZ,20230803,陈庆中,M,委员会成员,战略委员会委员,本科,中国,196801,20230802,None
002273.SZ,20230803,蒋亦标,M,委员会成员,战略委员会委员,本科,中国,196303,20190123,None
002273.SZ,20230803,甘为民,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196606,20220124,None
002273.SZ,20230803,甘为民,M,委员会成员,薪酬与考核委员会主任,硕士,中国,196606,20220124,None
002273.SZ,20230803,甘为民,M,委员会成员,战略委员会委员,硕士,中国,196606,20220124,20230802
002273.SZ,20230803,王震宇,M,委员会成员,战略委员会委员,本科,中国,197207,20181221,None
002273.SZ,20230803,林敏,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196112,20181221,None
002273.SZ,20230803,林敏,M,委员会成员,战略委员会委员,硕士,中国,196112,20091221,None
002273.SZ,20230803,林敏,M,委员会成员,战略委员会主任,硕士,中国,196112,20091221,None
002273.SZ,20230803,李宗彦,M,委员会成员,薪酬与考核委员会委员,博士,中国,197909,20230802,None
002273.SZ,20230803,李夏云,F,委员会成员,战略委员会委员,硕士,中国,197107,20230802,None
