ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
603035.SH,20231130,吴海江,M,委员会成员,审计委员会委员,本科,中国,1971,20151111,20231129
603035.SH,20230916,陈良,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1965,20170817,20230915
603035.SH,20230916,陈良,M,董事会成员,独立董事,硕士,中国,1965,20170814,20230915
603035.SH,20230916,陈良,M,委员会成员,审计委员会委员,硕士,中国,1965,20170817,20230915
603035.SH,20230916,陈良,M,委员会成员,审计委员会主任,硕士,中国,1965,20181126,20230915
603035.SH,20220528,刘保钰,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1976,20160428,20220527
603035.SH,20220528,刘保钰,M,委员会成员,薪酬与考核委员会主任,硕士,中国,1976,20211112,20220527
603035.SH,20220528,刘保钰,M,董事会成员,独立董事,硕士,中国,1976,20160428,20220527
603035.SH,20220528,刘保钰,M,委员会成员,提名委员会委员,硕士,中国,1976,20160428,20220527
603035.SH,20211113,陶建兵,M,董事会成员,董事,硕士,中国,1972,20151031,20241111
603035.SH,20211113,陶建兵,M,委员会成员,战略委员会委员,硕士,中国,1972,20181126,20241111
603035.SH,20211113,陶建兵,M,高管,副总经理,硕士,中国,1972,20151111,20241111
603035.SH,20211113,吴海江,M,董事会成员,董事,本科,中国,1971,20151031,20241111
603035.SH,20211113,吴海江,M,高管,副总经理,本科,中国,1971,20151111,20241111
603035.SH,20210223,曹路,M,董事会成员,独立董事,硕士,中国,1976,20181126,20210222
603035.SH,20210223,曹路,M,委员会成员,提名委员会委员,硕士,中国,1976,20181126,20210222
603035.SH,20210223,曹路,M,委员会成员,审计委员会委员,硕士,中国,1976,20181126,20210222
603035.SH,20210130,孙峰,M,董事会成员,董事,硕士,中国,1981,20181126,20210129
603035.SH,20210130,丁涛,M,董事会成员,董事,硕士,中国,1976,20160428,20210129
603035.SH,20210130,丁涛,M,委员会成员,战略委员会委员,硕士,中国,1976,20160428,20210129
603035.SH,20201017,曲列锋,M,委员会成员,薪酬与考核委员会委员,博士,中国,1970,20151111,20201016
603035.SH,20201017,曲列锋,M,董事会成员,董事,博士,中国,1970,20151031,20201016
603035.SH,20201017,曲列锋,M,委员会成员,战略委员会委员,博士,中国,1970,20151111,20201016
603035.SH,20190710,罗小春,M,高管,代总经理,专科,中国,1956,20190709,20211111
603035.SH,20190710,曾繁钊,M,高管,总经理,硕士,中国,1962,20170817,20190709
603035.SH,20181127,陈良,M,委员会成员,薪酬与考核委员会主任,硕士,中国,1965,20170817,20211111
603035.SH,20181127,汤文华,M,监事,监事会主席,高中,中国,1972,20151031,20211111
603035.SH,20181127,汤文华,M,监事,监事,高中,中国,1972,20151031,20211111
603035.SH,20181127,刘保钰,M,委员会成员,提名委员会主任,硕士,中国,1976,20181126,20211111
603035.SH,20180515,阚峰,M,高管,财务总监,专科,中国,1978,20151111,20180514
