ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
603970.SH,20240529,黄柏集,M,委员会成员,战略委员会委员,硕士,中国,1978,20150414,None
603970.SH,20240529,马丽芬,F,监事,监事会主席,硕士,中国,197812,20200525,None
603970.SH,20240529,苏毅,M,委员会成员,薪酬与考核委员会委员,本科,中国,1969,20150414,None
603970.SH,20240529,苏毅,M,董事会成员,董事长,本科,中国,1969,20150514,None
603970.SH,20240529,苏毅,M,高管,法定代表人,本科,中国,1969,20150514,None
603970.SH,20240529,苏毅,M,委员会成员,提名委员会委员,本科,中国,1969,20150414,None
603970.SH,20240529,苏毅,M,委员会成员,战略委员会委员,本科,中国,1969,20150414,None
603970.SH,20240529,苏毅,M,委员会成员,战略委员会召集人,本科,中国,1969,20150414,None
603970.SH,20240529,胡燕,F,委员会成员,薪酬与考核委员会委员,硕士,中国,1962,20240527,None
603970.SH,20240529,胡燕,F,委员会成员,审计委员会委员,硕士,中国,1962,20240527,None
603970.SH,20240529,胡燕,F,委员会成员,审计委员会召集人,硕士,中国,1962,20240527,None
603970.SH,20240529,杨剑,F,委员会成员,战略委员会委员,硕士,中国,1974,20150414,None
603970.SH,20240529,周灿,F,委员会成员,审计委员会委员,本科,中国,1978,20240527,None
603970.SH,20240529,吴学民,M,委员会成员,薪酬与考核委员会委员,博士,中国,1968,20210528,None
603970.SH,20240529,吴学民,M,委员会成员,薪酬与考核委员会召集人,博士,中国,1968,20210528,None
603970.SH,20240529,吴学民,M,委员会成员,提名委员会委员,博士,中国,1968,20210528,None
603970.SH,20240529,刘玉玖,M,委员会成员,提名委员会委员,专科,中国,1967,20230518,None
603970.SH,20240529,刘玉玖,M,委员会成员,提名委员会召集人,专科,中国,1967,20230518,None
603970.SH,20240529,刘玉玖,M,委员会成员,审计委员会委员,专科,中国,1967,20230518,None
603970.SH,20240517,黄柏集,M,董事会成员,董事,硕士,中国,1978,20150514,None
603970.SH,20240517,马丽芬,F,监事,监事,硕士,中国,197812,20200518,None
603970.SH,20240517,邬王城,M,监事,监事,本科,中国,1981,20240516,None
603970.SH,20240517,赵淑梅,F,监事,监事,本科,中国,1982,20230518,None
603970.SH,20240517,苏毅,M,董事会成员,董事,本科,中国,1969,20150514,None
603970.SH,20240517,胡燕,F,董事会成员,独立董事,硕士,中国,1962,20240516,None
603970.SH,20240517,杨剑,F,董事会成员,董事,硕士,中国,1974,20150514,None
603970.SH,20240517,李明光,M,董事会成员,董事,专科,中国,1971,20180516,None
603970.SH,20240517,张铮,F,监事,监事,硕士,中国,1979,20150514,None
603970.SH,20240517,康凯,M,董事会成员,董事,本科,中国,1976,20150514,None
603970.SH,20240517,周灿,F,董事会成员,董事,本科,中国,1978,20240516,None
603970.SH,20240517,吴学民,M,董事会成员,独立董事,博士,中国,1968,20200518,None
603970.SH,20240517,刘玉玖,M,董事会成员,独立董事,专科,中国,1967,20230518,None
603970.SH,20240419,谢珊,F,监事,职工监事,硕士,中国,1981,20200115,None
603970.SH,20240419,孙晓,F,监事,职工监事,博士,中国,1977,20220428,None
603970.SH,20230519,赵富明,M,监事,监事,专科,中国,1962,20150514,20230518
603970.SH,20230519,花荣军,M,董事会成员,独立董事,本科,中国,1976,20170526,20230518
603970.SH,20230519,花荣军,M,委员会成员,提名委员会委员,本科,中国,1976,20150414,20230518
603970.SH,20230519,花荣军,M,委员会成员,提名委员会召集人,本科,中国,1976,20150414,20230518
603970.SH,20230519,花荣军,M,委员会成员,审计委员会委员,本科,中国,1976,20180611,20230518
603970.SH,20230511,黄柏集,M,高管,财务总监,硕士,中国,1978,20150514,20230510
603970.SH,20230511,黄柏集,M,高管,总经理,硕士,中国,1978,20230510,None
603970.SH,20230511,黄柏集,M,高管,常务副总经理,硕士,中国,1978,20180611,20230510
603970.SH,20230511,苏毅,M,高管,总经理,本科,中国,1969,20150514,20230510
603970.SH,20230511,李灿美,F,高管,财务总监,硕士,中国,1983,20230510,None
603970.SH,20230511,李明光,M,高管,常务副总经理,专科,中国,1971,20230510,None
603970.SH,20230511,李明光,M,高管,副总经理,专科,中国,1971,20180228,20230510
603970.SH,20220429,常青,F,监事,职工监事,硕士,中国,1978,20150412,20220428
603970.SH,20220419,常青,F,高管,党总支副书记,硕士,中国,1978,20220418,None
603970.SH,20210529,黄柏集,M,高管,董事会秘书,硕士,中国,1978,20150514,None
603970.SH,20210529,潘爱香,F,委员会成员,薪酬与考核委员会委员,硕士,中国,1962,20180611,20240516
603970.SH,20210529,潘爱香,F,委员会成员,审计委员会委员,硕士,中国,1962,20180611,20240516
603970.SH,20210529,潘爱香,F,委员会成员,审计委员会召集人,硕士,中国,1962,20180611,20240516
603970.SH,20210529,浦颖,F,委员会成员,审计委员会委员,本科,中国,1969,20150414,20240516
603970.SH,20210529,康凯,M,高管,副总经理,本科,中国,1976,20180228,None
603970.SH,20210519,潘爱香,F,董事会成员,独立董事,硕士,中国,1962,20180516,20240516
603970.SH,20210519,浦颖,F,董事会成员,董事,本科,中国,1969,20150514,20240516
603970.SH,20210519,樊黎明,M,监事,监事,专科,中国,1962,20150514,20240516
603970.SH,20200519,杨伟国,M,委员会成员,薪酬与考核委员会委员,博士,中国,1969,20180611,20200518
603970.SH,20200519,杨伟国,M,委员会成员,薪酬与考核委员会召集人,博士,中国,1969,20180611,20200518
603970.SH,20200519,杨伟国,M,董事会成员,独立董事,博士,中国,1969,20180516,20200518
603970.SH,20200519,杨伟国,M,委员会成员,提名委员会委员,博士,中国,1969,20180611,20200518
