ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
605055.SH,20240425,陈敬梅,F,其他,董事会证券事务代表,本科,中国,199010,20230425,20240425
605055.SH,20231027,周湘望,M,委员会成员,审计委员会委员,专科,中国,197902,20221226,20231026
605055.SH,20231027,傅泽宇,M,委员会成员,审计委员会委员,本科,中国,199911,20231026,None
605055.SH,20230519,傅泽宇,M,董事会成员,董事,本科,中国,199911,20230518,None
605055.SH,20230427,王调仙,F,董事会成员,董事,专科,中国,197906,20191228,20230425
605055.SH,20230427,王益丰,M,其他,董事会证券事务代表,本科,中国,198710,20210823,20230425
605055.SH,20221227,马颖波,F,委员会成员,薪酬与考核委员会委员,高中,中国,197406,20191228,None
605055.SH,20221227,马颖波,F,董事会成员,董事,高中,中国,197406,20191228,None
605055.SH,20221227,陈华妹,F,委员会成员,薪酬与考核委员会委员,本科,中国,1969,20221226,None
605055.SH,20221227,陈华妹,F,委员会成员,薪酬与考核委员会主任,本科,中国,1969,20221226,None
605055.SH,20221227,陈华妹,F,董事会成员,独立董事,本科,中国,1969,20221226,None
605055.SH,20221227,陈华妹,F,委员会成员,提名委员会委员,本科,中国,1969,20221226,None
605055.SH,20221227,陈华妹,F,委员会成员,审计委员会委员,本科,中国,1969,20221226,None
605055.SH,20221227,陈华妹,F,委员会成员,审计委员会主任,本科,中国,1969,20221226,None
605055.SH,20221227,谭国春,M,委员会成员,薪酬与考核委员会委员,本科,中国,1963,20221226,None
605055.SH,20221227,谭国春,M,董事会成员,独立董事,本科,中国,1963,20221226,None
605055.SH,20221227,谭国春,M,委员会成员,审计委员会委员,本科,中国,1963,20221226,None
605055.SH,20221227,杨志清,M,董事会成员,独立董事,本科,中国,195910,20221226,None
605055.SH,20221227,杨志清,M,委员会成员,提名委员会委员,本科,中国,195910,20221226,None
605055.SH,20221227,杨志清,M,委员会成员,提名委员会主任,本科,中国,195910,20221226,None
605055.SH,20221227,杨志清,M,委员会成员,战略委员会委员,本科,中国,195910,20221226,None
605055.SH,20221227,朱立钢,M,高管,副总经理,专科,中国,198106,20191228,None
605055.SH,20221227,徐叶根,M,董事会成员,董事,专科,中国,196906,20191228,None
605055.SH,20221227,徐叶根,M,委员会成员,战略委员会委员,专科,中国,196906,20191228,None
605055.SH,20221227,徐叶根,M,高管,副总经理,专科,中国,196906,20191228,None
605055.SH,20221227,周湘望,M,董事会成员,董事,专科,中国,197902,20221226,None
605055.SH,20221227,周湘望,M,高管,副总经理,专科,中国,197902,20191228,None
605055.SH,20221227,周永华,M,高管,财务总监,本科,中国,1985,20210706,None
605055.SH,20221227,傅天乔,M,监事,职工监事,本科,中国,196803,20221226,None
605055.SH,20221227,傅天乔,M,监事,监事会主席,本科,中国,196803,20191228,None
605055.SH,20221227,傅双利,M,董事会成员,董事长,专科,中国,197504,20161228,None
605055.SH,20221227,傅双利,M,董事会成员,董事,专科,中国,197504,20161228,None
605055.SH,20221227,傅双利,M,高管,法定代表人,专科,中国,197504,20161228,None
605055.SH,20221227,傅双利,M,委员会成员,战略委员会委员,专科,中国,197504,20191228,None
605055.SH,20221227,傅双利,M,委员会成员,战略委员会主任,专科,中国,197504,20191228,None
605055.SH,20221227,傅双利,M,高管,总经理,专科,中国,197504,20161228,None
605055.SH,20221227,倪慧芳,F,高管,董事会秘书,本科,中国,1990,20210414,None
605055.SH,20221227,余永炳,M,董事会成员,董事,专科,中国,196602,20191228,None
605055.SH,20221227,余永炳,M,委员会成员,提名委员会委员,专科,中国,196602,20191228,None
605055.SH,20221227,余永炳,M,高管,副总经理,专科,中国,196602,20191228,None
605055.SH,20221227,丁长云,M,监事,监事,初中,中国,196402,20191228,None
605055.SH,20210707,王调仙,F,高管,财务总监,专科,中国,197906,20161228,20210706
605055.SH,20210415,王调仙,F,高管,董事会秘书,专科,中国,197906,20180920,20210414
605055.SH,20210312,魏吉刚,M,高管,副总经理,专科,中国,197911,20191228,20210312
605055.SH,20210112,鲍航,M,委员会成员,薪酬与考核委员会委员,硕士,中国,197603,20191228,20221225
605055.SH,20210112,鲍航,M,董事会成员,独立董事,硕士,中国,197603,20191228,20221225
605055.SH,20210112,鲍航,M,委员会成员,提名委员会委员,硕士,中国,197603,20191228,20221225
605055.SH,20210112,鲍航,M,委员会成员,审计委员会委员,硕士,中国,197603,20191228,20221225
605055.SH,20210112,鲍航,M,委员会成员,审计委员会主任,硕士,中国,197603,20191228,20221225
605055.SH,20210112,马知方,M,董事会成员,独立董事,本科,中国,194810,20191228,20221225
605055.SH,20210112,马知方,M,委员会成员,提名委员会委员,本科,中国,194810,20191228,20221225
605055.SH,20210112,马知方,M,委员会成员,提名委员会主任,本科,中国,194810,20191228,20221225
605055.SH,20210112,马知方,M,委员会成员,战略委员会委员,本科,中国,194810,20191228,20221225
605055.SH,20210112,陈顺华,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196206,20191228,20221225
605055.SH,20210112,陈顺华,M,委员会成员,薪酬与考核委员会主任,硕士,中国,196206,20191228,20221225
605055.SH,20210112,陈顺华,M,董事会成员,独立董事,硕士,中国,196206,20191228,20221225
605055.SH,20210112,陈顺华,M,委员会成员,审计委员会委员,硕士,中国,196206,20191228,20221225
605055.SH,20210112,董祖琰,M,董事会成员,董事,本科,中国,196601,20191228,20221225
605055.SH,20210112,王调仙,F,委员会成员,审计委员会委员,专科,中国,197906,20191228,20221225
605055.SH,20210112,傅天乔,M,监事,监事,本科,中国,196803,20191228,20221225
