ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
600715.SH,20240207,黄靖涛,M,其他,董事会证券事务代表,硕士,中国,1977,20160302,20240205
600715.SH,20240207,王汐,M,其他,董事会证券事务代表,本科,中国,1990,20240205,None
600715.SH,20240125,张贵芝,F,高管,副总经理,硕士,,1985,20240124,None
600715.SH,20231227,苑勇,M,监事,职工监事,,中国,1974,20211231,20231227
600715.SH,20231212,刘武,M,高管,法定代表人,硕士,中国,1975,20230616,20250317
600715.SH,20231024,金青海,M,高管,总经理,硕士,中国,1969,20231023,None
600715.SH,20231024,蔡敏,M,委员会成员,战略委员会委员,本科,中国,1985,20220114,20231023
600715.SH,20231024,安景文,M,委员会成员,战略委员会委员,博士,中国,1955,20220114,20231023
600715.SH,20231024,刘武,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1975,20231023,20250317
600715.SH,20231024,刘武,M,委员会成员,提名委员会委员,硕士,中国,1975,20231023,20250317
600715.SH,20231024,刘武,M,委员会成员,战略委员会召集人,硕士,中国,1975,20231023,20250317
600715.SH,20231024,刘武,M,委员会成员,审计委员会委员,硕士,中国,1975,20231023,20250317
600715.SH,20231010,张爱红,F,高管,副总经理,本科,中国,1971,20170714,20231010
600715.SH,20230617,高海涛,M,高管,董事会秘书,硕士,中国,1982,20230616,None
600715.SH,20230617,王森,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1974,20160107,20230616
600715.SH,20230617,王森,M,董事会成员,董事,硕士,中国,1974,20151009,20230616
600715.SH,20230617,王森,M,委员会成员,提名委员会委员,硕士,中国,1974,20160107,20230616
600715.SH,20230617,王森,M,委员会成员,战略委员会委员,硕士,中国,1974,20220114,20230616
600715.SH,20230617,王森,M,委员会成员,战略委员会召集人,硕士,中国,1974,20221019,20230616
600715.SH,20230617,王森,M,高管,总经理,硕士,中国,1974,20180409,20230616
600715.SH,20230617,王森,M,董事会成员,副董事长,硕士,中国,1974,20151013,20230616
600715.SH,20230617,王森,M,高管,代董事会秘书,硕士,中国,1974,20220302,20230616
600715.SH,20230617,王森,M,高管,代法定代表人,硕士,中国,1974,20220719,20230616
600715.SH,20230617,熊依森,M,高管,财务总监,硕士,中国,1988,20220114,20230616
600715.SH,20230617,曹蕾娜,F,高管,财务总监,硕士,中国,,20230616,None
600715.SH,20230617,曹蕾娜,F,高管,副总经理,硕士,中国,,20230616,None
600715.SH,20230617,刘武,M,董事会成员,董事长,硕士,中国,1975,20230616,20250317
600715.SH,20230422,刘潇峰,M,监事,职工监事,硕士,中国,1981,20211231,20230422
600715.SH,20230325,沈睿,M,董事会成员,董事,硕士,中国,1975,20230324,20250312
600715.SH,20230325,沈睿,M,委员会成员,战略委员会委员,硕士,中国,1975,20230324,20250312
600715.SH,20230309,马书春,M,董事会成员,董事,硕士,中国,1977,20190107,20230308
600715.SH,20230309,马书春,M,委员会成员,审计委员会委员,硕士,中国,1977,20190109,20230308
600715.SH,20230309,张荔华,M,董事会成员,董事,硕士,中国,1982,20211231,20230308
600715.SH,20221201,沈睿,M,高管,副总经理,硕士,中国,1975,20191213,20221201
600715.SH,20221018,陈建德,M,董事会成员,独立董事,博士,中国,1955,20170623,20221017
600715.SH,20221018,陈建德,M,委员会成员,提名委员会委员,博士,中国,1955,20170714,20221017
600715.SH,20221018,陈建德,M,委员会成员,提名委员会召集人,博士,中国,1955,20170714,20221017
600715.SH,20221018,陈建德,M,委员会成员,战略委员会委员,博士,中国,1955,20170714,20221017
600715.SH,20221018,林钢,M,委员会成员,薪酬与考核委员会委员,博士,中国,1953,20161026,20221017
600715.SH,20221018,林钢,M,董事会成员,独立董事,博士,中国,1953,20160923,20221017
600715.SH,20221018,林钢,M,委员会成员,提名委员会委员,博士,中国,1953,20161026,20221017
600715.SH,20221018,林钢,M,委员会成员,审计委员会委员,博士,中国,1953,20161026,20221017
600715.SH,20221018,林钢,M,委员会成员,审计委员会召集人,博士,中国,1953,20161026,20221017
600715.SH,20220830,周茂非,M,高管,法定代表人,博士,中国,1963,20180126,20220719
600715.SH,20220719,周茂非,M,董事会成员,董事长,博士,中国,1963,20180126,20220719
600715.SH,20220719,周茂非,M,董事会成员,董事,博士,中国,1963,20180123,20220719
600715.SH,20220719,周茂非,M,委员会成员,提名委员会委员,博士,中国,1963,20180126,20220719
600715.SH,20220719,周茂非,M,委员会成员,战略委员会委员,博士,中国,1963,20180126,20220719
600715.SH,20220719,周茂非,M,委员会成员,战略委员会召集人,博士,中国,1963,20180126,20220719
600715.SH,20220302,高海涛,M,高管,董事会秘书,硕士,中国,1982,20150916,20220302
600715.SH,20220118,高海涛,M,高管,副总经理,硕士,中国,1982,20150916,None
600715.SH,20220118,项昕瑶,F,监事,监事会主席,硕士,中国,1981,20220117,20250312
600715.SH,20220118,蔡敏,M,高管,常务副总经理,本科,中国,1985,20190829,None
600715.SH,20220101,高海涛,M,董事会成员,董事,硕士,中国,1982,20151009,20250312
600715.SH,20220101,项昕瑶,F,监事,监事,硕士,中国,1981,20211231,20250312
