ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
603687.SH,20231205,方能斌,M,委员会成员,审计委员会委员,硕士,中国,196903,20231204,None
603687.SH,20231205,方聪艺,F,委员会成员,审计委员会委员,硕士,中国,197707,20191220,20231204
603687.SH,20221217,陈相瑜,M,董事会成员,独立董事,本科,中国,197911,20221216,None
603687.SH,20221217,陈相瑜,M,委员会成员,提名委员会委员,本科,中国,197911,20221216,None
603687.SH,20221217,陈相瑜,M,委员会成员,提名委员会主任,本科,中国,197911,20221216,None
603687.SH,20221217,陈相瑜,M,委员会成员,审计委员会委员,本科,中国,197911,20221216,None
603687.SH,20221217,钟沙洁,F,监事,监事,本科,中国,198305,20191220,None
603687.SH,20221217,许红英,F,其他,董事会证券事务代表,专科,中国,198012,20221216,None
603687.SH,20221217,许文才,M,委员会成员,薪酬与考核委员会委员,硕士,中国,195702,20221216,None
603687.SH,20221217,许文才,M,委员会成员,薪酬与考核委员会主任,硕士,中国,195702,20221216,None
603687.SH,20221217,许文才,M,董事会成员,独立董事,硕士,中国,195702,20221216,None
603687.SH,20221217,许文才,M,委员会成员,提名委员会委员,硕士,中国,195702,20221216,None
603687.SH,20221217,许文才,M,委员会成员,战略委员会委员,硕士,中国,195702,20221216,None
603687.SH,20221217,舒奎明,M,董事会成员,董事,本科,中国,197210,20191220,None
603687.SH,20221217,舒奎明,M,委员会成员,提名委员会委员,本科,中国,197210,20191220,None
603687.SH,20221217,舒奎明,M,高管,副总裁,本科,中国,197210,20191220,None
603687.SH,20221217,胡鑫,F,高管,董事会秘书,硕士,中国,198902,20161223,None
603687.SH,20221217,胡鑫,F,高管,副总裁,硕士,中国,198902,20220218,None
603687.SH,20221217,王火红,M,高管,财务总监,本科,中国,197710,20161223,None
603687.SH,20221217,王火红,M,高管,副总裁,本科,中国,197710,20161223,None
603687.SH,20221217,方能斌,M,董事会成员,董事长,硕士,中国,196903,20161223,None
603687.SH,20221217,方能斌,M,董事会成员,董事,硕士,中国,196903,20161223,None
603687.SH,20221217,方能斌,M,高管,法定代表人,硕士,中国,196903,20161223,None
603687.SH,20221217,方能斌,M,委员会成员,战略委员会委员,硕士,中国,196903,20191220,None
603687.SH,20221217,方聪艺,F,委员会成员,薪酬与考核委员会委员,硕士,中国,197707,20191220,None
603687.SH,20221217,方聪艺,F,董事会成员,董事,硕士,中国,197707,20161223,None
603687.SH,20221217,方聪艺,F,高管,总裁,硕士,中国,197707,20161223,None
603687.SH,20221217,方吾校,M,董事会成员,董事,,中国,194907,20161223,None
603687.SH,20221217,方吾校,M,委员会成员,战略委员会委员,,中国,194907,20191220,None
603687.SH,20221217,方吾校,M,委员会成员,战略委员会主任,,中国,194907,20221216,None
603687.SH,20221217,宋鲲,M,高管,副总裁,本科,中国,197701,20221216,None
603687.SH,20221217,孙学勤,M,监事,监事会主席,硕士,中国,196906,20221216,None
603687.SH,20221217,孙学勤,M,监事,监事,硕士,中国,196906,20221216,None
603687.SH,20221217,孙俊军,M,高管,副总裁,本科,中国,197602,20191220,None
603687.SH,20221217,刘翰林,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196308,20211115,None
603687.SH,20221217,刘翰林,M,董事会成员,独立董事,硕士,中国,196308,20211115,None
603687.SH,20221217,刘翰林,M,委员会成员,审计委员会委员,硕士,中国,196308,20211115,None
603687.SH,20221217,刘翰林,M,委员会成员,审计委员会主任,硕士,中国,196308,20211115,None
603687.SH,20221201,杨德龙,M,监事,职工监事,本科,中国,197805,20221129,None
603687.SH,20211029,韩洪灵,M,委员会成员,薪酬与考核委员会委员,博士,中国,,20200211,20211028
603687.SH,20211029,韩洪灵,M,董事会成员,独立董事,博士,中国,,20200211,20211028
603687.SH,20211029,韩洪灵,M,委员会成员,审计委员会委员,博士,中国,,20200211,20211028
603687.SH,20211029,韩洪灵,M,委员会成员,审计委员会主任,博士,中国,,20200211,20211028
603687.SH,20211009,石懿宸,M,其他,董事会证券事务代表,硕士,中国,1992,20200428,20211009
603687.SH,20200307,黄杭炳,M,其他,董事会证券事务代表,本科,中国,199110,20190812,20200307
603687.SH,20200211,郭永清,M,委员会成员,薪酬与考核委员会委员,博士,中国,197410,20191220,20200211
603687.SH,20200211,郭永清,M,董事会成员,独立董事,博士,中国,197410,20161223,20200211
603687.SH,20200211,郭永清,M,委员会成员,审计委员会委员,博士,中国,197410,20191220,20200211
603687.SH,20191221,钱育新,M,董事会成员,独立董事,硕士,中国,196907,20170810,20221215
603687.SH,20191221,钱育新,M,委员会成员,提名委员会委员,硕士,中国,196907,20191220,20221215
603687.SH,20191221,钱育新,M,委员会成员,审计委员会委员,硕士,中国,196907,20191220,20221215
603687.SH,20191221,钟沙洁,F,监事,监事会主席,本科,中国,198305,20191220,20221215
603687.SH,20191221,郑生长,M,高管,副总经理,本科,中国,197602,20161223,20221215
603687.SH,20191221,王海明,M,委员会成员,薪酬与考核委员会委员,专科,中国,196206,20191220,20221215
