ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
002551.SZ,20231214,龙琼,F,委员会成员,薪酬与考核委员会委员,硕士,中国,1985,20231213,20241021
002551.SZ,20231214,梁桂添,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1966,20120306,20231213
002551.SZ,20211023,虞熙春,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1962,20150518,20241021
002551.SZ,20211023,曾江虹,F,委员会成员,薪酬与考核委员会召集人,硕士,中国,1969,20211022,20241021
002551.SZ,20211023,张杰锐,M,委员会成员,提名委员会委员,本科,中国,1978,20211022,20241021
002551.SZ,20211023,张文斌,M,高管,副总经理,本科,中国,1963,20080429,20241021
002551.SZ,20211023,刘卫兵,M,董事会成员,独立董事,硕士,中国,1968,20211022,20241021
002551.SZ,20211023,刘卫兵,M,委员会成员,提名委员会委员,硕士,中国,1968,20181024,20241021
002551.SZ,20211023,刘卫兵,M,委员会成员,提名委员会召集人,硕士,中国,1968,20211022,20241021
002551.SZ,20211023,刘卫兵,M,委员会成员,战略委员会委员,硕士,中国,1968,20211022,20241021
002551.SZ,20211023,刘卫兵,M,委员会成员,审计委员会委员,硕士,中国,1968,20211022,20241021
002551.SZ,20181025,陈思平,M,委员会成员,薪酬与考核委员会委员,博士,中国,1948,20150518,20211021
002551.SZ,20181025,陈思平,M,委员会成员,薪酬与考核委员会召集人,博士,中国,1948,20150518,20211021
002551.SZ,20181025,陈思平,M,董事会成员,独立董事,博士,中国,1948,20150518,20211021
002551.SZ,20181025,陈思平,M,委员会成员,战略委员会委员,博士,中国,1948,20150518,20211021
002551.SZ,20181025,虞熙春,M,董事会成员,独立董事,硕士,中国,1962,20150518,20211021
002551.SZ,20181025,虞熙春,M,委员会成员,提名委员会委员,硕士,中国,1962,20150518,20211021
002551.SZ,20181025,虞熙春,M,委员会成员,审计委员会召集人,硕士,中国,1962,20150518,20211021
002551.SZ,20181025,欧阳建国,M,董事会成员,独立董事,本科,中国,1947,20181024,20211021
002551.SZ,20181025,欧阳建国,M,委员会成员,提名委员会委员,本科,中国,1947,20120306,20211021
002551.SZ,20181025,欧阳建国,M,委员会成员,提名委员会召集人,本科,中国,1947,20181024,20211021
002551.SZ,20181025,欧阳建国,M,委员会成员,战略委员会委员,本科,中国,1947,20181024,20211021
002551.SZ,20181025,欧阳建国,M,委员会成员,审计委员会委员,本科,中国,1947,20181024,20211021
002551.SZ,20181025,曾江虹,F,董事会成员,董事,硕士,中国,1969,20150518,20211021
002551.SZ,20181025,刘卫兵,M,董事会成员,董事,硕士,中国,1968,20181024,20211021
