ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
300184.SZ,20240628,赵马克,M,委员会成员,审计委员会委员,硕士,美国,1969,20091128,20240627
300184.SZ,20240628,李燕萍,F,委员会成员,审计委员会委员,博士,中国,1965,20240627,None
300184.SZ,20240110,陈福鸿,M,高管,副总经理,本科,中国,1968,20140415,20240110
300184.SZ,20230518,郭炜,M,委员会成员,提名委员会主任,博士,中国,1974,20211130,20230517
300184.SZ,20230518,王晓东,M,委员会成员,薪酬与考核委员会委员,本科,中国,1968,20121128,20241129
300184.SZ,20230518,柳光强,M,董事会成员,独立董事,博士,中国,1982,20210625,20230517
300184.SZ,20230518,柳光强,M,委员会成员,提名委员会委员,博士,中国,1982,20211130,20230517
300184.SZ,20230518,柳光强,M,委员会成员,审计委员会委员,博士,中国,1982,20210625,20230517
300184.SZ,20230518,柳光强,M,委员会成员,审计委员会主任,博士,中国,1982,20210625,20230517
300184.SZ,20211201,董铖,M,监事,监事,本科,中国,1980,20181130,20241129
300184.SZ,20211201,胡斌,M,董事会成员,董事,硕士,中国,1957,20091128,20241129
300184.SZ,20210626,柳光强,M,委员会成员,薪酬与考核委员会委员,博士,中国,1982,20210625,20211129
300184.SZ,20210626,刘启亮,M,委员会成员,薪酬与考核委员会委员,博士,中国,1970,20151130,20210625
300184.SZ,20210626,刘启亮,M,委员会成员,薪酬与考核委员会主任,博士,中国,1970,20151130,20210625
300184.SZ,20210626,刘启亮,M,董事会成员,独立董事,博士,中国,1970,20151130,20210625
300184.SZ,20210626,刘启亮,M,委员会成员,审计委员会委员,博士,中国,1970,20151130,20210625
300184.SZ,20210626,刘启亮,M,委员会成员,审计委员会主任,博士,中国,1970,20201111,20210625
300184.SZ,20201112,胡戎,M,董事会成员,董事,本科,中国,1961,20091128,20201111
300184.SZ,20201112,田志龙,M,委员会成员,薪酬与考核委员会委员,博士,中国,1961,20201111,20211129
300184.SZ,20201112,李定安,M,委员会成员,薪酬与考核委员会委员,博士,中国,1945,20141113,20201111
300184.SZ,20201112,李定安,M,董事会成员,独立董事,博士,中国,1945,20141113,20201111
300184.SZ,20201112,李定安,M,委员会成员,审计委员会委员,博士,中国,1945,20141113,20201111
300184.SZ,20201112,李定安,M,委员会成员,审计委员会主任,博士,中国,1945,20151130,20201111
300184.SZ,20201112,刘林青,M,委员会成员,审计委员会委员,博士,中国,1974,20201111,20211129
300184.SZ,20181201,赵佳生,M,董事会成员,董事,本科,中国,1966,20170515,20211129
300184.SZ,20181201,赵佳生,M,董事会成员,副董事长,本科,中国,1966,20170515,20211129
300184.SZ,20181201,田玉民,M,董事会成员,董事,硕士,中国,1982,20170515,20211129
300184.SZ,20181201,田志龙,M,董事会成员,独立董事,博士,中国,1961,20151130,20211129
300184.SZ,20181201,田志龙,M,委员会成员,提名委员会委员,博士,中国,1961,20151130,20211129
300184.SZ,20181201,田志龙,M,委员会成员,提名委员会主任,博士,中国,1961,20151130,20211129
300184.SZ,20181201,田志龙,M,委员会成员,战略委员会委员,博士,中国,1961,20151130,20211129
300184.SZ,20181201,王晓东,M,委员会成员,提名委员会委员,本科,中国,1968,20121128,20211129
300184.SZ,20181201,李文俊,M,董事会成员,董事,硕士,中国,1971,20170515,20211129
300184.SZ,20181201,廖莉华,F,其他,董事会证券事务代表,硕士,中国,1979,20121128,20211129
300184.SZ,20181201,刘林青,M,董事会成员,独立董事,博士,中国,1974,20170515,20211129
300184.SZ,20181201,刘林青,M,委员会成员,提名委员会委员,博士,中国,1974,20181130,20211129
300184.SZ,20181201,刘林青,M,委员会成员,战略委员会委员,博士,中国,1974,20181130,20211129
