ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
301038.SZ,20240401,雷冬梅,F,高管,财务负责人,硕士,中国,1972,20240401,None
301038.SZ,20240401,刘晶辉,F,高管,财务负责人,本科,中国,197402,20181228,20240401
301038.SZ,20231227,潘静,F,监事,监事,本科,中国,1972,20230322,20231227
301038.SZ,20231227,易娟,F,监事,监事,本科,中国,1987,20231227,None
301038.SZ,20231123,王健(大),M,高管,副总经理,本科,中国,196908,20181228,None
301038.SZ,20231123,林杰,M,高管,副总经理,本科,中国,198310,20231123,None
301038.SZ,20231123,李柱,M,高管,副总经理,硕士,中国,198409,20231123,None
301038.SZ,20231123,李文坤,M,委员会成员,战略委员会委员,本科,中国,197307,20231123,None
301038.SZ,20231123,李战,M,高管,副总经理,本科,中国,197301,20181228,None
301038.SZ,20231123,朱闻博,M,高管,总经理,本科,中国,196604,20230302,None
301038.SZ,20231123,呙勇,M,委员会成员,战略委员会委员,硕士,中国,198306,20230322,20231123
301038.SZ,20231108,李文坤,M,董事会成员,董事,本科,中国,197307,20231108,None
301038.SZ,20231108,呙勇,M,董事会成员,董事,硕士,中国,198306,20230322,20231108
301038.SZ,20230531,刘晓文,F,高管,副总经理,硕士,中国,196805,20181228,20230531
301038.SZ,20230323,黄立志,F,监事,监事会主席,本科,中国,197112,20200613,None
301038.SZ,20230323,陈宝京,M,委员会成员,审计委员会委员,本科,中国,1968,20230322,None
301038.SZ,20230323,郭晋龙,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1961,20220624,None
301038.SZ,20230323,郭晋龙,M,委员会成员,审计委员会委员,硕士,中国,1961,20220624,None
301038.SZ,20230323,郭晋龙,M,委员会成员,审计委员会主任,硕士,中国,1961,20220624,None
301038.SZ,20230323,袁书文,M,委员会成员,薪酬与考核委员会委员,硕士,中国,198005,20230322,None
301038.SZ,20230323,李志平,M,委员会成员,提名委员会委员,硕士,中国,1964,20230322,None
301038.SZ,20230323,李志平,M,委员会成员,战略委员会委员,硕士,中国,1964,20230322,None
301038.SZ,20230323,朱闻博,M,董事会成员,董事长,本科,中国,196604,20181228,None
301038.SZ,20230323,朱闻博,M,高管,法定代表人,本科,中国,196604,20181228,None
301038.SZ,20230323,朱闻博,M,委员会成员,提名委员会委员,本科,中国,196604,20181228,None
301038.SZ,20230323,朱闻博,M,委员会成员,战略委员会委员,本科,中国,196604,20181228,None
301038.SZ,20230323,朱闻博,M,委员会成员,战略委员会主任,本科,中国,196604,20181228,None
301038.SZ,20230322,黄立志,F,监事,监事,本科,中国,197112,20200604,None
301038.SZ,20230322,高江平,M,董事会成员,董事,硕士,中国,196512,20181228,None
301038.SZ,20230322,郭晋龙,M,董事会成员,独立董事,硕士,中国,1961,20220624,None
301038.SZ,20230322,袁书文,M,董事会成员,董事,硕士,中国,198005,20230322,None
301038.SZ,20230322,李志平,M,董事会成员,独立董事,硕士,中国,1964,20230322,None
301038.SZ,20230322,朱闻博,M,董事会成员,董事,本科,中国,196604,20181228,None
301038.SZ,20230322,宛如意,M,董事会成员,董事,本科,中国,197010,20220914,None
301038.SZ,20230322,周日晖,M,监事,监事,本科,中国,197609,20230322,None
301038.SZ,20230307,黄政堂,M,监事,职工监事,本科,中国,198412,20181228,20230302
301038.SZ,20230307,陈宝京,M,董事会成员,职工董事,本科,中国,1968,20211026,None
301038.SZ,20230307,陈凯,F,高管,总经理,硕士,中国,196711,20181228,20230302
301038.SZ,20230307,王煌,M,监事,职工监事,硕士,中国,198807,20181228,20230302
301038.SZ,20230307,王健(小),M,监事,职工监事,本科,中国,1983,20230302,None
301038.SZ,20230307,彭兆然,M,监事,职工监事,本科,中国,1985,20230302,None
301038.SZ,20220914,黄美芳,F,监事,监事,本科,中国,1981,20220914,20230322
301038.SZ,20220914,黄凌军,F,董事会成员,董事,博士,中国,196909,20181228,20220914
301038.SZ,20220914,杨泳,M,监事,监事,本科,中国,197206,20181228,20220914
301038.SZ,20220808,赵发科,M,高管,副总经理,硕士,中国,197006,20200311,20220808
301038.SZ,20220624,郭晋龙,M,委员会成员,薪酬与考核委员会主任,硕士,中国,1961,20220624,20230322
301038.SZ,20220624,郭晋龙,M,委员会成员,提名委员会委员,硕士,中国,1961,20220624,20230322
301038.SZ,20220624,张虹,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196510,20181228,20220624
301038.SZ,20220624,张虹,M,委员会成员,薪酬与考核委员会主任,硕士,中国,196510,20181228,20220624
301038.SZ,20220624,张虹,M,董事会成员,独立董事,硕士,中国,196510,20181228,20220624
301038.SZ,20220624,张虹,M,委员会成员,提名委员会委员,硕士,中国,196510,20181228,20220624
301038.SZ,20220624,张虹,M,委员会成员,审计委员会委员,硕士,中国,196510,20181228,20220624
301038.SZ,20220624,张虹,M,委员会成员,审计委员会主任,硕士,中国,196510,20181228,20220624
301038.SZ,20220218,王昱文,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196803,20220218,20230322
301038.SZ,20211027,龚宇,F,委员会成员,薪酬与考核委员会委员,硕士,中国,196604,20181228,20211026
301038.SZ,20211027,龚宇,F,董事会成员,职工董事,硕士,中国,196604,20181228,20211026
301038.SZ,20210709,陈凯,F,董事会成员,董事,硕士,中国,196711,20181228,20230322
301038.SZ,20210709,陈凯,F,委员会成员,审计委员会委员,硕士,中国,196711,20181228,20230322
301038.SZ,20210709,郭仁忠,M,董事会成员,独立董事,博士,中国,195608,20181228,20230322
301038.SZ,20210709,郭仁忠,M,委员会成员,战略委员会委员,博士,中国,195608,20181228,20230322
301038.SZ,20210709,王燕,F,核心技术人员,总规划师,硕士,中国,197202,20181228,None
301038.SZ,20210709,王昱文,M,董事会成员,董事,硕士,中国,196803,20181228,20230322
301038.SZ,20210709,王昱文,M,委员会成员,战略委员会委员,硕士,中国,196803,20181228,20230322
301038.SZ,20210709,李战,M,高管,董事会秘书,本科,中国,197301,20181228,None
301038.SZ,20210709,张军威,M,监事,监事,硕士,中国,197804,20181228,20230322
301038.SZ,20210709,平扬,M,核心技术人员,深圳市水务科技发展有限公司董事长,博士,中国,197209,201502,None
