ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
600126.SH,20240201,陆才平,M,委员会成员,审计委员会委员,本科,中国,198211,20230518,20240130
600126.SH,20240201,范永强,M,委员会成员,审计委员会委员,硕士,中国,196712,20240130,None
600126.SH,20240201,王红雯,F,委员会成员,审计委员会委员,硕士,中国,197210,20200612,None
600126.SH,20240201,俞乐平,F,委员会成员,审计委员会委员,硕士,中国,195811,20230518,None
600126.SH,20240201,俞乐平,F,委员会成员,审计委员会主任,硕士,中国,195811,20230518,None
600126.SH,20231020,陈绍勋,M,监事,监事会主席,本科,,197102,20231019,None
600126.SH,20231020,陈绍勋,M,监事,监事,本科,,197102,20231019,None
600126.SH,20231020,朱利剑,M,监事,监事会主席,本科,中国,197512,20201110,20231019
600126.SH,20231020,朱利剑,M,监事,监事,本科,中国,197512,20201110,20231019
600126.SH,20230916,吴洪义,M,高管,副总经理,硕士,中国,197310,20230914,None
600126.SH,20230519,陈晓东,M,高管,副总经理,本科,中国,1967,20161125,None
600126.SH,20230519,陆才平,M,高管,财务总监,本科,中国,198211,20161125,None
600126.SH,20230519,陆才平,M,董事会成员,董事,本科,中国,198211,20230518,None
600126.SH,20230519,莫莉,F,其他,董事会证券事务代表,本科,中国,1986,20200612,None
600126.SH,20230519,范永强,M,董事会成员,董事,硕士,中国,196712,20221021,None
600126.SH,20230519,范永强,M,委员会成员,战略委员会委员,硕士,中国,196712,20221021,None
600126.SH,20230519,瞿涛,M,董事会成员,董事,专科,中国,197001,20221021,None
600126.SH,20230519,瞿涛,M,委员会成员,战略委员会委员,专科,中国,197001,20221021,None
600126.SH,20230519,瞿涛,M,董事会成员,副董事长,专科,中国,197001,20221021,None
600126.SH,20230519,王红雯,F,委员会成员,薪酬与考核委员会委员,硕士,中国,197210,20190322,None
600126.SH,20230519,王红雯,F,委员会成员,提名委员会委员,硕士,中国,197210,20190322,None
600126.SH,20230519,王红雯,F,委员会成员,提名委员会主任,硕士,中国,197210,20190322,None
600126.SH,20230519,王红雯,F,委员会成员,战略委员会委员,硕士,中国,197210,20190322,None
600126.SH,20230519,牟晨晖,M,董事会成员,董事,硕士,中国,196903,20190312,None
600126.SH,20230519,牟晨晖,M,委员会成员,战略委员会委员,硕士,中国,196903,20190322,None
600126.SH,20230519,牟晨晖,M,高管,总经理,硕士,中国,196903,20190107,None
600126.SH,20230519,周俊明,M,委员会成员,薪酬与考核委员会委员,硕士,中国,197504,20230518,None
600126.SH,20230519,周俊明,M,委员会成员,薪酬与考核委员会主任,硕士,中国,197504,20230518,None
600126.SH,20230519,周俊明,M,董事会成员,独立董事,硕士,中国,197504,20230518,None
600126.SH,20230519,周俊明,M,委员会成员,提名委员会委员,硕士,中国,197504,20230518,None
600126.SH,20230519,吴继华,M,高管,董事会秘书,本科,中国,1977,20161125,None
600126.SH,20230519,吴东明,M,董事会成员,董事长,硕士,中国,197111,20180525,None
600126.SH,20230519,吴东明,M,董事会成员,董事,硕士,中国,197111,20180525,None
600126.SH,20230519,吴东明,M,高管,法定代表人,硕士,中国,197111,20180525,None
600126.SH,20230519,吴东明,M,委员会成员,提名委员会委员,硕士,中国,197111,20180525,None
600126.SH,20230519,吴东明,M,委员会成员,战略委员会委员,硕士,中国,197111,20180525,None
600126.SH,20230519,吴东明,M,委员会成员,战略委员会主任,硕士,中国,197111,20180525,None
600126.SH,20230519,俞乐平,F,委员会成员,薪酬与考核委员会委员,硕士,中国,195811,20230518,None
600126.SH,20230519,俞乐平,F,董事会成员,独立董事,硕士,中国,195811,20230518,None
600126.SH,20221022,吴洪义,M,高管,副总经理,硕士,中国,197310,20221021,20230518
600126.SH,20221022,吴刚,M,监事,监事,本科,中国,19850725,20220520,20221021
600126.SH,20221014,瞿涛,M,高管,副总经理,专科,中国,197001,20200612,20221014
600126.SH,20220924,孔祥胜,M,董事会成员,董事,本科,中国,1966,20161125,20220924
600126.SH,20220924,孔祥胜,M,委员会成员,战略委员会委员,本科,中国,1966,20161125,20220924
600126.SH,20220924,孔祥胜,M,董事会成员,副董事长,本科,中国,1966,20161125,20220924
600126.SH,20220924,吴黎明,M,董事会成员,董事,硕士,中国,1965,20161125,20220924
600126.SH,20220924,吴黎明,M,委员会成员,战略委员会委员,硕士,中国,1965,20161125,20220924
600126.SH,20220831,金钢,M,监事,职工监事,本科,中国,1965,20161124,20220830
600126.SH,20220831,王海军,M,监事,职工监事,本科,中国,19800403,20220830,None
600126.SH,20220521,周尧福,M,监事,监事,本科,中国,1962,20161125,20220520
600126.SH,20201111,王冰,M,监事,监事,本科,中国,1965,20200612,20201110
600126.SH,20201104,周尧福,M,监事,监事会主席,本科,中国,1962,20161125,20201104
600126.SH,20200613,胡祥甫,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1963,20161125,20230518
600126.SH,20200613,胡祥甫,M,委员会成员,薪酬与考核委员会主任,硕士,中国,1963,20161125,20230518
600126.SH,20200613,胡祥甫,M,董事会成员,独立董事,硕士,中国,1963,20161125,20230518
600126.SH,20200613,胡祥甫,M,委员会成员,提名委员会委员,硕士,中国,1963,20161125,20230518
600126.SH,20200613,王颖,F,委员会成员,薪酬与考核委员会委员,本科,中国,1976,20161125,20230518
600126.SH,20200613,王颖,F,董事会成员,独立董事,本科,中国,1976,20161125,20230518
600126.SH,20200613,王颖,F,委员会成员,审计委员会委员,本科,中国,1976,20161125,20230518
600126.SH,20200613,王颖,F,委员会成员,审计委员会主任,本科,中国,1976,20161125,20230518
600126.SH,20200613,王伶俐,F,董事会成员,董事,博士,中国,1974,20200612,20230518
600126.SH,20200613,于卫东,M,董事会成员,董事,本科,中国,1968,20161125,20230518
600126.SH,20200613,于卫东,M,委员会成员,审计委员会委员,本科,中国,1968,20161125,20230518
600126.SH,20200402,刘安,M,董事会成员,董事,本科,中国,196109,20161125,20200401
600126.SH,20190313,陈杭生,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1963,20161125,20190312
600126.SH,20190313,陈杭生,M,董事会成员,独立董事,硕士,中国,1963,20161125,20190312
