ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
002654.SZ,20240316,刘江华,M,高管,总法律顾问,本科,中国,198712,20231124,20240316
002654.SZ,20240316,刘江华,M,高管,副总裁,本科,中国,198712,20210316,20240316
002654.SZ,20231212,刘源,M,高管,副总裁,博士,中国,198607,20231211,None
002654.SZ,20231125,龚道夷,M,董事会成员,董事长,硕士,中国,197004,20220318,None
002654.SZ,20231125,龚道夷,M,董事会成员,董事,硕士,中国,197004,20220318,None
002654.SZ,20231125,龚道夷,M,高管,法定代表人,硕士,中国,197004,20220318,None
002654.SZ,20231125,龚道夷,M,委员会成员,提名委员会委员,硕士,中国,197004,20220318,None
002654.SZ,20231125,龚道夷,M,委员会成员,战略委员会委员,硕士,中国,197004,20220318,None
002654.SZ,20231125,龚道夷,M,委员会成员,战略委员会主任,硕士,中国,197004,20220318,None
002654.SZ,20231125,陈华军,M,董事会成员,董事,硕士,中国,197205,20220318,None
002654.SZ,20231125,陈华军,M,委员会成员,审计委员会委员,硕士,中国,197205,20220318,None
002654.SZ,20231125,邵立伟,M,董事会成员,董事,硕士,中国,198303,20160615,None
002654.SZ,20231125,蔡瑜,M,委员会成员,薪酬与考核委员会委员,硕士,中国,197108,20201012,None
002654.SZ,20231125,蔡瑜,M,董事会成员,独立董事,硕士,中国,197108,20201012,None
002654.SZ,20231125,蔡瑜,M,委员会成员,审计委员会委员,硕士,中国,197108,20201012,None
002654.SZ,20231125,蔡瑜,M,委员会成员,审计委员会主任,硕士,中国,197108,20201012,None
002654.SZ,20231125,蔡承荣,F,监事,职工监事,本科,中国,198610,20190527,None
002654.SZ,20231125,童乔凌,M,委员会成员,薪酬与考核委员会委员,博士,中国,198111,20231124,None
002654.SZ,20231125,童乔凌,M,董事会成员,独立董事,博士,中国,198111,20231124,None
002654.SZ,20231125,童乔凌,M,委员会成员,提名委员会委员,博士,中国,198111,20231124,None
002654.SZ,20231125,童乔凌,M,委员会成员,提名委员会主任,博士,中国,198111,20231124,None
002654.SZ,20231125,童乔凌,M,委员会成员,战略委员会委员,博士,中国,198111,20231124,None
002654.SZ,20231125,程华,M,监事,监事会主席,本科,中国,197507,20231124,None
002654.SZ,20231125,程华,M,监事,监事,本科,中国,197507,20231124,None
002654.SZ,20231125,王东石,M,委员会成员,薪酬与考核委员会委员,硕士,中国,197110,20231124,None
002654.SZ,20231125,王东石,M,委员会成员,薪酬与考核委员会主任,硕士,中国,197110,20231124,None
002654.SZ,20231125,王东石,M,董事会成员,独立董事,硕士,中国,197110,20231124,None
002654.SZ,20231125,王东石,M,委员会成员,提名委员会委员,硕士,中国,197110,20231124,None
002654.SZ,20231125,王东石,M,委员会成员,审计委员会委员,硕士,中国,197110,20231124,None
002654.SZ,20231125,潘兰兰,F,高管,董事会秘书,本科,中国,198708,20210316,None
002654.SZ,20231125,汪军,M,高管,副总裁,本科,中国,197106,20231124,None
002654.SZ,20231125,李志江,M,其他,首席经济顾问,硕士,中国,195708,20231124,None
002654.SZ,20231125,李志江,M,其他,终身名誉董事长,硕士,中国,195708,20231124,None
002654.SZ,20231125,李侯久,M,董事会成员,董事,本科,中国,198006,20231124,None
002654.SZ,20231125,严婷,F,监事,监事,本科,中国,198311,20220318,None
002654.SZ,20230301,朱锦宇,F,其他,董事会证券事务代表,本科,中国,198603,20180920,20230301
002654.SZ,20220401,向光明,M,高管,财务总监,硕士,中国,197605,20201012,20220331
002654.SZ,20220319,胡立刚,M,董事会成员,董事,本科,中国,197202,20220318,20231124
002654.SZ,20220319,李志江,M,董事会成员,副董事长,硕士,中国,195708,20220318,20231124
002654.SZ,20220319,李年生,M,高管,法定代表人,本科,中国,196301,20190527,20220318
002654.SZ,20220319,姚雯,F,监事,监事,博士,中国,197104,20201012,20220318
002654.SZ,20220303,邓志坚,M,董事会成员,董事,本科,中国,198404,20210719,20220303
002654.SZ,20220303,谢香芝,F,董事会成员,董事,硕士,中国,197705,20190527,20220303
002654.SZ,20220303,谢香芝,F,委员会成员,审计委员会委员,硕士,中国,197705,20190527,20220303
002654.SZ,20220303,张义忠,M,董事会成员,董事,硕士,中国,197411,20201012,20220303
002654.SZ,20220219,李年生,M,董事会成员,董事长,本科,中国,196301,20190527,20220219
002654.SZ,20220219,李年生,M,董事会成员,董事,本科,中国,196301,20190527,20220219
002654.SZ,20220219,李年生,M,委员会成员,提名委员会委员,本科,中国,196301,20190527,20220219
002654.SZ,20220219,李年生,M,委员会成员,战略委员会委员,本科,中国,196301,20190527,20220219
002654.SZ,20220219,李年生,M,委员会成员,战略委员会主任,本科,中国,196301,20190527,20220219
002654.SZ,20210623,陈士,M,董事会成员,董事,硕士,中国,198405,20190527,20210623
002654.SZ,20210317,邵立伟,M,高管,董事会秘书,硕士,中国,198303,20160525,20210316
002654.SZ,20210317,邵立伟,M,高管,副总裁,硕士,中国,198303,20201012,20210316
002654.SZ,20210317,卿北军,M,高管,副总裁,本科,中国,198110,20170726,20210316
002654.SZ,20210317,刘姣,F,高管,常务副总裁,硕士,中国,197701,20201012,20210316
002654.SZ,20210128,汪军,M,高管,执行总裁,本科,中国,197106,20210127,None
002654.SZ,20210128,李志江,M,高管,总裁,硕士,中国,195708,20190402,20210127
002654.SZ,20201209,饶依琳,F,其他,董事会证券事务代表,本科,中国,199010,20190128,20201209
002654.SZ,20201013,马传刚,M,董事会成员,独立董事,硕士,中国,197007,20201012,20231124
002654.SZ,20201013,马传刚,M,委员会成员,提名委员会委员,硕士,中国,197007,20201012,20231124
002654.SZ,20201013,马传刚,M,委员会成员,提名委员会主任,硕士,中国,197007,20201012,20231124
002654.SZ,20201013,马传刚,M,委员会成员,战略委员会委员,硕士,中国,197007,20201012,20231124
002654.SZ,20201013,熊政平,M,委员会成员,薪酬与考核委员会委员,博士,中国,196301,20170726,20231124
002654.SZ,20201013,熊政平,M,委员会成员,薪酬与考核委员会主任,博士,中国,196301,20170726,20231124
002654.SZ,20201013,熊政平,M,董事会成员,独立董事,博士,中国,196301,20170726,20231124
002654.SZ,20201013,熊政平,M,委员会成员,提名委员会委员,博士,中国,196301,20170726,20231124
002654.SZ,20201013,熊政平,M,委员会成员,审计委员会委员,博士,中国,196301,20170726,20231124
002654.SZ,20201013,梁鸿,M,监事,监事会主席,专科,中国,196310,20201012,20231124
002654.SZ,20201013,梁鸿,M,监事,监事,专科,中国,196310,20201012,20231124
002654.SZ,20201013,李志江,M,委员会成员,薪酬与考核委员会委员,硕士,中国,195708,20140718,20231124
002654.SZ,20201013,李志江,M,董事会成员,董事,硕士,中国,195708,20110719,20231124
002654.SZ,20201013,李志江,M,委员会成员,战略委员会委员,硕士,中国,195708,20140718,20231124
002654.SZ,20190529,陈俊发,M,委员会成员,审计委员会委员,硕士,中国,196501,20140718,20201011
002654.SZ,20190529,陈俊发,M,委员会成员,审计委员会主任,硕士,中国,196501,20140718,20201011
002654.SZ,20190529,苏成,M,高管,财务总监,本科,中国,197608,20181029,20190527
002654.SZ,20190529,胡亮,M,高管,副总裁,硕士,中国,198110,20120308,20190527
002654.SZ,20190529,汤山文,M,委员会成员,提名委员会委员,博士,中国,196805,20170726,20201011
002654.SZ,20190529,汤山文,M,委员会成员,提名委员会主任,博士,中国,196805,20170726,20201011
002654.SZ,20190529,汤山文,M,委员会成员,战略委员会委员,博士,中国,196805,20170726,20201011
002654.SZ,20190529,杨桦,F,高管,副总裁,硕士,中国,197304,20190527,20191024
002654.SZ,20190529,夏明华,M,高管,财务总监,本科,中国,196703,20190527,20201011
002654.SZ,20190529,刘伟,M,监事,监事会主席,本科,中国,196804,20190527,20201011
002654.SZ,20190528,黄仁江,M,监事,监事,本科,中国,198608,20170726,20190527
002654.SZ,20190528,郝军,M,董事会成员,董事,硕士,中国,197208,20110719,20190527
002654.SZ,20190528,郝军,M,委员会成员,战略委员会委员,硕士,中国,197208,20170726,20190527
002654.SZ,20190528,郝军,M,董事会成员,副董事长,硕士,中国,197208,20160525,20190527
002654.SZ,20190528,蔡承荣,F,监事,监事会主席,本科,中国,198610,20170726,20190527
002654.SZ,20190528,蔡承荣,F,监事,监事,本科,中国,198610,20170726,20190527
002654.SZ,20190528,张堂容,F,董事会成员,董事,本科,中国,197608,20190527,20201011
002654.SZ,20190528,张义忠,M,监事,监事,硕士,中国,197411,20190527,20201011
002654.SZ,20190528,唐伟,M,董事会成员,董事,硕士,中国,196606,20150717,20190527
002654.SZ,20190528,唐伟,M,董事会成员,副董事长,硕士,中国,196606,20150731,20190527
002654.SZ,20190528,唐伟,M,高管,副总裁,硕士,中国,196606,20180204,20190527
002654.SZ,20190528,卿北军,M,董事会成员,董事,本科,中国,198110,20180518,20190527
002654.SZ,20190528,刘克利,M,监事,职工监事,中职,中国,198008,20170726,20190527
002654.SZ,20190528,刘伟,M,监事,监事,本科,中国,196804,20190527,20201011
002654.SZ,20190403,郝军,M,高管,总裁,硕士,中国,197208,20170726,20190402
002654.SZ,20190108,易平川,M,董事会成员,董事,本科,中国,198408,20170726,20190107
002654.SZ,20181030,卿北军,M,高管,财务总监,本科,中国,198110,20120308,20181029
002654.SZ,20180512,陈颖,F,其他,董事会证券事务代表,硕士,中国,198111,20171026,20180511
002654.SZ,20180303,罗明,M,董事会成员,董事,专科,中国,197212,20110719,20180302
002654.SZ,20180303,罗明,M,董事会成员,副董事长,专科,中国,197212,20150731,20180302
