ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
002250.SZ,20230825,王萍,F,委员会成员,战略委员会委员,硕士,中国,197609,20100812,None
002250.SZ,20230825,王萍,F,委员会成员,战略委员会主任,硕士,中国,197609,20160812,None
002250.SZ,20230825,樊小彬,M,委员会成员,战略委员会委员,硕士,中国,197603,20230824,None
002250.SZ,20230825,彭寅生,M,委员会成员,战略委员会委员,硕士,中国,196407,20100812,None
002250.SZ,20230825,何春,M,委员会成员,战略委员会委员,硕士,中国,196202,20200828,None
002250.SZ,20230811,樊小彬,M,董事会成员,董事,硕士,中国,197603,20230810,None
002250.SZ,20230617,George Lane Poe,M,董事会成员,董事,本科,美国,195802,20160812,20230616
002250.SZ,20230617,George Lane Poe,M,委员会成员,战略委员会委员,本科,美国,195802,20160812,20230616
002250.SZ,20220922,陈飞彪,M,高管,高级副总裁,硕士,中国,196910,20150423,None
002250.SZ,20220922,陈飞彪,M,高管,董事会秘书,硕士,中国,196910,20150423,None
002250.SZ,20220922,薛云轩,M,高管,财务总监,本科,中国,198610,20211230,None
002250.SZ,20220922,蒋萌,F,董事会成员,独立董事,本科,中国,198001,20190925,None
002250.SZ,20220922,蒋萌,F,委员会成员,提名委员会委员,本科,中国,198001,20190925,None
002250.SZ,20220922,蒋萌,F,委员会成员,提名委员会主任,本科,中国,198001,20190925,None
002250.SZ,20220922,王萍,F,委员会成员,薪酬与考核委员会委员,硕士,中国,197609,20100812,None
002250.SZ,20220922,王萍,F,董事会成员,董事长,硕士,中国,197609,20160812,None
002250.SZ,20220922,王萍,F,董事会成员,董事,硕士,中国,197609,20100812,None
002250.SZ,20220922,王萍,F,高管,法定代表人,硕士,中国,197609,20160812,None
002250.SZ,20220922,王萍,F,委员会成员,提名委员会委员,硕士,中国,197609,20160812,None
002250.SZ,20220922,王萍,F,高管,总裁,硕士,中国,197609,20200421,None
002250.SZ,20220922,樊小彬,M,高管,高级副总裁,硕士,中国,197603,20110525,None
002250.SZ,20220922,杨毓哲,F,监事,职工监事,本科,中国,198611,20190820,None
002250.SZ,20220922,戴依依,F,其他,董事会证券事务代表,本科,中国,199104,20181026,None
002250.SZ,20220922,彭寅生,M,董事会成员,董事,硕士,中国,196407,20100812,None
002250.SZ,20220922,彭寅生,M,委员会成员,审计委员会委员,硕士,中国,196407,20170628,None
002250.SZ,20220922,彭寅生,M,董事会成员,副董事长,硕士,中国,196407,20170607,None
002250.SZ,20220922,冯玉海,M,监事,监事会主席,博士,中国,197111,20200309,None
002250.SZ,20220922,冯玉海,M,监事,监事,博士,中国,197111,20200309,None
002250.SZ,20220922,俞寿云,M,委员会成员,薪酬与考核委员会委员,博士,中国,197811,20190925,None
002250.SZ,20220922,俞寿云,M,委员会成员,薪酬与考核委员会主任,博士,中国,197811,20190925,None
002250.SZ,20220922,俞寿云,M,董事会成员,独立董事,博士,中国,197811,20190925,None
002250.SZ,20220922,俞寿云,M,委员会成员,审计委员会委员,博士,中国,197811,20190925,None
002250.SZ,20220922,余真颖,F,监事,监事,本科,中国,197712,20170628,None
002250.SZ,20220922,何春,M,高管,高级副总裁,硕士,中国,196202,20200612,None
002250.SZ,20220922,何春,M,董事会成员,董事,硕士,中国,196202,20200629,None
002250.SZ,20220922,Zhang Yun,M,委员会成员,薪酬与考核委员会委员,博士,美国,197609,20220921,None
002250.SZ,20220922,Zhang Yun,M,董事会成员,独立董事,博士,美国,197609,20220921,None
002250.SZ,20220922,Zhang Yun,M,委员会成员,提名委员会委员,博士,美国,197609,20220921,None
002250.SZ,20220922,Zhang Yun,M,委员会成员,审计委员会委员,博士,美国,197609,20220921,None
002250.SZ,20220922,Zhang Yun,M,委员会成员,审计委员会主任,博士,美国,197609,20220921,None
002250.SZ,20200423,Andreas Winterfeldt,M,董事会成员,董事,博士,德国,195907,20170628,20200421
002250.SZ,20200423,Andreas Winterfeldt,M,委员会成员,战略委员会委员,博士,德国,195907,20170628,20200421
002250.SZ,20200423,Andreas Winterfeldt,M,高管,总裁,博士,德国,195907,20170607,20200421
002250.SZ,20200310,王小会,M,监事,监事长,硕士,中国,197112,20160812,20200309
002250.SZ,20200310,王小会,M,监事,监事,硕士,中国,197112,20160812,20200309
002250.SZ,20190926,金建海,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196906,20160812,20220920
002250.SZ,20190926,金建海,M,董事会成员,独立董事,硕士,中国,196906,20160812,20220920
002250.SZ,20190926,金建海,M,委员会成员,提名委员会委员,硕士,中国,196906,20160812,20220920
002250.SZ,20190926,金建海,M,委员会成员,审计委员会委员,硕士,中国,196906,20160812,20220920
002250.SZ,20190926,金建海,M,委员会成员,审计委员会主任,硕士,中国,196906,20160812,20220920
002250.SZ,20190829,吴丹红,F,监事,职工监事,专科,中国,197012,20160714,20190820
002250.SZ,20181027,任安立,M,其他,董事会证券事务代表,本科,中国,197407,20140826,20181026
002250.SZ,20180905,张贤桂,M,高管,高级副总裁,硕士,中国,196506,20110525,20180903
002250.SZ,20180317,潘强彪,M,高管,高级副总裁,博士,中国,197710,20170628,20180316
