ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
600825.SH,20240719,高路,M,高管,副总裁,硕士,中国,198202,20240718,None
600825.SH,20240514,陈启伟,M,高管,法定代表人,硕士,中国,196308,20170904,20240513
600825.SH,20240514,胡明华,M,董事会成员,董事长,硕士,中国,197212,20240513,None
600825.SH,20240514,胡明华,M,董事会成员,董事,硕士,中国,197212,20240513,None
600825.SH,20240514,胡明华,M,高管,法定代表人,硕士,中国,197212,20240513,None
600825.SH,20240514,胡明华,M,委员会成员,提名委员会委员,硕士,中国,197212,20240513,None
600825.SH,20240514,胡明华,M,委员会成员,战略委员会委员,硕士,中国,197212,20240513,None
600825.SH,20240514,胡明华,M,委员会成员,战略委员会主任,硕士,中国,197212,20240513,None
600825.SH,20240514,吕晓慧,F,监事,监事会主席,硕士,中国,196910,20240513,None
600825.SH,20240514,吕晓慧,F,监事,监事,硕士,中国,196910,20240513,None
600825.SH,20240514,刘可,F,监事,监事会主席,博士,中国,197412,20170616,20240513
600825.SH,20240514,刘可,F,监事,监事,博士,中国,197412,20170616,20240513
600825.SH,20240426,陈启伟,M,董事会成员,董事长,硕士,中国,196308,20170904,20240426
600825.SH,20240426,陈启伟,M,董事会成员,董事,硕士,中国,196308,20170904,20240426
600825.SH,20240426,陈启伟,M,委员会成员,提名委员会委员,硕士,中国,196308,20170904,20240426
600825.SH,20240426,陈启伟,M,委员会成员,战略委员会委员,硕士,中国,196308,20170904,20240426
600825.SH,20240426,陈启伟,M,委员会成员,战略委员会召集人,硕士,中国,196308,20170904,20240426
600825.SH,20240329,钱翊樑,M,委员会成员,审计委员会委员,本科,中国,19560131,20201028,None
600825.SH,20240329,戴寅,F,委员会成员,审计委员会委员,硕士,中国,197411,20240327,None
600825.SH,20240329,周钧明,M,委员会成员,审计委员会委员,本科,中国,1962,20230913,None
600825.SH,20240329,周钧明,M,委员会成员,审计委员会召集人,本科,中国,1962,20230913,None
600825.SH,20240329,刘航,M,委员会成员,审计委员会委员,硕士,中国,196912,20201028,20240327
600825.SH,20230914,陈贤,F,监事,监事,硕士,中国,197506,20140715,None
600825.SH,20230914,陈榕,M,高管,副总裁,硕士,中国,198004,20230427,None
600825.SH,20230914,钱翊樑,M,委员会成员,薪酬与考核委员会委员,本科,中国,19560131,20201028,None
600825.SH,20230914,钱翊樑,M,委员会成员,薪酬与考核委员会召集人,本科,中国,19560131,20201028,None
600825.SH,20230914,钱翊樑,M,董事会成员,独立董事,本科,中国,19560131,20201028,None
600825.SH,20230914,钱翊樑,M,委员会成员,提名委员会委员,本科,中国,19560131,20201028,None
600825.SH,20230914,赵忠森,M,其他,董事会证券事务代表,本科,中国,199004,20180428,None
600825.SH,20230914,袁华刚,M,董事会成员,独立董事,硕士,中国,197312,20201028,None
600825.SH,20230914,袁华刚,M,委员会成员,提名委员会委员,硕士,中国,197312,20201028,None
600825.SH,20230914,袁华刚,M,委员会成员,提名委员会召集人,硕士,中国,197312,20201028,None
600825.SH,20230914,袁华刚,M,委员会成员,战略委员会委员,硕士,中国,197312,20201028,None
600825.SH,20230914,王晓东,M,董事会成员,董事,博士,中国,197710,20230913,None
600825.SH,20230914,王晓东,M,委员会成员,战略委员会委员,博士,中国,197710,20230913,None
600825.SH,20230914,王晓东,M,董事会成员,副董事长,博士,中国,197710,20230913,None
600825.SH,20230914,李鹏程,M,高管,副总裁,硕士,中国,197208,20210709,None
600825.SH,20230914,李翔,M,委员会成员,薪酬与考核委员会委员,本科,中国,197107,20230913,None
600825.SH,20230914,李翔,M,董事会成员,董事,本科,中国,197107,20170904,None
600825.SH,20230914,李翔,M,委员会成员,提名委员会委员,本科,中国,197107,20170904,None
600825.SH,20230914,李翔,M,委员会成员,战略委员会委员,本科,中国,197107,20170904,None
600825.SH,20230914,李翔,M,董事会成员,副董事长,本科,中国,197107,20230913,None
600825.SH,20230914,戴寅,F,董事会成员,董事,硕士,中国,197411,20230913,None
600825.SH,20230914,戴丽,F,董事会成员,董事,硕士,中国,197308,20230913,None
600825.SH,20230914,戴丽,F,委员会成员,战略委员会委员,硕士,中国,197308,20230913,None
600825.SH,20230914,岳昕,F,高管,副总裁,硕士,中国,197410,20170904,None
600825.SH,20230914,唐莉娜,F,高管,董事会秘书,硕士,中国,197702,20230427,None
600825.SH,20230914,周钧明,M,委员会成员,薪酬与考核委员会委员,本科,中国,1962,20230913,None
600825.SH,20230914,周钧明,M,董事会成员,独立董事,本科,中国,1962,20230913,None
600825.SH,20230914,周钧明,M,委员会成员,提名委员会委员,本科,中国,1962,20230913,None
600825.SH,20230914,刘航,M,高管,财务负责人,硕士,中国,196912,20201028,None
600825.SH,20230914,刘航,M,董事会成员,董事,硕士,中国,196912,20170616,None
600825.SH,20230914,刘航,M,高管,总裁,硕士,中国,196912,20180607,None
600825.SH,20230909,施琼文,F,监事,职工监事,本科,中国,198301,20230413,None
600825.SH,20230714,程峰,M,委员会成员,薪酬与考核委员会委员,硕士,中国,197112,20170904,20230913
600825.SH,20230714,程峰,M,董事会成员,董事,硕士,中国,197112,20140715,20230913
600825.SH,20230714,程峰,M,委员会成员,战略委员会委员,硕士,中国,197112,20170904,20230913
600825.SH,20230714,程峰,M,董事会成员,常务副董事长,硕士,中国,197112,20201028,20230913
600825.SH,20230428,陈榕,M,高管,董事会秘书,硕士,中国,198004,20160718,20230427
600825.SH,20230415,唐莉娜,F,监事,职工监事,硕士,中国,197702,20201021,20230413
600825.SH,20201030,王悦,F,委员会成员,薪酬与考核委员会委员,博士,中国,197811,20170904,20230913
600825.SH,20201030,王悦,F,委员会成员,提名委员会委员,博士,中国,197811,20170904,20230913
600825.SH,20201030,王悦,F,委员会成员,审计委员会委员,博士,中国,197811,20170904,20230913
600825.SH,20201030,王悦,F,委员会成员,审计委员会召集人,博士,中国,197811,20170904,20230913
600825.SH,20201030,吴晓晖,M,委员会成员,战略委员会委员,硕士,中国,196611,20170904,20230913
600825.SH,20201030,吴晓晖,M,董事会成员,副董事长,硕士,中国,196611,20080220,20230913
600825.SH,20201029,王悦,F,董事会成员,独立董事,博士,中国,197811,20170904,20230913
600825.SH,20201029,李爽,F,董事会成员,董事,本科,中国,197101,20180615,20230913
600825.SH,20201029,吴晓晖,M,董事会成员,董事,硕士,中国,196611,20080220,20230913
600825.SH,20180830,李爽,F,委员会成员,审计委员会委员,本科,中国,197101,20180828,20201027
600825.SH,20180608,刘航,M,高管,常务副总裁,硕士,中国,196912,20160718,20180607
600825.SH,20180428,陈剑峰,M,董事会成员,董事,硕士,中国,196407,20080220,20180426
600825.SH,20180428,陈剑峰,M,委员会成员,审计委员会委员,硕士,中国,196407,20170904,20180426
600825.SH,20180428,徐峥嵘,M,其他,董事会证券事务代表,本科,中国,197806,20080220,20180428
