ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
600675.SH,20240723,吴韬,M,高管,副总经理,硕士,中国,198208,20240722,None
600675.SH,20240628,魏铭材,M,高管,副总经理,博士,中国,198605,20220729,None
600675.SH,20240628,顾昕,F,高管,财务总监,本科,中国,197605,20220701,None
600675.SH,20240628,顾昕,F,高管,董事会秘书,本科,中国,197605,20240402,None
600675.SH,20240628,王静思,F,监事,监事,硕士,中国,197209,20230628,None
600675.SH,20240628,王昕轶,M,委员会成员,薪酬与考核委员会委员,硕士,中国,197709,20220525,None
600675.SH,20240628,王昕轶,M,董事会成员,董事,硕士,中国,197709,20220519,None
600675.SH,20240628,王昕轶,M,委员会成员,战略委员会委员,硕士,中国,197709,20220525,None
600675.SH,20240628,王昕轶,M,董事会成员,副董事长,硕士,中国,197709,20220525,None
600675.SH,20240628,沈磊,M,监事,监事会主席,本科,中国,196512,20171229,None
600675.SH,20240628,沈磊,M,监事,监事,本科,中国,196512,20171229,None
600675.SH,20240628,段石磊,M,董事会成员,董事,硕士,中国,198501,20240627,None
600675.SH,20240628,段石磊,M,委员会成员,提名委员会委员,硕士,中国,198501,20240627,None
600675.SH,20240628,段石磊,M,委员会成员,战略委员会委员,硕士,中国,198501,20240627,None
600675.SH,20240628,段石磊,M,高管,总经理,硕士,中国,198501,20240627,None
600675.SH,20240628,李钟,M,董事会成员,董事长,硕士,中国,196510,20210623,None
600675.SH,20240628,李钟,M,董事会成员,董事,硕士,中国,196510,20210623,None
600675.SH,20240628,李钟,M,高管,法定代表人,硕士,中国,196510,20210623,None
600675.SH,20240628,李钟,M,委员会成员,战略委员会委员,硕士,中国,196510,20210623,None
600675.SH,20240628,李钟,M,委员会成员,战略委员会主任,硕士,中国,196510,20210623,None
600675.SH,20240628,李剑,M,委员会成员,薪酬与考核委员会委员,博士,中国,197108,20230710,None
600675.SH,20240628,李剑,M,董事会成员,董事,博士,中国,197108,20230628,None
600675.SH,20240628,李剑,M,委员会成员,提名委员会委员,博士,中国,197108,20230710,None
600675.SH,20240628,李剑,M,董事会成员,副董事长,博士,中国,197108,20230710,None
600675.SH,20240628,李健,M,委员会成员,薪酬与考核委员会委员,硕士,中国,198307,20240627,None
600675.SH,20240628,李健,M,董事会成员,独立董事,硕士,中国,198307,20240627,None
600675.SH,20240628,李健,M,委员会成员,提名委员会委员,硕士,中国,198307,20240627,None
600675.SH,20240628,李健,M,委员会成员,审计委员会委员,硕士,中国,198307,20240627,None
600675.SH,20240628,李健,M,委员会成员,审计委员会主任,硕士,中国,198307,20240627,None
600675.SH,20240628,朱赬,M,高管,副总经理,硕士,中国,198305,20240627,None
600675.SH,20240628,方芳,F,委员会成员,薪酬与考核委员会委员,博士,中国,196311,20240627,None
600675.SH,20240628,方芳,F,委员会成员,薪酬与考核委员会主任,博士,中国,196311,20240627,None
600675.SH,20240628,方芳,F,董事会成员,独立董事,博士,中国,196311,20240627,None
600675.SH,20240628,方芳,F,委员会成员,提名委员会委员,博士,中国,196311,20240627,None
600675.SH,20240628,方芳,F,委员会成员,审计委员会委员,博士,中国,196311,20240627,None
600675.SH,20240628,徐健伟,M,其他,董事会证券事务代表,硕士,中国,198208,20160317,None
600675.SH,20240628,史剑梅,F,委员会成员,薪酬与考核委员会委员,硕士,中国,196304,20240627,None
600675.SH,20240628,史剑梅,F,董事会成员,独立董事,硕士,中国,196304,20210623,None
600675.SH,20240628,史剑梅,F,委员会成员,提名委员会委员,硕士,中国,196304,20210623,None
600675.SH,20240628,史剑梅,F,委员会成员,提名委员会主任,硕士,中国,196304,20210623,None
600675.SH,20240628,史剑梅,F,委员会成员,战略委员会委员,硕士,中国,196304,20210623,None
600675.SH,20240628,史剑梅,F,委员会成员,审计委员会委员,硕士,中国,196304,20210623,None
600675.SH,20240628,严明勇,M,董事会成员,董事,硕士,中国,196704,20180629,None
600675.SH,20240628,严明勇,M,委员会成员,审计委员会委员,硕士,中国,196704,20180702,None
600675.SH,20240528,戴正芳,M,监事,职工监事,本科,中国,197302,20240524,None
600675.SH,20240528,唐喆,M,监事,职工监事,本科,中国,196405,20180607,20240524
600675.SH,20240402,顾昕,F,高管,代董事会秘书,本科,中国,197605,20231222,20240402
600675.SH,20231226,印学青,F,高管,董事会秘书,硕士,中国,196811,20160317,20231222
600675.SH,20231226,印学青,F,高管,副总经理,硕士,中国,196811,20160317,20231222
600675.SH,20230629,黄俊,M,监事,监事,硕士,中国,197801,20200623,20230628
600675.SH,20230629,汪丹,M,委员会成员,薪酬与考核委员会委员,博士,中国,197505,20220913,20230628
600675.SH,20230629,汪丹,M,董事会成员,董事,博士,中国,197505,20220907,20230628
600675.SH,20230629,汪丹,M,委员会成员,提名委员会委员,博士,中国,197505,20220913,20230628
600675.SH,20230629,汪丹,M,董事会成员,副董事长,博士,中国,197505,20220913,20230628
600675.SH,20230120,李剑,M,高管,副总经理,博士,中国,197108,20200827,20230119
600675.SH,20220730,钟益鸣,M,高管,副总经理,硕士,中国,197104,20180702,20220729
600675.SH,20220701,冯晓明,M,高管,代财务总监,本科,中国,197302,20220224,20220701
600675.SH,20220526,邵瑞庆,M,委员会成员,提名委员会委员,博士,中国,195709,20220525,20240627
600675.SH,20220526,李钟,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196510,20210623,20220525
600675.SH,20220526,李钟,M,委员会成员,提名委员会委员,硕士,中国,196510,20210623,20220525
600675.SH,20220526,夏凌,M,委员会成员,审计委员会委员,博士,中国,197210,20220525,20240627
600675.SH,20220526,冯晓明,M,委员会成员,提名委员会委员,本科,中国,197302,20220525,20240627
600675.SH,20220526,冯晓明,M,委员会成员,战略委员会委员,本科,中国,197302,20220525,20240627
600675.SH,20220520,蔡顺明,M,董事会成员,董事,博士,中国,196701,20151109,20220519
600675.SH,20220520,蔡顺明,M,委员会成员,战略委员会委员,博士,中国,196701,20151109,20220519
600675.SH,20220520,蔡顺明,M,委员会成员,审计委员会委员,博士,中国,196701,20170627,20220519
600675.SH,20220520,蔡顺明,M,董事会成员,副董事长,博士,中国,196701,20180702,20220519
600675.SH,20220520,冯晓明,M,董事会成员,董事,本科,中国,197302,20220519,20240627
600675.SH,20220225,王政,M,董事会成员,董事,本科,中国,196806,20210623,20220224
600675.SH,20220225,王政,M,委员会成员,提名委员会委员,本科,中国,196806,20210623,20220224
600675.SH,20220225,王政,M,委员会成员,战略委员会委员,本科,中国,196806,20210623,20220224
600675.SH,20220225,王政,M,高管,总经理,本科,中国,196806,20210114,20220224
600675.SH,20220225,王政,M,高管,代财务总监,本科,中国,196806,20210728,20220224
600675.SH,20220225,冯晓明,M,高管,总经理,本科,中国,197302,20220224,20240627
600675.SH,20210729,卢云峰,M,高管,副总经理,本科,中国,196407,20180702,20240627
600675.SH,20210624,邵瑞庆,M,委员会成员,薪酬与考核委员会委员,博士,中国,195709,20210623,20240627
600675.SH,20210624,邵瑞庆,M,董事会成员,独立董事,博士,中国,195709,20210623,20240627
600675.SH,20210624,邵瑞庆,M,委员会成员,审计委员会委员,博士,中国,195709,20210623,20240627
600675.SH,20210624,邵瑞庆,M,委员会成员,审计委员会主任,博士,中国,195709,20210623,20240627
600675.SH,20210624,夏凌,M,委员会成员,薪酬与考核委员会委员,博士,中国,197210,20180702,20240627
600675.SH,20210624,夏凌,M,委员会成员,薪酬与考核委员会主任,博士,中国,197210,20180702,20240627
600675.SH,20210624,夏凌,M,董事会成员,独立董事,博士,中国,197210,20180629,20240627
600675.SH,20210624,夏凌,M,委员会成员,提名委员会委员,博士,中国,197210,20180702,20240627
600675.SH,20210624,严明勇,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196704,20210623,20240627
600675.SH,20210115,董鸿,M,高管,总经理,本科,中国,196710,20200416,20210114
600675.SH,20200722,王爽,F,高管,副总经理,硕士,中国,197710,20190821,20200722
600675.SH,20200624,王幸儿,F,监事,监事,硕士,中国,197206,20090429,20200623
600675.SH,20200418,凌晓洁,M,高管,总经理,硕士,中国,196810,20180702,20200416
600675.SH,20190823,王辉宏,M,高管,副总经理,本科,中国,197208,20180702,20190821
600675.SH,20180703,王斌,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196912,20170627,20210622
600675.SH,20180703,王斌,M,委员会成员,提名委员会委员,硕士,中国,196912,20170627,20210622
600675.SH,20180703,朱嘉骏,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196009,20180702,20210622
600675.SH,20180703,朱嘉骏,M,董事会成员,董事长,硕士,中国,196009,20180702,20210622
600675.SH,20180703,朱嘉骏,M,高管,法定代表人,硕士,中国,196009,20180702,20210622
600675.SH,20180703,朱嘉骏,M,委员会成员,提名委员会委员,硕士,中国,196009,20180702,20210622
600675.SH,20180703,朱嘉骏,M,委员会成员,战略委员会委员,硕士,中国,196009,20180702,20210622
600675.SH,20180703,朱嘉骏,M,委员会成员,战略委员会主任,硕士,中国,196009,20180702,20210622
600675.SH,20180703,张维宾,F,委员会成员,薪酬与考核委员会委员,,中国,194708,20160412,20210622
600675.SH,20180703,张维宾,F,委员会成员,审计委员会委员,,中国,194708,20150629,20210622
600675.SH,20180703,张维宾,F,委员会成员,审计委员会主任,,中国,194708,20150629,20210622
600675.SH,20180703,张泓铭,M,委员会成员,提名委员会委员,,中国,194505,20180702,20210622
600675.SH,20180703,张泓铭,M,委员会成员,提名委员会主任,,中国,194505,20180702,20210622
600675.SH,20180703,张泓铭,M,委员会成员,战略委员会委员,,中国,194505,20180702,20210622
600675.SH,20180703,张泓铭,M,委员会成员,审计委员会委员,,中国,194505,20180702,20210622
600675.SH,20180703,倪伯士,M,高管,财务总监,硕士,中国,196206,20080708,20210727
600675.SH,20180703,严明勇,M,委员会成员,战略委员会委员,硕士,中国,196704,20180702,20210622
600675.SH,20180630,蔡顺明,M,高管,法定代表人,博士,中国,196701,20170819,20180629
600675.SH,20180630,王斌,M,董事会成员,董事,硕士,中国,196912,20170621,20210622
600675.SH,20180630,朱嘉骏,M,董事会成员,董事,硕士,中国,196009,20180629,20210622
600675.SH,20180630,张维宾,F,董事会成员,独立董事,,中国,194708,20150629,20210622
600675.SH,20180630,张泓铭,M,董事会成员,独立董事,,中国,194505,20180629,20210622
600675.SH,20180630,冯经明,M,高管,法定代表人,本科,中国,195912,20180629,20180701
600675.SH,20180405,李越峰,M,高管,副总经理,本科,中国,197001,20160317,20180404
