ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
000151.SZ,20240330,罗鸿达,M,委员会成员,战略与ESG委员会委员,硕士,中国,,20230608,None
000151.SZ,20240330,王多荣,M,委员会成员,战略与ESG委员会委员,专科,中国,,20220610,None
000151.SZ,20240330,牛天祥,M,委员会成员,战略与ESG委员会委员,,中国,,20220610,None
000151.SZ,20240330,梅运河,M,委员会成员,战略与ESG委员会委员,硕士,中国,,20230608,None
000151.SZ,20240330,张朋,M,委员会成员,战略与ESG委员会委员主任,本科,中国,197810,20220610,None
000151.SZ,20240330,张朋,M,委员会成员,战略与ESG委员会委员,本科,中国,197810,20200821,None
000151.SZ,20240330,张晖,M,委员会成员,战略与ESG委员会委员,本科,中国,196804,20130830,None
000151.SZ,20240330,宋东升,M,委员会成员,战略与ESG委员会委员,硕士,中国,,20200821,None
000151.SZ,20230609,许建军,M,委员会成员,薪酬与考核委员会委员,硕士,中国,,20230608,None
000151.SZ,20230609,许建军,M,委员会成员,提名委员会委员,硕士,中国,,20230608,None
000151.SZ,20230609,许建军,M,委员会成员,审计委员会委员,硕士,中国,,20230608,None
000151.SZ,20230609,罗鸿达,M,委员会成员,审计委员会委员,硕士,中国,,20230608,None
000151.SZ,20230609,王毅,M,高管,财务总监,本科,中国,,20211015,None
000151.SZ,20230609,梅运河,M,委员会成员,审计委员会委员,硕士,中国,,20230608,None
000151.SZ,20230609,梅运河,M,委员会成员,审计委员会主任,硕士,中国,,20230608,None
000151.SZ,20230609,张晖,M,委员会成员,提名委员会委员,本科,中国,196804,20230608,None
000151.SZ,20230609,宋东升,M,委员会成员,薪酬与考核委员会委员,硕士,中国,,20200821,None
000151.SZ,20230609,宋东升,M,委员会成员,提名委员会委员,硕士,中国,,20200821,None
000151.SZ,20230609,宋东升,M,委员会成员,审计委员会委员,硕士,中国,,20200821,None
000151.SZ,20230609,刘德勇,M,高管,总工程师,硕士,中国,1968,20140321,None
000151.SZ,20230609,刘德勇,M,高管,副总经理,硕士,中国,1968,20210409,None
000151.SZ,20230523,许建军,M,董事会成员,独立董事,硕士,中国,,20230522,None
000151.SZ,20230523,罗鸿达,M,董事会成员,董事,硕士,中国,,20230522,None
000151.SZ,20230523,王多荣,M,董事会成员,董事,专科,中国,,20211105,None
000151.SZ,20230523,牛天祥,M,董事会成员,独立董事,,中国,,20211209,None
000151.SZ,20230523,梅运河,M,董事会成员,独立董事,硕士,中国,,20230522,None
000151.SZ,20230523,曹钢,M,监事,监事,硕士,中国,,20211105,None
000151.SZ,20230523,张晖,M,董事会成员,董事,本科,中国,196804,20130830,None
000151.SZ,20230523,宋东升,M,董事会成员,独立董事,硕士,中国,,20200415,None
000151.SZ,20230429,何亚蕾,F,董事会成员,职工董事,本科,中国,,20210928,None
000151.SZ,20230418,孙晋麟,M,高管,副总经理,硕士,中国,,20211015,20230418
000151.SZ,20220611,牛天祥,M,委员会成员,提名委员会委员,,中国,,20220610,20230608
000151.SZ,20220611,张朋,M,委员会成员,提名委员会委员,本科,中国,197810,20220610,20230608
000151.SZ,20220611,张晖,M,委员会成员,薪酬与考核委员会委员,本科,中国,196804,20220610,20230608
000151.SZ,20220611,张晖,M,委员会成员,提名委员会委员,本科,中国,196804,20140425,20220610
000151.SZ,20220611,张庆雪,F,委员会成员,战略委员会委员,博士,中国,,20220610,20230522
000151.SZ,20220611,张庆雪,F,委员会成员,审计委员会委员,博士,中国,,20220610,20230522
000151.SZ,20220611,张巍,F,委员会成员,战略委员会委员,博士,中国,,20200821,20220610
000151.SZ,20220611,于太祥,M,委员会成员,提名委员会委员,硕士,中国,1970,20170426,20220610
000151.SZ,20220518,张庆雪,F,董事会成员,董事,博士,中国,,20220517,20230522
000151.SZ,20220420,顾海涛,M,董事会成员,董事,硕士,中国,196311,20140425,20220419
000151.SZ,20220420,顾海涛,M,委员会成员,战略委员会委员,硕士,中国,196311,20140425,20220419
000151.SZ,20220420,顾海涛,M,委员会成员,审计委员会委员,硕士,中国,196311,20170426,20220419
000151.SZ,20211229,张晖,M,高管,总经理,本科,中国,196804,20130510,20211227
000151.SZ,20211224,王晓菲,F,监事,职工监事,本科,中国,,20200812,20211222
000151.SZ,20211119,罗鸿达,M,监事,监事会主席,硕士,中国,,20211118,20230522
000151.SZ,20211119,张晖,M,高管,代董事会秘书,本科,中国,196804,20210927,20211118
000151.SZ,20211106,黄晖,M,监事,监事,硕士,中国,1971,20190426,20211105
000151.SZ,20211106,赵耀伟,M,监事,监事,本科,中国,,20190426,20211105
000151.SZ,20211106,罗鸿达,M,监事,监事,硕士,中国,,20211105,20230522
000151.SZ,20211016,赵耀伟,M,监事,监事会主席,本科,中国,,20190829,20211015
000151.SZ,20211016,张晖,M,高管,代财务总监,本科,中国,196804,20210927,20211015
000151.SZ,20210930,王毅,M,董事会成员,职工董事,本科,中国,,20190315,20210928
000151.SZ,20210930,王毅,M,委员会成员,审计委员会委员,本科,中国,,20190829,20210928
000151.SZ,20210928,张朋,M,高管,财务总监,本科,中国,197810,20170829,20210927
000151.SZ,20210928,张朋,M,高管,董事会秘书,本科,中国,197810,20170829,20210927
000151.SZ,20210928,张朋,M,高管,副总经理,本科,中国,197810,20170829,20210927
000151.SZ,20210220,刘艳,F,高管,法定代表人,硕士,中国,196604,20160819,20210219
000151.SZ,20210130,刘艳,F,委员会成员,薪酬与考核委员会委员,硕士,中国,196604,20200821,20210128
000151.SZ,20210130,刘艳,F,董事会成员,董事长,硕士,中国,196604,20160819,20210128
000151.SZ,20210130,刘艳,F,董事会成员,董事,硕士,中国,196604,20150911,20210128
000151.SZ,20210130,刘艳,F,委员会成员,提名委员会委员,硕士,中国,196604,20170426,20210128
000151.SZ,20210130,刘艳,F,委员会成员,战略委员会委员,硕士,中国,196604,20150911,20210128
000151.SZ,20210130,刘艳,F,委员会成员,战略委员会主任,硕士,中国,196604,20170426,20210128
000151.SZ,20200822,顾海涛,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196311,20140425,20200821
000151.SZ,20200822,韩宏,M,委员会成员,战略委员会委员,本科,中国,,20190829,20200821
000151.SZ,20200822,张朋,M,委员会成员,薪酬与考核委员会委员,本科,中国,197810,20171025,20200821
000151.SZ,20200822,张巍,F,委员会成员,薪酬与考核委员会委员,博士,中国,,20200821,20230522
000151.SZ,20200822,张巍,F,委员会成员,提名委员会委员,博士,中国,,20200821,20230522
000151.SZ,20200822,张巍,F,委员会成员,提名委员会主任,博士,中国,,20200821,20230522
000151.SZ,20200822,张巍,F,委员会成员,审计委员会委员,博士,中国,,20200821,20230522
000151.SZ,20200822,宋东升,M,委员会成员,薪酬与考核委员会主任,硕士,中国,,20200821,20230608
000151.SZ,20200822,于太祥,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1970,20170426,20230522
000151.SZ,20200822,于太祥,M,委员会成员,战略委员会委员,硕士,中国,1970,20170426,20230522
000151.SZ,20200822,于太祥,M,委员会成员,审计委员会委员,硕士,中国,1970,20170426,20230522
000151.SZ,20200822,于太祥,M,委员会成员,审计委员会主任,硕士,中国,1970,20170426,20230522
000151.SZ,20200812,孙红,F,监事,职工监事,硕士,中国,,20180815,20200812
000151.SZ,20200416,张巍,F,董事会成员,独立董事,博士,中国,,20200415,20230522
000151.SZ,20200416,于太祥,M,董事会成员,独立董事,硕士,中国,1970,20170421,20230522
000151.SZ,20190830,江华,M,委员会成员,战略委员会委员,硕士,中国,1963,20140425,20200414
000151.SZ,20190830,江华,M,委员会成员,审计委员会委员,硕士,中国,1963,20140425,20200414
000151.SZ,20190830,武雅斌,M,委员会成员,战略委员会委员,博士,中国,1974,20170426,20200414
000151.SZ,20190830,武雅斌,M,委员会成员,审计委员会委员,博士,中国,1974,20170426,20200414
000151.SZ,20190517,林滟,F,高管,副总经理,本科,中国,1964,20130619,20190517
000151.SZ,20190427,韩宏,M,监事,监事会主席,本科,中国,,20190111,20190426
000151.SZ,20190427,韩宏,M,监事,监事,本科,中国,,20181109,20190426
000151.SZ,20190427,王小中,M,监事,监事,硕士,中国,,20170926,20190426
000151.SZ,20190330,白鸿,M,董事会成员,董事,本科,中国,196601,20160122,20190328
000151.SZ,20190330,白鸿,M,委员会成员,战略委员会委员,本科,中国,196601,20160329,20190328
