ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
600000.SH,20240718,谢伟,M,高管,行长,硕士,中国,1971,None,None
600000.SH,20240718,谢伟,M,董事会成员,董事,硕士,中国,1971,None,None
600000.SH,20240629,吴晓球,M,董事会成员,独立董事,博士,,1959,20240628,None
600000.SH,20240608,张健,M,高管,副行长,博士,,1975,20240607,None
600000.SH,20240608,丁蔚,F,高管,副行长,硕士,,1971,20240607,None
600000.SH,20240430,王建平,M,监事,监事会主席,硕士,中国,1960,20201230,20240428
600000.SH,20240430,王建平,M,监事,监事,硕士,中国,1960,20201230,20240428
600000.SH,20240323,康杰,M,高管,副行长,本科,,1979,20240320,None
600000.SH,20240306,陈正安,M,委员会成员,薪酬与考核委员会委员,本科,中国,1963,20200820,20240305
600000.SH,20240306,陈正安,M,委员会成员,提名委员会委员,本科,中国,1963,20200820,20240305
600000.SH,20240306,陈正安,M,董事会成员,执行董事,本科,中国,1963,20200820,20240305
600000.SH,20240306,万建华,M,董事会成员,独立董事,硕士,中国,1956,20220617,20240305
600000.SH,20240224,赵万兵,M,委员会成员,薪酬与考核委员会委员,硕士,,1970,20240223,None
600000.SH,20240224,赵万兵,M,董事会成员,职工董事,硕士,,1970,20240223,None
600000.SH,20240224,赵万兵,M,委员会成员,提名委员会委员,硕士,,1970,20240223,None
600000.SH,20240209,张为忠,M,董事会成员,董事长,硕士,,1967,20240207,None
600000.SH,20240209,张为忠,M,董事会成员,董事,硕士,,1967,20231117,None
600000.SH,20240209,张为忠,M,高管,法定代表人,硕士,,1967,20240207,None
600000.SH,20240209,刘以研,M,董事会成员,代董事长,博士,中国,1964,20230908,20240207
600000.SH,20240209,刘以研,M,高管,代法定代表人,博士,中国,1964,20230908,20240207
600000.SH,20231230,李光明,M,监事,职工监事,硕士,中国,1963,20201229,20231228
600000.SH,20231118,刘以研,M,委员会成员,战略委员会委员,博士,中国,1964,20231117,None
600000.SH,20230909,郑杨,M,委员会成员,薪酬与考核委员会委员,博士,中国,1966,20191229,20230907
600000.SH,20230909,郑杨,M,董事会成员,董事长,博士,中国,1966,20191229,20230907
600000.SH,20230909,郑杨,M,董事会成员,董事,博士,中国,1966,20191229,20230907
600000.SH,20230909,郑杨,M,高管,法定代表人,博士,中国,1966,20191229,20230907
600000.SH,20230909,郑杨,M,委员会成员,提名委员会委员,博士,中国,1966,20191229,20230907
600000.SH,20230909,郑杨,M,委员会成员,战略委员会委员,博士,中国,1966,20191229,20230907
600000.SH,20230909,郑杨,M,委员会成员,战略委员会主任,博士,中国,1966,20191229,20230907
600000.SH,20230909,潘卫东,M,高管,行长,硕士,中国,1966,20191229,20230907
600000.SH,20230909,潘卫东,M,董事会成员,执行董事,硕士,中国,1966,20160429,20230907
600000.SH,20230909,潘卫东,M,委员会成员,战略委员会委员,硕士,中国,1966,20191216,20230907
600000.SH,20230909,潘卫东,M,董事会成员,副董事长,硕士,中国,1966,20191229,20230907
600000.SH,20230729,董桂林,M,董事会成员,董事,硕士,中国,1963,20201230,20230728
600000.SH,20230729,董桂林,M,委员会成员,战略委员会委员,硕士,中国,1963,20210628,20230728
600000.SH,20230629,魏先华,M,董事会成员,独立董事,博士,,1964,20230628,None
600000.SH,20230603,朱毅,M,委员会成员,审计委员会委员,硕士,中国,1964,20230602,None
600000.SH,20230517,朱毅,M,董事会成员,董事,硕士,中国,1964,20230516,None
600000.SH,20230517,张冬,M,董事会成员,董事,硕士,中国,1969,20191216,20230516
600000.SH,20230517,张冬,M,委员会成员,审计委员会委员,硕士,中国,1969,20191216,20230516
600000.SH,20230419,叶建芳,F,委员会成员,审计委员会委员,博士,中国,1966,20230417,None
