ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
600143.SH,20240613,袁长长,M,高管,常务副总经理,本科,中国,1983,20210113,None
600143.SH,20240613,袁长长,M,董事会成员,副董事长,本科,中国,1983,20240612,None
600143.SH,20240522,黄河生,M,高管,副总经理,硕士,中国,1978,20210113,None
600143.SH,20240522,陈年德,M,董事会成员,董事,本科,中国,1984,20240521,None
600143.SH,20240522,陈年德,M,高管,副总经理,本科,中国,1984,20240521,None
600143.SH,20240522,陈平绪,M,董事会成员,董事长,博士,中国,1982,20240521,None
600143.SH,20240522,陈平绪,M,董事会成员,董事,博士,中国,1982,20210113,None
600143.SH,20240522,陈平绪,M,高管,法定代表人,博士,中国,1982,20240521,None
600143.SH,20240522,陈平绪,M,委员会成员,战略委员会委员,博士,中国,1982,20240521,None
600143.SH,20240522,陈平绪,M,委员会成员,战略委员会主任,博士,中国,1982,20240521,None
600143.SH,20240522,袁长长,M,董事会成员,董事,本科,中国,1983,20240521,None
600143.SH,20240522,袁长长,M,委员会成员,提名委员会委员,本科,中国,1983,20240521,None
600143.SH,20240522,沈红波,M,监事,监事会主席,本科,中国,1980,20240521,None
600143.SH,20240522,沈红波,M,监事,监事,本科,中国,1980,20240521,None
600143.SH,20240522,杨雄,M,董事会成员,独立董事,本科,中国,1966,20210113,None
600143.SH,20240522,杨雄,M,委员会成员,审计委员会委员,本科,中国,1966,20210113,None
600143.SH,20240522,杨雄,M,委员会成员,审计委员会主任,本科,中国,1966,20210113,None
600143.SH,20240522,李鹏,M,董事会成员,董事,硕士,中国,1981,20240521,None
600143.SH,20240522,李鹏,M,高管,副总经理,硕士,中国,1981,20240521,None
600143.SH,20240522,李华祥,M,董事会成员,董事,硕士,中国,1981,20240521,None
600143.SH,20240522,朱秀梅,F,监事,职工监事,博士,中国,198810,20240520,None
600143.SH,20240522,曾幸荣,M,委员会成员,薪酬与考核委员会委员,博士,中国,1962,20231215,None
600143.SH,20240522,曾幸荣,M,委员会成员,薪酬与考核委员会主任,博士,中国,1962,20231215,None
600143.SH,20240522,曾幸荣,M,董事会成员,独立董事,博士,中国,1962,20231215,None
600143.SH,20240522,曾幸荣,M,委员会成员,战略委员会委员,博士,中国,1962,20231215,None
600143.SH,20240522,曾幸荣,M,委员会成员,审计委员会委员,博士,中国,1962,20240521,None
600143.SH,20240522,戴耀珊,M,高管,董事会秘书,硕士,中国,1985,20210113,None
600143.SH,20240522,张继承,M,董事会成员,独立董事,博士,中国,1976,20240521,None
600143.SH,20240522,张继承,M,委员会成员,提名委员会委员,博士,中国,1976,20240521,None
600143.SH,20240522,张继承,M,委员会成员,战略委员会委员,博士,中国,1976,20240521,None
600143.SH,20240522,张继承,M,委员会成员,审计委员会委员,博士,中国,1976,20240521,None
600143.SH,20240522,张明江,M,监事,监事,硕士,中国,1984,20240521,None
