trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250106,000063.SZ,中兴通讯,34.8,-0.85,2,3,1513215500.0,,,
20250106,000333.SZ,美的集团,75.38,0.69,9,3,692153458.0,,,
20250106,000651.SZ,格力电器,46.02,0.28,5,3,1042392241.0,,,
20250106,000858.SZ,五粮液,130.83,-4.57,4,3,1196837501.0,,,
20250106,000977.SZ,浪潮信息,45.91,0.03,8,3,724193824.0,,,
20250106,002130.SZ,沃尔核材,23.88,0.17,6,3,782459866.0,,,
20250106,002594.SZ,比亚迪,271.28,0.55,10,3,686418334.0,,,
20250106,300033.SZ,同花顺,252.85,-4.13,7,3,755582903.0,,,
20250106,300059.SZ,东方财富,22.54,-0.32,3,3,1500116277.0,,,
20250106,300750.SZ,宁德时代,256.75,-0.88,1,3,1678215930.0,,,
20250106,600030.SH,中信证券,27.06,0.09,3,1,853985042.0,,,
20250106,600036.SH,招商银行,39.05,0.39,7,1,669469880.0,,,
20250106,600519.SH,贵州茅台,1440.0,-35.0,1,1,2205798363.0,,,
20250106,600900.SH,长江电力,28.89,-0.11,10,1,616573669.0,,,
20250106,601318.SH,中国平安,50.34,0.04,9,1,632229681.0,,,
20250106,601398.SH,工商银行,6.75,0.04,8,1,659448784.0,,,
20250106,601899.SH,紫金矿业,15.49,-0.08,6,1,707019709.0,,,
20250106,603986.SH,兆易创新,99.54,-3.56,2,1,898426746.0,,,
20250106,688041.SH,海光信息,134.57,-1.04,5,1,730743307.0,,,
20250106,688256.SH,寒武纪,649.48,28.48,4,1,795835794.0,,,
