trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250320,000333.SZ,美的集团,75.17,-1.34,2,3,2301007491.0,,,
20250320,000651.SZ,格力电器,42.71,-0.9,7,3,518346966.0,,,
20250320,000858.SZ,五粮液,135.99,-2.93,4,3,1051290441.0,,,
20250320,002050.SZ,三花智控,30.73,0.41,8,3,453589584.0,,,
20250320,002475.SZ,立讯精密,40.42,-0.31,9,3,451746823.0,,,
20250320,002594.SZ,比亚迪,399.99,2.92,1,3,2698593828.0,,,
20250320,300059.SZ,东方财富,23.81,-0.22,5,3,843137254.0,,,
20250320,300476.SZ,胜宏科技,84.7,-0.4,6,3,831929617.0,,,
20250320,300750.SZ,宁德时代,262.15,-3.24,3,3,1134152710.0,,,
20250320,300766.SZ,每日互动,52.15,7.81,10,3,439361308.0,,,
20250320,600036.SH,招商银行,45.24,-0.78,2,1,1233783263.0,,,
20250320,600050.SH,中国联通,5.71,-0.06,10,1,519932165.0,,,
20250320,600519.SH,贵州茅台,1604.0,-31.71,1,1,2133346535.0,,,
20250320,600887.SH,伊利股份,28.33,-0.31,9,1,566842133.0,,,
20250320,601318.SH,中国平安,52.49,-1.58,3,1,1135875719.0,,,
20250320,601689.SH,拓普集团,61.33,1.36,5,1,722235110.0,,,
20250320,601899.SH,紫金矿业,18.17,0.12,4,1,1113289022.0,,,
20250320,603259.SH,药明康德,69.57,-0.43,7,1,626826276.0,,,
20250320,688111.SH,金山办公,323.6,-15.4,8,1,571879504.0,,,
20250320,688256.SH,寒武纪,703.63,-0.27,6,1,679925225.0,,,
