trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250801,002384.SZ,东山精密,55.12,-3.37,9,3,735882351.0,,,
20250801,002463.SZ,沪电股份,53.85,-2.42,7,3,989144989.0,,,
20250801,002594.SZ,比亚迪,105.8,0.56,6,3,1104080929.0,,,
20250801,002837.SZ,英维克,41.03,0.82,5,3,1128816145.0,,,
20250801,300059.SZ,东方财富,23.17,-0.06,10,3,732205365.0,,,
20250801,300274.SZ,阳光电源,75.3,3.3,8,3,743543450.0,,,
20250801,300308.SZ,中际旭创,210.63,-6.98,2,3,2567624232.0,,,
20250801,300476.SZ,胜宏科技,191.35,-0.73,4,3,1456073203.0,,,
20250801,300502.SZ,新易盛,183.12,-6.09,3,3,1715601628.0,,,
20250801,300750.SZ,宁德时代,263.07,-1.55,1,3,2673577265.0,,,
20250801,600036.SH,招商银行,44.42,-0.06,10,1,751185231.0,,,
20250801,600111.SH,北方稀土,36.0,-1.5,4,1,1147413791.0,,,
20250801,600276.SH,恒瑞医药,61.31,-1.59,5,1,1058227641.0,,,
20250801,600519.SH,贵州茅台,1417.0,-4.67,2,1,1805328340.0,,,
20250801,601138.SH,工业富联,33.0,-1.61,3,1,1652454886.0,,,
20250801,601318.SH,中国平安,58.2,-0.49,8,1,769855269.0,,,
20250801,601398.SH,工商银行,7.62,0.06,9,1,752244778.0,,,
20250801,603259.SH,药明康德,93.0,-3.27,1,1,2131866767.0,,,
20250801,688041.SH,海光信息,137.75,-1.45,6,1,871229337.0,,,
20250801,688256.SH,寒武纪,689.1,-20.4,7,1,861987632.0,,,
