trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240705,000001.SZ,平安银行,9.97,-2.8265,9,3,481309700.0,-137097952.0,172105874.0,309203826.0
20240705,000333.SZ,美的集团,64.0,-0.9288,3,3,811283646.0,-238476976.0,286403335.0,524880311.0
20240705,000858.SZ,五粮液,128.95,-1.2558,7,3,643784621.0,-138058231.0,252863195.0,390921426.0
20240705,002050.SZ,三花智控,19.18,-4.9554,8,3,615902622.0,-475452336.0,70225143.0,545677479.0
20240705,002475.SZ,立讯精密,38.73,-0.3345,2,3,894198260.0,123008516.0,508603388.0,385594872.0
20240705,002594.SZ,比亚迪,242.03,-1.0628,5,3,727776041.0,-174754513.0,276510764.0,451265277.0
20240705,300274.SZ,阳光电源,61.0,3.18,10,3,479871445.0,-771659.0,239549893.0,240321552.0
20240705,300308.SZ,中际旭创,141.5,-1.0559,4,3,799370592.0,42300212.0,420835402.0,378535190.0
20240705,300502.SZ,新易盛,112.98,0.7131,6,3,662392701.0,-148809067.0,256791817.0,405600884.0
20240705,300750.SZ,宁德时代,177.62,-1.1024,1,3,1237905317.0,-442764415.0,397570451.0,840334866.0
20240705,600036.SH,招商银行,33.88,-2.3912,4,1,988634626.0,-260805268.0,363914679.0,624719947.0
20240705,600519.SH,贵州茅台,1453.0,-2.2036,1,1,2780553378.0,-1199769836.0,790391771.0,1990161607.0
20240705,600900.SH,长江电力,29.32,-0.2382,2,1,1238621893.0,-62868655.0,587876619.0,650745274.0
20240705,601138.SH,工业富联,27.08,-0.6967,7,1,708963975.0,-12885607.0,348039184.0,360924791.0
20240705,601288.SH,农业银行,4.46,-1.5453,8,1,625815293.0,-176382621.0,224716336.0,401098957.0
20240705,601318.SH,中国平安,41.12,-2.0486,6,1,809223689.0,-287334223.0,260944733.0,548278956.0
20240705,601328.SH,交通银行,7.58,-2.4453,9,1,611257492.0,322090.0,305789791.0,305467701.0
20240705,601398.SH,工商银行,5.83,-2.1812,5,1,813864933.0,-206714379.0,303575277.0,510289656.0
20240705,601888.SH,中国中免,65.73,1.5135,10,1,607303804.0,-307304928.0,149999438.0,457304366.0
20240705,601899.SH,紫金矿业,18.64,2.5867,3,1,1045972851.0,-8469641.0,518751605.0,527221246.0
