trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240913,000333.SZ,美的集团,63.51,1.14,4,3,817117644.0,,,
20240913,000568.SZ,泸州老窖,100.82,-1.78,8,3,453945339.0,,,
20240913,000858.SZ,五粮液,109.2,-4.16,2,3,1124457622.0,,,
20240913,002463.SZ,沪电股份,33.97,2.12,7,3,484750471.0,,,
20240913,002475.SZ,立讯精密,37.15,0.66,6,3,531788268.0,,,
20240913,002594.SZ,比亚迪,254.99,-2.02,10,3,421795247.0,,,
20240913,300308.SZ,中际旭创,115.94,7.94,5,3,760023945.0,,,
20240913,300502.SZ,新易盛,100.33,5.11,3,3,1013059595.0,,,
20240913,300750.SZ,宁德时代,183.5,-5.85,1,3,1293087924.0,,,
20240913,300760.SZ,迈瑞医疗,231.67,-0.46,9,3,435560421.0,,,
20240913,600036.SH,招商银行,30.6,0.37,10,1,395779139.0,,,
20240913,600519.SH,贵州茅台,1304.13,-30.93,1,1,2313124333.0,,,
20240913,600809.SH,山西汾酒,150.2,-3.95,9,1,399154773.0,,,
20240913,600900.SH,长江电力,28.3,0.44,4,1,914604609.0,,,
20240913,601138.SH,工业富联,19.25,0.41,5,1,714643511.0,,,
20240913,601288.SH,农业银行,4.44,-0.04,7,1,482902649.0,,,
20240913,601318.SH,中国平安,42.89,0.29,8,1,431318154.0,,,
20240913,601899.SH,紫金矿业,14.68,0.48,2,1,923849484.0,,,
20240913,603259.SH,药明康德,39.82,0.06,6,1,540980617.0,,,
20240913,688617.SH,惠泰医疗,326.15,-20.27,3,1,915416320.0,,,
