trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250529,000333.SZ,美的集团,78.98,-0.34,3,3,1093333797.0,,,
20250529,000858.SZ,五粮液,127.32,0.4,6,3,826451569.0,,,
20250529,002371.SZ,北方华创,425.24,7.9,8,3,618917003.0,,,
20250529,002475.SZ,立讯精密,31.41,1.02,4,3,1024360640.0,,,
20250529,002594.SZ,比亚迪,361.13,-1.75,2,3,2246656920.0,,,
20250529,002625.SZ,光启技术,44.94,3.01,9,3,585157027.0,,,
20250529,300059.SZ,东方财富,20.85,0.35,7,3,630324863.0,,,
20250529,300502.SZ,新易盛,87.16,2.54,5,3,961000781.0,,,
20250529,300750.SZ,宁德时代,251.85,-1.75,1,3,2831950965.0,,,
20250529,300760.SZ,迈瑞医疗,227.71,-0.83,10,3,575192926.0,,,
20250529,600036.SH,招商银行,43.47,-0.21,4,1,693003246.0,,,
20250529,600276.SH,恒瑞医药,54.1,-0.15,5,1,679215458.0,,,
20250529,600519.SH,贵州茅台,1540.0,3.0,1,1,1274064174.0,,,
20250529,600900.SH,长江电力,30.29,-0.24,9,1,475649869.0,,,
20250529,601127.SH,赛力斯,135.08,1.03,6,1,636182556.0,,,
20250529,601138.SH,工业富联,19.7,1.12,3,1,730645908.0,,,
20250529,601318.SH,中国平安,53.52,0.23,8,1,490583848.0,,,
20250529,603259.SH,药明康德,64.7,3.05,2,1,738386545.0,,,
20250529,605499.SH,东鹏饮料,312.03,0.56,10,1,441299651.0,,,
20250529,688256.SH,寒武纪,612.9,2.91,7,1,544959312.0,,,
