trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20251021,002050.SZ,三花智控,46.93,0.83,8,3,1121756791.0,,,
20251021,002241.SZ,歌尔股份,32.26,1.85,10,3,1112992847.0,,,
20251021,002384.SZ,东山精密,68.33,5.13,6,3,1522507964.0,,,
20251021,002475.SZ,立讯精密,61.15,4.0,3,3,3798629537.0,,,
20251021,300274.SZ,阳光电源,152.79,4.16,5,3,1648504391.0,,,
20251021,300308.SZ,中际旭创,441.5,38.5,2,3,4547033618.0,,,
20251021,300394.SZ,天孚通信,166.75,8.78,9,3,1120959632.0,,,
20251021,300476.SZ,胜宏科技,281.15,16.93,7,3,1396750374.0,,,
20251021,300502.SZ,新易盛,365.42,36.18,4,3,2851486806.0,,,
20251021,300750.SZ,宁德时代,375.9,9.4,1,3,4774212515.0,,,
20251021,600030.SH,中信证券,29.36,0.13,8,1,1047685202.0,,,
20251021,600036.SH,招商银行,41.98,0.56,7,1,1055250460.0,,,
20251021,600519.SH,贵州茅台,1462.26,4.33,5,1,1072249450.0,,,
20251021,601138.SH,工业富联,68.0,5.94,1,1,3425227528.0,,,
20251021,601899.SH,紫金矿业,30.05,0.3,3,1,1715477445.0,,,
20251021,603083.SH,剑桥科技,112.48,4.23,9,1,962583524.0,,,
20251021,603986.SH,兆易创新,219.01,10.66,6,1,1067571692.0,,,
20251021,688008.SH,澜起科技,139.0,3.85,10,1,956133754.0,,,
20251021,688041.SH,海光信息,236.9,8.16,4,1,1435348292.0,,,
20251021,688256.SH,寒武纪,1368.96,87.84,2,1,3065623212.0,,,
