trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250321,000333.SZ,美的集团,75.28,0.11,6,3,1049256898.0,,,
20250321,000568.SZ,泸州老窖,130.68,-4.48,3,3,1442388167.0,,,
20250321,000858.SZ,五粮液,134.6,-1.39,8,3,815754558.0,,,
20250321,002371.SZ,北方华创,418.8,-10.16,10,3,732956472.0,,,
20250321,002475.SZ,立讯精密,39.86,-0.56,9,3,794545350.0,,,
20250321,002594.SZ,比亚迪,372.0,-27.99,1,3,3711639911.0,,,
20250321,002714.SZ,牧原股份,38.58,0.32,7,3,1014304808.0,,,
20250321,300059.SZ,东方财富,23.27,-0.54,4,3,1292125111.0,,,
20250321,300476.SZ,胜宏科技,85.16,0.46,5,3,1271489569.0,,,
20250321,300750.SZ,宁德时代,256.0,-6.15,2,3,1976638333.0,,,
20250321,600036.SH,招商银行,44.7,-0.54,3,1,2069465345.0,,,
20250321,600050.SH,中国联通,5.7,-0.01,8,1,1220590927.0,,,
20250321,600519.SH,贵州茅台,1573.75,-30.25,1,1,2665217650.0,,,
20250321,600887.SH,伊利股份,27.67,-0.66,5,1,1400154062.0,,,
20250321,601211.SH,国泰君安,17.62,0.01,6,1,1388225974.0,,,
20250321,601318.SH,中国平安,51.75,-0.74,7,1,1267474691.0,,,
20250321,601899.SH,紫金矿业,17.57,-0.6,4,1,1682598053.0,,,
20250321,601998.SH,中信银行,7.21,-0.22,9,1,1032297508.0,,,
20250321,603259.SH,药明康德,66.98,-2.59,10,1,959339729.0,,,
20250321,688256.SH,寒武纪,685.05,-18.58,2,1,2607821378.0,,,
