trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240418,000001.SZ,平安银行,10.8,1.6949,8,3,642093255.0,158944507.0,400518881.0,241574374.0
20240418,000333.SZ,美的集团,70.0,2.0706,2,3,1469930829.0,154554455.0,812242642.0,657688187.0
20240418,000625.SZ,长安汽车,17.11,-0.1168,6,3,746440402.0,-162701274.0,291869564.0,454570838.0
20240418,000858.SZ,五粮液,144.98,-0.2202,5,3,761238455.0,-160158439.0,300540008.0,460698447.0
20240418,002475.SZ,立讯精密,27.05,-0.8431,9,3,598357826.0,4273108.0,301315467.0,297042359.0
20240418,002594.SZ,比亚迪,213.6,0.2817,3,3,847113240.0,84435120.0,465774180.0,381339060.0
20240418,300274.SZ,阳光电源,97.12,-1.9584,10,3,554322163.0,-11765615.0,271278274.0,283043889.0
20240418,300308.SZ,中际旭创,173.38,-0.7044,7,3,729129727.0,-209217225.0,259956251.0,469173476.0
20240418,300750.SZ,宁德时代,195.56,-0.2194,1,3,1488623754.0,87218692.0,787921223.0,700702531.0
20240418,300760.SZ,迈瑞医疗,272.2,-0.1321,4,3,805401860.0,80491460.0,442946660.0,362455200.0
20240418,600036.SH,招商银行,33.65,1.0511,5,1,763582977.0,-9102475.0,377240251.0,386342726.0
20240418,600276.SH,恒瑞医药,42.35,-4.5956,7,1,579917144.0,-60061684.0,259927730.0,319989414.0
20240418,600406.SH,国电南瑞,26.05,1.9569,9,1,545595905.0,-52972121.0,246311892.0,299284013.0
20240418,600519.SH,贵州茅台,1670.78,0.2268,1,1,1768029401.0,420288857.0,1094159129.0,673870272.0
20240418,600900.SH,长江电力,25.95,-0.1155,6,1,745843888.0,-169044110.0,288399889.0,457443999.0
20240418,601138.SH,工业富联,22.9,1.7778,2,1,1059693849.0,159071623.0,609382736.0,450311113.0
20240418,601288.SH,农业银行,4.49,0.6726,10,1,509858920.0,-188165720.0,160846600.0,349012320.0
20240418,601318.SH,中国平安,39.7,1.9255,4,1,787597885.0,198868551.0,493233218.0,294364667.0
20240418,601899.SH,紫金矿业,18.47,2.1571,3,1,1032378982.0,-181698086.0,425340448.0,607038534.0
20240418,601998.SH,中信银行,7.93,9.0784,8,1,557159092.0,-375730382.0,90714355.0,466444737.0
