trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240909,000001.SZ,平安银行,9.85,-0.23,10,3,451793763.0,,,
20240909,000333.SZ,美的集团,61.09,-1.93,1,3,2414445813.0,,,
20240909,000651.SZ,格力电器,38.9,-1.06,8,3,484532453.0,,,
20240909,000858.SZ,五粮液,116.22,-1.31,7,3,508653431.0,,,
20240909,002475.SZ,立讯精密,35.89,-0.01,6,3,616562898.0,,,
20240909,002594.SZ,比亚迪,249.98,-1.62,4,3,672704852.0,,,
20240909,300308.SZ,中际旭创,102.0,2.58,5,3,633277463.0,,,
20240909,300502.SZ,新易盛,91.09,2.48,9,3,462198384.0,,,
20240909,300750.SZ,宁德时代,185.15,-0.8,2,3,1274943826.0,,,
20240909,300760.SZ,迈瑞医疗,240.51,2.47,3,3,826356558.0,,,
20240909,600036.SH,招商银行,30.24,-1.01,3,1,1016355529.0,,,
20240909,600519.SH,贵州茅台,1375.0,-23.0,1,1,1882798599.0,,,
20240909,600690.SH,海尔智家,24.32,-0.73,8,1,533148156.0,,,
20240909,600900.SH,长江电力,29.35,0.25,4,1,687992866.0,,,
20240909,601138.SH,工业富联,18.6,0.24,5,1,645402494.0,,,
20240909,601288.SH,农业银行,4.52,0.01,9,1,518642978.0,,,
20240909,601318.SH,中国平安,42.68,-0.57,6,1,643500052.0,,,
20240909,601899.SH,紫金矿业,14.15,-0.61,2,1,1424835034.0,,,
20240909,601985.SH,中国核电,10.17,0.08,7,1,596181048.0,,,
20240909,603259.SH,药明康德,39.41,0.61,10,1,509627598.0,,,
