trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20241017,000333.SZ,美的集团,73.08,-2.16,7,3,1032951632.0,,,
20241017,000858.SZ,五粮液,137.95,-3.7,3,3,1372798338.0,,,
20241017,002475.SZ,立讯精密,41.96,-0.35,8,3,1028699832.0,,,
20241017,002594.SZ,比亚迪,289.42,-0.37,6,3,1035927028.0,,,
20241017,300059.SZ,东方财富,19.9,-0.48,1,3,2502242799.0,,,
20241017,300274.SZ,阳光电源,86.56,-1.84,10,3,777812133.0,,,
20241017,300308.SZ,中际旭创,150.5,1.8,5,3,1072205946.0,,,
20241017,300502.SZ,新易盛,134.36,0.91,9,3,822867483.0,,,
20241017,300750.SZ,宁德时代,231.5,-2.35,2,3,1925252782.0,,,
20241017,300760.SZ,迈瑞医疗,257.0,-5.0,4,3,1097624191.0,,,
20241017,600030.SH,中信证券,26.16,-0.25,3,1,1461981526.0,,,
20241017,600036.SH,招商银行,38.49,-1.01,2,1,1523475670.0,,,
20241017,600418.SH,江淮汽车,30.45,1.42,10,1,757835222.0,,,
20241017,600519.SH,贵州茅台,1494.6,-27.9,1,1,2495195631.0,,,
20241017,600900.SH,长江电力,28.3,-0.41,6,1,993624625.0,,,
20241017,601138.SH,工业富联,23.71,0.18,5,1,1066981125.0,,,
20241017,601288.SH,农业银行,4.98,-0.04,8,1,784777940.0,,,
20241017,601318.SH,中国平安,57.0,-0.38,4,1,1307972617.0,,,
20241017,601668.SH,中国建筑,6.19,-0.27,9,1,759787396.0,,,
20241017,688041.SH,海光信息,116.18,2.61,7,1,952199894.0,,,
