trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20251024,002371.SZ,北方华创,414.8,11.22,8,3,1099620757.0,,,
20251024,002384.SZ,东山精密,69.15,3.4,7,3,1160616268.0,,,
20251024,002475.SZ,立讯精密,63.91,3.77,3,3,2914637259.0,,,
20251024,300274.SZ,阳光电源,165.0,11.48,5,3,2073421196.0,,,
20251024,300308.SZ,中际旭创,494.0,53.12,1,3,4424460788.0,,,
20251024,300394.SZ,天孚通信,178.0,10.8,9,3,1017984791.0,,,
20251024,300475.SZ,香农芯创,127.57,21.26,10,3,987172497.0,,,
20251024,300476.SZ,胜宏科技,308.98,22.76,6,3,1271678611.0,,,
20251024,300502.SZ,新易盛,372.97,25.21,2,3,2956827789.0,,,
20251024,300750.SZ,宁德时代,385.77,9.32,4,3,2908807506.0,,,
20251024,600030.SH,中信证券,29.87,0.35,5,1,1405273220.0,,,
20251024,600036.SH,招商银行,41.95,-0.29,10,1,893708312.0,,,
20251024,600519.SH,贵州茅台,1450.0,-17.98,3,1,1564631699.0,,,
20251024,601138.SH,工业富联,67.25,3.26,2,1,1664880772.0,,,
20251024,601899.SH,紫金矿业,30.03,0.33,9,1,1036069673.0,,,
20251024,603259.SH,药明康德,103.81,1.91,7,1,1357997235.0,,,
20251024,688008.SH,澜起科技,146.05,9.63,8,1,1113110332.0,,,
20251024,688012.SH,中微公司,281.36,14.16,4,1,1486770024.0,,,
20251024,688041.SH,海光信息,249.01,12.86,6,1,1394197128.0,,,
20251024,688256.SH,寒武纪,1525.0,126.1,1,1,2681963453.0,,,
