trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240709,000063.SZ,中兴通讯,28.87,6.1397,6,3,951451825.0,738948011.0,845199918.0,106251907.0
20240709,000333.SZ,美的集团,64.1,-0.2024,4,3,1024192809.0,51219565.0,537706187.0,486486622.0
20240709,000858.SZ,五粮液,127.07,0.9213,7,3,918442424.0,225046016.0,571744220.0,346698204.0
20240709,002241.SZ,歌尔股份,20.68,4.9214,9,3,701906768.0,185369840.0,443638304.0,258268464.0
20240709,002475.SZ,立讯精密,41.39,5.1308,1,3,1433796914.0,-335623108.0,549086903.0,884710011.0
20240709,002594.SZ,比亚迪,252.6,3.1062,2,3,1136204868.0,74276834.0,605240851.0,530964017.0
20240709,300308.SZ,中际旭创,154.33,6.8841,5,3,1004985299.0,-112022641.0,446481329.0,558503970.0
20240709,300502.SZ,新易盛,118.56,4.5042,8,3,839305058.0,-228009690.0,305647684.0,533657374.0
20240709,300750.SZ,宁德时代,175.77,-0.0796,3,3,1095324517.0,-28333037.0,533495740.0,561828777.0
20240709,300760.SZ,迈瑞医疗,281.11,0.289,10,3,639623355.0,25241885.0,332432620.0,307190735.0
20240709,600036.SH,招商银行,34.47,1.4122,7,1,721706869.0,190831929.0,456269399.0,265437470.0
20240709,600519.SH,贵州茅台,1438.03,1.2697,1,1,1808577168.0,-8046284.0,900265442.0,908311726.0
20240709,600887.SH,伊利股份,25.0,-0.7937,8,1,682875746.0,-344207498.0,169334124.0,513541622.0
20240709,600900.SH,长江电力,30.31,1.3035,2,1,1257711141.0,315522645.0,786616893.0,471094248.0
20240709,601012.SH,隆基绿能,13.16,0.5348,9,1,600272836.0,-209708176.0,195282330.0,404990506.0
20240709,601127.SH,赛力斯,89.42,3.3279,10,1,577574427.0,-224022743.0,176775842.0,400798585.0
20240709,601138.SH,工业富联,29.0,7.5668,4,1,1035386756.0,279039046.0,657212901.0,378173855.0
20240709,601398.SH,工商银行,5.94,0.8489,6,1,765856485.0,44940507.0,405398496.0,360457989.0
20240709,601899.SH,紫金矿业,18.82,2.0054,3,1,1050152739.0,202267095.0,626209917.0,423942822.0
20240709,601919.SH,中远海控,14.52,0.8333,5,1,811583328.0,241366838.0,526475083.0,285108245.0
