trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250721,000333.SZ,美的集团,72.55,-0.28,8,3,1034661513.0,,,
20250721,002384.SZ,东山精密,54.97,0.76,5,3,1092619896.0,,,
20250721,002463.SZ,沪电股份,51.49,-0.61,9,3,940028208.0,,,
20250721,002594.SZ,比亚迪,334.12,5.01,7,3,1048053110.0,,,
20250721,300059.SZ,东方财富,23.35,-0.17,4,3,1462965728.0,,,
20250721,300124.SZ,汇川技术,65.22,0.03,10,3,769242053.0,,,
20250721,300308.SZ,中际旭创,187.95,7.33,2,3,2606808705.0,,,
20250721,300476.SZ,胜宏科技,157.84,-4.23,6,3,1076089578.0,,,
20250721,300502.SZ,新易盛,178.26,-4.06,3,3,1658315502.0,,,
20250721,300750.SZ,宁德时代,279.66,8.46,1,3,3886973908.0,,,
20250721,600030.SH,中信证券,28.9,0.56,10,1,780447526.0,,,
20250721,600111.SH,北方稀土,35.05,2.09,5,1,1041957154.0,,,
20250721,600276.SH,恒瑞医药,58.0,-0.76,1,1,1389211283.0,,,
20250721,600309.SH,万华化学,59.94,0.22,9,1,796987161.0,,,
20250721,600406.SH,国电南瑞,22.93,1.14,2,1,1276777325.0,,,
20250721,600519.SH,贵州茅台,1443.0,6.0,3,1,1215930076.0,,,
20250721,600809.SH,山西汾酒,180.29,-0.81,8,1,809795583.0,,,
20250721,601899.SH,紫金矿业,19.79,0.32,7,1,833068101.0,,,
20250721,603259.SH,药明康德,82.76,0.16,4,1,1102645547.0,,,
20250721,688256.SH,寒武纪,582.0,-0.62,6,1,840836842.0,,,
