trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240320,000333.SZ,美的集团,61.88,-1.1502,1,3,1305085403.0,432069841.0,868577622.0,436507781.0
20240320,000858.SZ,五粮液,156.95,-0.2669,5,3,801386529.0,17226353.0,409306441.0,392080088.0
20240320,002027.SZ,分众传媒,6.65,4.3956,8,3,691171568.0,430707786.0,560939677.0,130231891.0
20240320,002230.SZ,科大讯飞,51.93,2.8317,6,3,789886423.0,-23321625.0,383282399.0,406604024.0
20240320,002475.SZ,立讯精密,29.65,0.6449,3,3,1116727780.0,-84481648.0,516123066.0,600604714.0
20240320,002594.SZ,比亚迪,218.48,0.7749,9,3,674681534.0,-8211736.0,333234899.0,341446635.0
20240320,300308.SZ,中际旭创,168.96,-2.7904,4,3,1088135494.0,177306308.0,632720901.0,455414593.0
20240320,300394.SZ,天孚通信,162.33,-0.1353,10,3,670182649.0,-5514501.0,332334074.0,337848575.0
20240320,300502.SZ,新易盛,74.93,-2.7641,7,3,697922874.0,214916130.0,456419502.0,241503372.0
20240320,300750.SZ,宁德时代,189.48,1.1909,2,3,1230425359.0,-47062117.0,591681621.0,638743738.0
20240320,600519.SH,贵州茅台,1709.6,0.0925,2,1,1212776950.0,-68374074.0,572201438.0,640575512.0
20240320,600733.SH,北汽蓝谷,8.17,-0.1222,7,1,516542553.0,39475327.0,278008940.0,238533613.0
20240320,600900.SH,长江电力,25.0,1.1327,5,1,646294011.0,-44033185.0,301130413.0,345163598.0
20240320,601012.SH,隆基绿能,21.11,-0.1891,8,1,497604829.0,-26254919.0,235674955.0,261929874.0
20240320,601127.SH,赛力斯,103.25,0.0872,3,1,827211446.0,-123069794.0,352070826.0,475140620.0
20240320,601138.SH,工业富联,25.08,-1.6856,1,1,2109442486.0,-213081664.0,948180411.0,1161262075.0
20240320,601318.SH,中国平安,41.92,0.2152,10,1,443433293.0,-17975707.0,212728793.0,230704500.0
20240320,601857.SH,中国石油,9.14,2.6966,9,1,484903009.0,118459079.0,301681044.0,183221965.0
20240320,601899.SH,紫金矿业,15.51,-0.1288,4,1,781785561.0,73542323.0,427663942.0,354121619.0
20240320,603259.SH,药明康德,50.33,-0.9447,6,1,646208305.0,-33787959.0,306210173.0,339998132.0
