trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250612,000333.SZ,美的集团,72.2,0.19,7,3,757651107.0,,,
20250612,000858.SZ,五粮液,122.5,-2.2,4,3,1220073936.0,,,
20250612,002463.SZ,沪电股份,38.05,1.32,10,3,666025798.0,,,
20250612,002594.SZ,比亚迪,353.24,-8.75,2,3,1556630619.0,,,
20250612,300059.SZ,东方财富,21.65,0.16,3,3,1269118787.0,,,
20250612,300308.SZ,中际旭创,116.0,8.02,5,3,1160017160.0,,,
20250612,300394.SZ,天孚通信,74.79,6.83,8,3,756833188.0,,,
20250612,300476.SZ,胜宏科技,106.01,-0.83,9,3,682713484.0,,,
20250612,300502.SZ,新易盛,100.81,2.45,6,3,1134187252.0,,,
20250612,300750.SZ,宁德时代,249.81,-0.69,1,3,2477756353.0,,,
20250612,600036.SH,招商银行,45.23,-0.08,10,1,641665614.0,,,
20250612,600276.SH,恒瑞医药,55.82,1.11,6,1,750392396.0,,,
20250612,600418.SH,江淮汽车,43.9,1.93,7,1,708545672.0,,,
20250612,600519.SH,贵州茅台,1459.0,-21.0,1,1,1937576078.0,,,
20250612,601166.SH,兴业银行,23.86,-0.12,3,1,952248417.0,,,
20250612,601211.SH,国泰海通,18.43,-0.2,4,1,867181247.0,,,
20250612,601899.SH,紫金矿业,19.46,0.8,8,1,699289925.0,,,
20250612,603259.SH,药明康德,67.71,2.66,2,1,1063282551.0,,,
20250612,603288.SH,海天味业,41.29,-0.44,9,1,688795767.0,,,
20250612,688608.SH,恒玄科技,367.36,-17.94,5,1,797762028.0,,,
