trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240307,000063.SZ,中兴通讯,28.64,-3.1451,5,3,713923668.0,220066132.0,466994900.0,246928768.0
20240307,000333.SZ,美的集团,65.8,1.9997,4,3,745629933.0,71556941.0,408593437.0,337036496.0
20240307,000651.SZ,格力电器,40.95,2.0688,9,3,589118283.0,64247211.0,326682747.0,262435536.0
20240307,000977.SZ,浪潮信息,40.68,-2.7492,6,3,688553203.0,43443567.0,365998385.0,322554818.0
20240307,002371.SZ,北方华创,291.27,0.0928,3,3,836876203.0,-10239857.0,413318173.0,423558030.0
20240307,002475.SZ,立讯精密,27.18,-2.7897,8,3,601083567.0,-196741249.0,202171159.0,398912408.0
20240307,002594.SZ,比亚迪,188.89,-1.4401,7,3,681569721.0,-211346457.0,235111632.0,446458089.0
20240307,300308.SZ,中际旭创,164.14,-1.8771,1,3,1023872927.0,53256227.0,538564577.0,485308350.0
20240307,300502.SZ,新易盛,65.43,-3.6377,10,3,552809969.0,9245253.0,281027611.0,271782358.0
20240307,300750.SZ,宁德时代,160.15,-2.1327,2,3,1006114404.0,-415627540.0,295243432.0,710870972.0
20240307,600036.SH,招商银行,32.0,0.4079,7,1,634031289.0,-104289857.0,264870716.0,369160573.0
20240307,600150.SH,中国船舶,36.74,-1.3956,9,1,587718148.0,213016276.0,400367212.0,187350936.0
20240307,600519.SH,贵州茅台,1683.63,0.1833,1,1,1934727824.0,350603200.0,1142665512.0,792062312.0
20240307,600900.SH,长江电力,25.9,0.1547,5,1,897759850.0,283007486.0,590383668.0,307376182.0
20240307,601012.SH,隆基绿能,20.8,-2.9398,10,1,498024459.0,-105882797.0,196070831.0,301953628.0
20240307,601127.SH,赛力斯,95.99,-1.2855,2,1,1416010506.0,-337448458.0,539281024.0,876729482.0
20240307,601138.SH,工业富联,22.61,2.726,4,1,953519038.0,-91863330.0,430827854.0,522691184.0
20240307,601318.SH,中国平安,43.06,1.3176,8,1,625046033.0,94572457.0,359809245.0,265236788.0
20240307,601899.SH,紫金矿业,14.73,3.7324,3,1,1003085900.0,-11613952.0,495735974.0,507349926.0
20240307,603259.SH,药明康德,52.86,-9.9949,6,1,868134203.0,-373422611.0,247355796.0,620778407.0
