trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250916,000988.SZ,华工科技,81.34,0.08,9,3,1263430040.0,,,
20250916,002384.SZ,东山精密,79.71,2.06,10,3,1263161201.0,,,
20250916,002475.SZ,立讯精密,52.39,-0.35,6,3,1969174422.0,,,
20250916,002594.SZ,比亚迪,107.8,-0.9,8,3,1430531223.0,,,
20250916,300059.SZ,东方财富,27.71,0.5,7,3,1947938190.0,,,
20250916,300274.SZ,阳光电源,140.31,3.64,5,3,2035217557.0,,,
20250916,300308.SZ,中际旭创,411.42,3.4,2,3,3031509883.0,,,
20250916,300476.SZ,胜宏科技,346.99,17.43,3,3,2798704207.0,,,
20250916,300502.SZ,新易盛,345.75,-4.55,4,3,2213581593.0,,,
20250916,300750.SZ,宁德时代,353.42,-1.28,1,3,3395037962.0,,,
20250916,600183.SH,生益科技,54.23,0.47,9,1,903722010.0,,,
20250916,600519.SH,贵州茅台,1499.98,-15.12,7,1,1256270488.0,,,
20250916,601138.SH,工业富联,59.73,-0.17,3,1,2192494682.0,,,
20250916,601899.SH,紫金矿业,25.32,-0.18,4,1,1503051361.0,,,
20250916,603083.SH,剑桥科技,119.9,10.9,8,1,1014682107.0,,,
20250916,603501.SH,豪威集团,141.15,2.59,10,1,858795767.0,,,
20250916,603986.SH,兆易创新,189.16,-1.78,6,1,1316263626.0,,,
20250916,688008.SH,澜起科技,120.48,3.32,5,1,1399410371.0,,,
20250916,688041.SH,海光信息,246.0,14.5,2,1,3327119186.0,,,
20250916,688256.SH,寒武纪,1440.1,0.1,1,1,3393908360.0,,,
