trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250715,000977.SZ,浪潮信息,55.79,3.69,8,3,994233562.0,,,
20250715,002028.SZ,思源电气,82.58,5.59,9,3,951066242.0,,,
20250715,002463.SZ,沪电股份,51.44,3.43,3,3,1891892969.0,,,
20250715,002475.SZ,立讯精密,36.78,1.42,7,3,1000295832.0,,,
20250715,002594.SZ,比亚迪,323.05,4.56,5,3,1588044585.0,,,
20250715,300059.SZ,东方财富,23.53,-0.09,6,3,1080350099.0,,,
20250715,300308.SZ,中际旭创,174.81,24.99,1,3,2181771455.0,,,
20250715,300476.SZ,胜宏科技,164.06,19.71,2,3,2075554064.0,,,
20250715,300502.SZ,新易盛,157.08,26.18,10,3,836700499.0,,,
20250715,300750.SZ,宁德时代,267.75,-0.75,4,3,1748942217.0,,,
20250715,600036.SH,招商银行,45.22,-0.35,4,1,871359682.0,,,
20250715,600111.SH,北方稀土,29.0,-0.88,3,1,1052864804.0,,,
20250715,600183.SH,生益科技,35.7,2.79,6,1,713293328.0,,,
20250715,600276.SH,恒瑞医药,57.22,0.01,9,1,672619409.0,,,
20250715,600519.SH,贵州茅台,1411.0,-12.6,1,1,1912286248.0,,,
20250715,601138.SH,工业富联,27.25,1.33,2,1,1621775804.0,,,
20250715,601318.SH,中国平安,57.1,-0.47,10,1,655723195.0,,,
20250715,603228.SH,景旺电子,50.84,2.33,8,1,692483951.0,,,
20250715,603259.SH,药明康德,80.08,1.48,7,1,702340772.0,,,
20250715,688256.SH,寒武纪,553.1,-11.96,5,1,755987386.0,,,
