trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250221,000063.SZ,中兴通讯,43.41,3.59,5,3,1712089682.0,,,
20250221,000333.SZ,美的集团,70.59,-0.64,4,3,1843697567.0,,,
20250221,000338.SZ,潍柴动力,15.73,0.96,8,3,1271638105.0,,,
20250221,000977.SZ,浪潮信息,67.75,4.39,9,3,1253837426.0,,,
20250221,002371.SZ,北方华创,465.02,9.02,6,3,1563267284.0,,,
20250221,002475.SZ,立讯精密,44.98,1.03,7,3,1467893945.0,,,
20250221,002594.SZ,比亚迪,383.0,20.22,1,3,3361251628.0,,,
20250221,300017.SZ,网宿科技,15.6,2.19,10,3,1124940998.0,,,
20250221,300059.SZ,东方财富,24.35,0.78,3,3,1895291014.0,,,
20250221,300750.SZ,宁德时代,275.55,5.35,2,3,2397598648.0,,,
20250221,600030.SH,中信证券,28.46,0.57,10,1,946533113.0,,,
20250221,600519.SH,贵州茅台,1488.21,14.21,2,1,1873483703.0,,,
20250221,601138.SH,工业富联,23.2,0.58,4,1,1198337644.0,,,
20250221,601318.SH,中国平安,51.2,0.42,9,1,954652163.0,,,
20250221,603259.SH,药明康德,68.41,4.05,8,1,976289848.0,,,
20250221,603501.SH,韦尔股份,157.98,4.99,5,1,1163113632.0,,,
20250221,603986.SH,兆易创新,138.05,9.66,6,1,1134939970.0,,,
20250221,688008.SH,澜起科技,77.01,4.57,7,1,1121585856.0,,,
20250221,688041.SH,海光信息,156.96,20.81,1,1,1909917842.0,,,
20250221,688256.SH,寒武纪,742.21,123.7,3,1,1733043441.0,,,
